date,open,high,low,close
2016-03-16,4717.88,4774.78,4716.45,4763.97
2016-03-17,4752.62,4788.09,4737.97,4774.99
2016-03-18,4784.63,4804.58,4772.41,4795.65
2016-03-21,4787.31,4814.85,4785.38,4808.87
2016-03-22,4783.60,4835.60,4781.71,4821.66
2016-03-23,4813.87,4816.67,4765.37,4768.86
2016-03-24,4743.36,4773.50,4734.77,4773.50
2016-03-28,4785.25,4787.39,4760.01,4766.79
2016-03-29,4756.55,4849.31,4749.78,4846.62
2016-03-30,4875.46,4899.14,4859.35,4869.29
2016-03-31,4869.57,4891.30,4864.41,4869.85
2016-04-01,4842.55,4917.09,4832.06,4914.54
2016-04-04,4911.21,4917.75,4885.17,4891.80
2016-04-05,4855.90,4872.70,4838.62,4843.93
2016-04-06,4849.58,4921.51,4849.28,4920.72
2016-04-07,4893.57,4901.49,4831.49,4848.37
2016-04-08,4883.99,4892.60,4835.36,4850.69
2016-04-11,4873.39,4897.55,4833.40,4833.40
2016-04-12,4838.82,4879.60,4808.91,4872.09
2016-04-13,4904.79,4951.91,4903.60,4947.42
2016-04-14,4947.62,4961.30,4931.81,4945.89
2016-04-15,4938.83,4950.43,4925.46,4938.22
2016-04-18,4919.36,4960.79,4915.63,4960.02
2016-04-19,4968.30,4968.67,4915.52,4940.33
2016-04-20,4941.99,4969.32,4928.29,4948.13
2016-04-21,4949.12,4966.61,4932.64,4945.89
2016-04-22,4898.24,4921.66,4872.02,4906.23
2016-04-25,4891.48,4904.87,4878.37,4895.79
2016-04-26,4903.81,4915.00,4875.42,4888.28
2016-04-27,4855.38,4872.91,4826.38,4863.14
2016-04-28,4857.60,4889.16,4796.32,4805.29
2016-04-29,4805.79,4807.89,4740.84,4775.36
2016-05-02,4786.55,4821.57,4768.28,4817.59
2016-05-03,4780.88,4791.43,4749.71,4763.22
2016-05-04,4735.28,4751.64,4713.91,4725.64
2016-05-05,4742.42,4744.55,4709.75,4717.09
2016-05-06,4695.90,4736.16,4684.28,4736.16
2016-05-09,4736.35,4771.94,4735.06,4750.21
2016-05-10,4768.91,4811.30,4758.20,4809.88
2016-05-11,4799.30,4812.19,4760.36,4760.69
2016-05-12,4778.19,4779.46,4710.17,4737.33
2016-05-13,4731.07,4759.29,4708.26,4717.68
2016-05-16,4728.86,4791.25,4724.73,4775.46
2016-05-17,4768.85,4776.15,4703.39,4715.73
2016-05-18,4705.78,4762.28,4704.49,4739.12
2016-05-19,4717.36,4735.27,4678.38,4712.53
2016-05-20,4729.44,4781.70,4729.00,4769.56
2016-05-23,4771.57,4792.64,4763.91,4765.78
2016-05-24,4792.85,4865.99,4792.63,4861.06
2016-05-25,4877.18,4905.45,4872.42,4894.89
2016-05-26,4897.78,4909.38,4887.27,4901.77
2016-05-27,4904.05,4933.50,4902.50,4933.50
2016-05-31,4938.48,4951.45,4923.03,4948.05
2016-06-01,4928.97,4958.98,4923.20,4952.25
2016-06-02,4941.25,4971.36,4924.23,4971.36
2016-06-03,4958.10,4958.65,4909.21,4942.52
2016-06-06,4950.46,4980.14,4944.87,4968.71
2016-06-07,4972.13,4979.38,4960.28,4961.75
2016-06-08,4970.01,4979.66,4956.79,4974.64
2016-06-09,4954.15,4965.49,4940.55,4958.62
2016-06-10,4915.15,4917.92,4880.61,4894.55
2016-06-13,4868.51,4894.85,4844.94,4848.44
2016-06-14,4836.67,4863.01,4811.93,4843.55
2016-06-15,4855.08,4868.16,4830.33,4834.93
2016-06-16,4809.69,4847.86,4778.78,4844.92
2016-06-17,4835.02,4835.02,4792.34,4800.34
2016-06-20,4856.69,4882.15,4834.51,4837.21
2016-06-21,4845.08,4852.19,4826.59,4843.76
2016-06-22,4846.68,4875.93,4830.00,4833.32
2016-06-23,4872.19,4910.04,4859.40,4910.04
2016-06-24,4715.79,4798.22,4698.42,4707.98
2016-06-27,4664.43,4665.04,4574.25,4594.44
2016-06-28,4643.93,4692.98,4643.93,4691.87
2016-06-29,4732.93,4787.59,4732.34,4779.25
2016-06-30,4793.75,4843.11,4774.52,4842.67
2016-07-01,4837.18,4880.17,4837.17,4862.57
2016-07-05,4837.06,4839.13,4797.29,4822.90
2016-07-06,4799.32,4861.05,4786.01,4859.16
2016-07-07,4867.47,4889.01,4853.68,4876.81
2016-07-08,4906.66,4959.00,4901.27,4956.76
2016-07-11,4976.54,5002.50,4976.54,4988.64
2016-07-12,5017.99,5032.10,5009.68,5022.82
2016-07-13,5036.32,5036.38,5002.82,5005.73
2016-07-14,5041.95,5045.18,5025.15,5034.06
2016-07-15,5041.19,5044.81,5018.52,5029.59
2016-07-18,5034.99,5063.53,5030.13,5055.78
2016-07-19,5038.22,5052.24,5028.24,5036.37
2016-07-20,5061.60,5098.25,5053.92,5089.93
2016-07-21,5093.97,5102.78,5061.11,5073.90
2016-07-22,5078.12,5103.52,5064.11,5100.16
2016-07-25,5096.99,5100.72,5082.66,5097.63
2016-07-26,5095.61,5122.30,5084.18,5110.05
2016-07-27,5143.84,5151.06,5120.66,5139.81
2016-07-28,5144.82,5160.16,5130.75,5154.98
2016-07-29,5162.15,5175.81,5140.05,5162.13
2016-08-01,5167.42,5199.13,5158.93,5184.20
2016-08-02,5177.53,5181.02,5109.80,5137.73
2016-08-03,5133.24,5159.74,5128.44,5159.74
2016-08-04,5158.02,5174.00,5145.39,5166.25
2016-08-05,5190.71,5227.23,5186.25,5221.12
2016-08-08,5223.54,5228.40,5202.18,5213.14
2016-08-09,5216.21,5238.54,5214.95,5225.48
2016-08-10,5227.95,5227.96,5193.80,5204.58
2016-08-11,5222.15,5235.29,5211.25,5228.40
2016-08-12,5219.66,5233.34,5215.55,5232.89
2016-08-15,5242.18,5271.36,5241.14,5262.02
2016-08-16,5247.96,5248.26,5226.78,5227.11
2016-08-17,5228.44,5230.09,5197.23,5228.66
2016-08-18,5226.45,5243.17,5221.84,5240.15
2016-08-19,5229.87,5245.81,5217.65,5238.38
2016-08-22,5231.46,5252.13,5224.63,5244.60
2016-08-23,5265.78,5275.74,5257.90,5260.08
2016-08-24,5254.42,5262.99,5205.64,5217.69
2016-08-25,5207.61,5230.59,5201.64,5212.20
2016-08-26,5219.05,5253.39,5191.86,5218.92
2016-08-29,5223.80,5245.12,5222.34,5232.33
2016-08-30,5229.88,5241.62,5205.61,5222.99
2016-08-31,5216.42,5219.89,5191.18,5213.22
2016-09-01,5218.28,5229.94,5189.36,5227.21
2016-09-02,5249.66,5263.39,5231.02,5249.90
2016-09-06,5260.00,5275.91,5244.00,5275.91
2016-09-07,5274.23,5287.61,5261.92,5283.93
2016-09-08,5269.96,5271.01,5248.41,5259.48
2016-09-09,5217.95,5225.93,5125.91,5125.91
2016-09-12,5098.03,5217.88,5097.80,5211.89
2016-09-13,5181.14,5195.03,5131.27,5155.25
2016-09-14,5160.21,5201.34,5159.55,5173.77
2016-09-15,5178.10,5254.78,5176.25,5249.69
2016-09-16,5238.71,5248.60,5218.97,5244.57
2016-09-19,5263.55,5281.07,5222.91,5235.03
2016-09-20,5256.19,5265.18,5235.42,5241.35
2016-09-21,5263.65,5299.40,5233.94,5295.18
2016-09-22,5323.26,5342.88,5320.93,5339.52
2016-09-23,5327.43,5329.71,5301.63,5305.75
2016-09-26,5275.73,5282.27,5254.96,5257.49
2016-09-27,5254.18,5306.81,5251.32,5305.71
2016-09-28,5312.73,5320.62,5284.84,5318.55
2016-09-29,5311.31,5317.00,5254.52,5269.15
2016-09-30,5288.87,5325.88,5277.88,5312.00
2016-10-03,5300.29,5308.60,5281.95,5300.87
2016-10-04,5313.49,5323.60,5271.70,5289.66
2016-10-05,5305.28,5330.81,5304.06,5316.02
2016-10-06,5306.59,5315.73,5281.47,5306.85
2016-10-07,5314.92,5315.65,5266.80,5292.40
2016-10-10,5318.46,5340.52,5317.73,5328.67
2016-10-11,5321.82,5321.82,5227.43,5246.79
2016-10-12,5247.91,5257.18,5228.77,5239.02
2016-10-13,5200.30,5228.26,5169.76,5213.33
2016-10-14,5241.26,5258.88,5213.37,5214.16
2016-10-17,5213.69,5219.98,5196.03,5199.82
2016-10-18,5255.32,5264.27,5239.44,5243.84
2016-10-19,5240.33,5253.83,5234.25,5246.41
2016-10-20,5238.20,5252.10,5216.05,5241.83
2016-10-21,5238.65,5259.13,5225.76,5257.40
2016-10-24,5290.31,5311.50,5289.23,5309.83
2016-10-25,5306.47,5310.27,5278.57,5283.40
2016-10-26,5256.40,5280.85,5237.05,5250.27
2016-10-27,5272.19,5274.12,5211.75,5215.97
2016-10-28,5203.70,5232.35,5178.76,5190.10
2016-10-31,5205.09,5206.71,5186.56,5189.14
2016-11-01,5199.77,5201.13,5112.32,5153.58
2016-11-02,5147.28,5156.70,5097.56,5105.57
2016-11-03,5104.70,5115.06,5053.52,5058.41
2016-11-04,5034.41,5087.51,5034.41,5046.37
2016-11-07,5128.99,5169.41,5122.77,5166.17
2016-11-08,5154.99,5214.17,5145.30,5193.49
2016-11-09,5143.86,5258.99,5143.86,5251.07
2016-11-10,5283.48,5302.68,5145.32,5208.80
2016-11-11,5191.82,5241.08,5179.64,5237.11
2016-11-14,5246.33,5247.17,5192.05,5218.40
2016-11-15,5241.35,5287.06,5236.25,5275.62
2016-11-16,5253.74,5299.63,5251.88,5294.58
2016-11-17,5295.07,5334.05,5288.16,5333.97
2016-11-18,5340.97,5346.80,5315.53,5321.51
2016-11-21,5336.78,5369.83,5334.16,5368.86
2016-11-22,5384.75,5392.26,5365.60,5386.35
2016-11-23,5366.55,5380.68,5350.68,5380.68
2016-11-25,5388.49,5398.92,5379.28,5398.92
2016-11-28,5387.92,5396.27,5364.91,5368.81
2016-11-29,5370.98,5403.86,5360.56,5379.92
2016-11-30,5391.35,5393.15,5323.68,5323.68
2016-12-01,5323.88,5326.34,5238.21,5251.11
2016-12-02,5249.02,5274.54,5239.27,5255.65
2016-12-05,5283.58,5321.09,5269.57,5308.89
2016-12-06,5317.74,5333.99,5299.94,5333.00
2016-12-07,5322.67,5397.93,5307.31,5393.76
2016-12-08,5394.15,5425.52,5389.10,5417.36
2016-12-09,5436.11,5450.16,5427.12,5444.50
2016-12-12,5428.22,5434.90,5394.42,5412.54
2016-12-13,5433.57,5486.75,5430.72,5463.83
2016-12-14,5465.69,5476.25,5425.73,5436.67
2016-12-15,5443.51,5485.12,5439.39,5456.85
2016-12-16,5467.82,5474.58,5426.01,5437.16
2016-12-19,5441.20,5483.42,5436.54,5457.44
2016-12-20,5473.53,5489.47,5471.71,5483.94
2016-12-21,5482.63,5486.26,5465.31,5471.43
2016-12-22,5472.01,5472.01,5432.77,5447.42
2016-12-23,5441.76,5462.69,5441.76,5462.69
2016-12-27,5470.76,5512.37,5469.61,5487.44
2016-12-28,5497.44,5498.91,5434.70,5438.56
2016-12-29,5437.51,5450.63,5415.18,5432.09
2016-12-30,5440.17,5441.90,5371.89,5383.12
2017-01-03,5425.62,5452.57,5397.99,5429.08
2017-01-04,5440.91,5482.35,5440.24,5477.00
2017-01-05,5474.39,5495.85,5464.36,5487.94
2017-01-06,5499.08,5536.52,5482.81,5521.06
2017-01-09,5527.58,5541.08,5517.14,5531.82
2017-01-10,5536.54,5564.25,5528.11,5551.82
2017-01-11,5550.72,5564.08,5524.03,5563.65
2017-01-12,5542.56,5550.67,5496.82,5547.49
2017-01-13,5557.57,5584.26,5557.20,5574.12
2017-01-17,5555.16,5557.05,5527.22,5538.73
2017-01-18,5546.94,5555.98,5534.77,5555.65
2017-01-19,5560.61,5571.53,5528.37,5540.08
2017-01-20,5556.87,5574.35,5542.23,5555.33
2017-01-23,5546.64,5564.14,5522.69,5552.94
2017-01-24,5568.27,5606.53,5558.49,5600.96
2017-01-25,5635.86,5658.59,5634.33,5656.34
2017-01-26,5666.28,5669.61,5647.65,5655.18
2017-01-27,5664.88,5667.45,5643.90,5660.78
2017-01-30,5635.86,5636.09,5578.76,5613.71
2017-01-31,5592.87,5615.15,5576.09,5614.79
2017-02-01,5654.51,5662.11,5621.03,5642.65
2017-02-02,5627.15,5656.01,5616.40,5636.20
2017-02-03,5650.73,5666.84,5647.58,5666.77
2017-02-06,5656.95,5668.20,5650.26,5663.55
2017-02-07,5674.86,5689.60,5664.82,5674.22
2017-02-08,5662.95,5686.96,5649.39,5682.45
2017-02-09,5688.02,5722.71,5685.15,5715.18
2017-02-10,5726.17,5743.43,5717.42,5734.13
2017-02-13,5753.19,5770.99,5751.92,5763.96
2017-02-14,5756.51,5783.09,5748.74,5782.57
2017-02-15,5777.90,5821.95,5776.70,5819.44
2017-02-16,5823.01,5835.15,5796.71,5814.90
2017-02-17,5807.31,5838.58,5800.80,5838.58
2017-02-21,5850.20,5867.89,5847.50,5865.95
2017-02-22,5857.56,5864.42,5848.28,5860.63
2017-02-23,5866.82,5866.96,5809.55,5835.51
2017-02-24,5802.33,5845.31,5800.55,5845.31
2017-02-27,5835.04,5861.90,5827.00,5861.90
2017-02-28,5852.79,5855.07,5817.22,5825.44
2017-03-01,5874.86,5911.79,5865.79,5904.03
2017-03-02,5897.01,5897.01,5856.30,5861.22
2017-03-03,5854.27,5870.75,5841.47,5870.75
2017-03-06,5846.42,5857.74,5827.46,5849.18
2017-03-07,5836.12,5859.77,5826.32,5833.93
2017-03-08,5838.44,5860.63,5832.63,5837.55
2017-03-09,5834.67,5852.54,5812.08,5838.81
2017-03-10,5867.16,5872.60,5835.44,5861.73
2017-03-13,5863.48,5877.43,5860.83,5875.78
2017-03-14,5860.07,5860.50,5831.88,5856.82
2017-03-15,5869.98,5911.20,5858.16,5900.05
2017-03-16,5907.86,5911.48,5887.24,5900.76
2017-03-17,5898.58,5912.61,5890.42,5901.00
2017-03-20,5898.81,5915.12,5888.12,5901.53
2017-03-21,5923.42,5928.06,5790.73,5793.83
2017-03-22,5790.59,5825.67,5781.80,5821.64
2017-03-23,5812.31,5842.82,5806.98,5817.69
2017-03-24,5839.33,5858.95,5807.83,5828.74
2017-03-27,5776.33,5849.20,5769.39,5840.37
2017-03-28,5836.50,5888.70,5828.86,5875.14
2017-03-29,5875.35,5900.87,5870.93,5897.55
2017-03-30,5896.15,5916.77,5894.00,5914.34
2017-03-31,5905.63,5927.81,5901.77,5911.74
2017-04-03,5917.32,5928.93,5867.73,5894.68
2017-04-04,5878.76,5901.39,5878.76,5898.61
2017-04-05,5911.92,5936.39,5856.26,5864.48
2017-04-06,5870.52,5889.58,5856.22,5878.95
2017-04-07,5873.94,5892.07,5855.51,5877.81
2017-04-10,5883.43,5907.85,5865.56,5880.93
2017-04-11,5871.16,5878.94,5819.29,5866.77
2017-04-12,5863.59,5868.09,5830.44,5836.16
2017-04-13,5828.37,5856.54,5805.15,5805.15
2017-04-17,5821.55,5856.79,5818.20,5856.79
2017-04-18,5838.59,5860.04,5828.57,5849.47
2017-04-19,5874.43,5894.68,5856.34,5863.03
2017-04-20,5887.87,5926.23,5880.20,5916.78
2017-04-21,5919.02,5919.23,5899.43,5910.52
2017-04-24,5979.96,5989.92,5970.25,5983.82
2017-04-25,6004.16,6036.02,6002.65,6025.49
2017-04-26,6028.12,6040.89,6021.72,6025.23
2017-04-27,6038.47,6050.70,6031.59,6048.94
2017-04-28,6072.87,6074.04,6040.71,6047.61
2017-05-01,6067.56,6100.73,6061.35,6091.60
2017-05-02,6102.51,6102.72,6081.56,6095.37
2017-05-03,6075.04,6076.96,6053.28,6072.55
2017-05-04,6075.06,6080.82,6054.33,6075.34
2017-05-05,6091.69,6100.76,6067.16,6100.76
2017-05-08,6100.66,6106.12,6083.06,6102.66
2017-05-09,6111.82,6133.00,6107.59,6120.59
2017-05-10,6121.64,6131.64,6103.87,6129.14
2017-05-11,6110.05,6120.20,6075.68,6115.96
2017-05-12,6119.27,6122.84,6105.42,6121.23
2017-05-15,6128.11,6153.04,6124.79,6149.67
2017-05-16,6160.52,6170.16,6139.10,6169.87
2017-05-17,6108.62,6122.87,6009.48,6011.24
2017-05-18,5998.46,6073.45,5996.81,6055.13
2017-05-19,6070.23,6106.55,6070.23,6083.70
2017-05-22,6098.25,6135.92,6097.24,6133.62
2017-05-23,6149.55,6150.91,6121.79,6138.71
2017-05-24,6154.18,6166.09,6139.33,6163.02
2017-05-25,6183.02,6217.34,6174.52,6205.26
2017-05-26,6207.04,6211.52,6196.66,6210.19
2017-05-30,6204.18,6217.13,6200.41,6203.19
2017-05-31,6221.63,6221.99,6164.07,6198.52
2017-06-01,6215.91,6247.07,6200.45,6246.83
2017-06-02,6261.59,6308.76,6253.77,6305.80
2017-06-05,6305.47,6310.62,6292.15,6295.68
2017-06-06,6281.88,6304.21,6269.87,6275.06
2017-06-07,6290.44,6302.78,6267.18,6297.38
2017-06-08,6311.73,6324.06,6282.93,6321.76
2017-06-09,6330.25,6341.70,6137.68,6207.92
2017-06-12,6153.56,6183.81,6110.67,6175.46
2017-06-13,6206.12,6226.41,6180.04,6220.37
2017-06-14,6237.46,6237.53,6153.55,6194.89
2017-06-15,6127.05,6170.15,6107.85,6165.50
2017-06-16,6154.28,6161.56,6125.50,6151.76
2017-06-19,6196.85,6243.31,6194.00,6239.01
2017-06-20,6229.62,6234.01,6186.94,6188.03
2017-06-21,6202.75,6236.66,6200.86,6233.95
2017-06-22,6239.15,6257.68,6221.96,6236.69
2017-06-23,6234.35,6269.37,6218.78,6265.25
2017-06-26,6292.73,6303.45,6233.43,6247.15
2017-06-27,6227.90,6234.32,6146.62,6146.62
2017-06-28,6173.10,6238.29,6144.80,6234.41
2017-06-29,6215.49,6216.60,6087.81,6144.35
2017-06-30,6166.84,6170.63,6129.04,6140.42
2017-07-03,6173.29,6177.36,6106.12,6110.06
2017-07-05,6122.06,6163.62,6100.42,6150.86
2017-07-06,6109.60,6127.98,6081.96,6089.46
2017-07-07,6111.21,6164.94,6111.21,6153.08
2017-07-10,6156.03,6191.27,6141.83,6176.39
2017-07-11,6171.25,6200.58,6149.87,6193.30
2017-07-12,6238.90,6265.64,6236.82,6261.17
2017-07-13,6269.10,6281.45,6251.26,6274.44
2017-07-14,6289.08,6321.76,6278.70,6312.47
2017-07-17,6320.35,6330.97,6307.34,6314.43
2017-07-18,6304.82,6344.55,6291.07,6344.31
2017-07-19,6363.24,6387.73,6362.19,6385.04
2017-07-20,6396.46,6398.26,6365.68,6390.00
2017-07-21,6383.05,6388.78,6365.12,6387.75
