交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2021/05/03,TX,202105  ,17501,17534,17226,17253,-316,-1.80%,184441,17254,81995,17253,17257,17702,15450,,一般,,
2021/05/03,TX,202105  ,17581,17633,17525,17582,13,0.07%,35184,-,-,17582,17583,17702,15450,,盤後,,
2021/05/03,TX,202106  ,17452,17480,17174,17200,-314,-1.79%,2343,17204,9072,17201,17207,17645,10843,,一般,,
2021/05/03,TX,202106  ,17526,17577,17477,17529,15,0.09%,384,-,-,17527,17531,17645,10843,,盤後,,
2021/05/03,TX,202107  ,17214,17215,16939,16939,-339,-1.96%,200,16968,271,16965,16972,17402,16785,,一般,,
2021/05/03,TX,202107  ,17293,17338,17242,17285,7,0.04%,37,-,-,17288,17291,17402,16785,,盤後,,
2021/05/03,TX,202109  ,16966,16970,16690,16693,-330,-1.94%,200,16713,2277,16709,16718,17149,11440,,一般,,
2021/05/03,TX,202109  ,17042,17063,17036,17036,13,0.08%,18,-,-,17032,17038,17149,11440,,盤後,,
2021/05/03,TX,202112  ,16800,16800,16503,16536,-304,-1.81%,57,16536,828,16526,16536,16960,13184,,一般,,
2021/05/03,TX,202112  ,16892,16892,16800,16800,-40,-0.24%,3,-,-,16851,16857,16960,13184,,盤後,,
2021/05/03,TX,202203  ,16588,16588,16370,16371,-317,-1.90%,33,16371,708,16373,16391,16800,14972,,一般,,
2021/05/03,TX,202203  ,16650,16650,16650,16650,-38,-0.23%,1,-,-,16693,16705,16800,14972,,盤後,,
2021/05/04,TX,202105  ,17271,17309,16668,16933,-321,-1.86%,243802,16931,82745,16931,16933,17702,15450,,一般,,
2021/05/04,TX,202105  ,17249,17328,17212,17325,71,0.41%,39617,-,-,17322,17325,17702,15450,,盤後,,
2021/05/04,TX,202106  ,17220,17253,16623,16883,-321,-1.87%,3414,16883,10207,16880,16885,17645,10843,,一般,,
2021/05/04,TX,202106  ,17200,17275,17164,17270,66,0.38%,442,-,-,17269,17274,17645,10843,,盤後,,
2021/05/04,TX,202107  ,17007,17012,16394,16638,-330,-1.94%,270,16653,420,16650,16656,17402,16394,,一般,,
2021/05/04,TX,202107  ,16977,17035,16931,17035,67,0.39%,81,-,-,17033,17039,17402,16785,,盤後,,
2021/05/04,TX,202109  ,16754,16754,16170,16397,-316,-1.89%,301,16397,2438,16389,16394,17149,11440,,一般,,
2021/05/04,TX,202109  ,16735,16735,16726,16735,22,0.13%,3,-,-,16778,16784,17149,11440,,盤後,,
2021/05/04,TX,202112  ,16480,16480,15999,16213,-323,-1.95%,53,16213,842,16212,16219,16960,13184,,一般,,
2021/05/04,TX,202112  ,16561,16583,16561,16583,47,0.28%,3,-,-,16595,16602,16960,13184,,盤後,,
2021/05/04,TX,202203  ,16280,16280,15870,16052,-319,-1.95%,63,16052,708,16048,16058,16800,14972,,一般,,
2021/05/04,TX,202203  ,16418,16418,16418,16418,47,0.29%,1,-,-,16439,16453,16800,14972,,盤後,,
2021/05/05,TX,202105  ,16847,17020,16756,16769,-162,-0.96%,157298,16765,80438,16767,16770,17702,15450,,一般,,
2021/05/05,TX,202105  ,16943,16949,16662,16795,-136,-0.80%,71815,-,-,16792,16795,17702,15450,,盤後,,
2021/05/05,TX,202106  ,16780,16968,16708,16715,-168,-1.00%,1445,16714,10127,16715,16720,17645,10843,,一般,,
2021/05/05,TX,202106  ,16893,16894,16618,16745,-138,-0.82%,964,-,-,16743,16749,17645,10843,,盤後,,
2021/05/05,TX,202107  ,16628,16714,16480,16480,-173,-1.04%,147,16488,450,16486,16491,17402,16394,,一般,,
2021/05/05,TX,202107  ,16650,16653,16410,16505,-148,-0.89%,163,-,-,16525,16534,17402,16394,,盤後,,
2021/05/05,TX,202109  ,16308,16449,16214,16214,-183,-1.12%,439,16225,2843,16223,16228,17149,11440,,一般,,
2021/05/05,TX,202109  ,16343,16343,16152,16212,-185,-1.13%,59,-,-,16255,16270,17149,11440,,盤後,,
2021/05/05,TX,202112  ,16159,16291,16044,16044,-169,-1.04%,79,16044,848,16042,16046,16960,13184,,一般,,
2021/05/05,TX,202112  ,16161,16161,15980,16026,-187,-1.15%,10,-,-,16077,16086,16960,13184,,盤後,,
2021/05/05,TX,202203  ,16064,16110,15896,15900,-152,-0.95%,16,15887,704,15883,15892,16800,14972,,一般,,
2021/05/05,TX,202203  ,16025,16025,15872,15872,-180,-1.12%,6,-,-,15918,15933,16800,14972,,盤後,,
2021/05/06,TX,202105  ,16884,17081,16700,16944,179,1.07%,197754,16945,78280,16944,16945,17702,15450,,一般,,
2021/05/06,TX,202105  ,16785,16851,16730,16831,66,0.39%,38259,-,-,16831,16834,17702,15450,,盤後,,
2021/05/06,TX,202106  ,16827,17025,16668,16893,179,1.07%,2406,16893,10835,16891,16893,17645,10843,,一般,,
2021/05/06,TX,202106  ,16720,16799,16682,16788,74,0.44%,442,-,-,16778,16784,17645,10843,,盤後,,
2021/05/06,TX,202107  ,16619,16785,16452,16655,167,1.01%,270,16655,403,16652,16656,17402,16394,,一般,,
2021/05/06,TX,202107  ,16482,16562,16482,16530,42,0.25%,49,-,-,16542,16549,17402,16394,,盤後,,
2021/05/06,TX,202109  ,16295,16500,16175,16391,166,1.02%,139,16391,2856,16395,16400,17149,11440,,一般,,
2021/05/06,TX,202109  ,16197,16269,16197,16265,40,0.25%,15,-,-,16278,16288,17149,11440,,盤後,,
2021/05/06,TX,202112  ,16180,16339,16050,16210,166,1.03%,68,16210,854,16211,16216,16960,13184,,一般,,
2021/05/06,TX,202112  ,16050,16096,16015,16080,36,0.22%,16,-,-,16100,16110,16960,13184,,盤後,,
2021/05/06,TX,202203  ,16015,16166,15885,16040,153,0.96%,27,16040,705,16045,16053,16800,14972,,一般,,
2021/05/06,TX,202203  ,15965,15965,15960,15960,73,0.46%,2,-,-,15941,15955,16800,14972,,盤後,,
2021/05/07,TX,202105  ,17120,17288,17060,17287,342,2.02%,142796,17283,78603,17284,17287,17702,15450,,一般,,
2021/05/07,TX,202105  ,16967,17097,16942,17089,144,0.85%,45112,-,-,17089,17092,17702,15450,,盤後,,
2021/05/07,TX,202106  ,17060,17230,17007,17230,337,1.99%,2350,17228,11440,17228,17233,17645,10843,,一般,,
2021/05/07,TX,202106  ,16912,17041,16890,17040,147,0.87%,720,-,-,17034,17041,17645,10843,,盤後,,
2021/05/07,TX,202107  ,16847,16981,16782,16981,326,1.96%,202,16981,425,16984,16989,17402,16394,,一般,,
2021/05/07,TX,202107  ,16710,16799,16654,16798,143,0.86%,75,-,-,16795,16805,17402,16394,,盤後,,
