交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2022/04/01,TX,202204  ,17466,17567,17414,17554,-80,-0.45%,82047,17557,72492,17553,17554,18300,16615,,一般,,
2022/04/01,TX,202204  ,17620,17663,17468,17489,-145,-0.82%,54580,-,-,17489,17491,18300,16615,,盤後,,
2022/04/01,TX,202205  ,17424,17539,17396,17524,-81,-0.46%,686,17527,4309,17524,17528,18250,16592,,一般,,
2022/04/01,TX,202205  ,17582,17625,17444,17456,-149,-0.85%,565,-,-,17460,17465,18250,16592,,盤後,,
2022/04/01,TX,202206  ,17368,17500,17352,17483,-86,-0.49%,179,17483,1873,17485,17489,18398,15801,,一般,,
2022/04/01,TX,202206  ,17566,17591,17414,17428,-141,-0.80%,62,-,-,17427,17433,18398,15801,,盤後,,
2022/04/01,TX,202209  ,16800,16888,16785,16888,-77,-0.45%,33,16888,1101,16880,16884,18005,15550,,一般,,
2022/04/01,TX,202209  ,16959,16960,16805,16805,-160,-0.94%,16,-,-,16817,16825,18005,15550,,盤後,,
2022/04/01,TX,202212  ,16750,16766,16748,16764,-113,-0.67%,6,16796,287,16793,16799,17888,15956,,一般,,
2022/04/01,TX,202212  ,16800,16800,16738,16738,-139,-0.82%,3,-,-,16729,16737,17888,15956,,盤後,,
2022/04/01,TX,202303  ,16627,16680,16627,16680,-140,-0.83%,2,16737,111,16734,16741,17000,16468,,一般,,
2022/04/01,TX,202303  ,16727,16758,16727,16755,-65,-0.39%,5,-,-,16670,16680,17000,16468,,盤後,,
2022/04/06,TX,202204  ,17439,17508,17327,17506,-51,-0.29%,86927,17505,72607,17506,17508,18300,16615,,一般,,
2022/04/06,TX,202204  ,17568,17624,17457,17520,-37,-0.21%,51330,-,-,17518,17519,18300,16615,,盤後,,
2022/04/06,TX,202205  ,17410,17483,17303,17483,-44,-0.25%,914,17480,4555,17479,17483,18250,16592,,一般,,
2022/04/06,TX,202205  ,17542,17597,17432,17496,-31,-0.18%,446,-,-,17490,17494,18250,16592,,盤後,,
2022/04/06,TX,202206  ,17365,17442,17275,17432,-51,-0.29%,93,17444,1917,17442,17447,18398,15801,,一般,,
2022/04/06,TX,202206  ,17517,17551,17411,17455,-28,-0.16%,42,-,-,17453,17459,18398,15801,,盤後,,
2022/04/06,TX,202209  ,16729,16834,16680,16834,-54,-0.32%,74,16834,1130,16834,16841,18005,15550,,一般,,
2022/04/06,TX,202209  ,16905,16910,16800,16800,-88,-0.52%,9,-,-,16846,16852,18005,15550,,盤後,,
2022/04/06,TX,202212  ,16623,16706,16603,16701,-95,-0.57%,56,16760,319,16757,16764,17888,15956,,一般,,
2022/04/06,TX,202212  ,16852,16852,16852,16852,56,0.33%,1,-,-,16759,16764,17888,15956,,盤後,,
2022/04/06,TX,202303  ,16737,-,-,16737,0,0.00%,1,16696,111,16692,16700,17000,16468,,一般,,
2022/04/06,TX,202303  ,16727,16727,16727,16727,-10,-0.06%,1,-,-,16699,16707,17000,16468,,盤後,,
2022/04/07,TX,202204  ,17333,17387,17123,17143,-362,-2.07%,114893,17142,74745,17143,17146,18300,16615,,一般,,
2022/04/07,TX,202204  ,17510,17520,17335,17402,-103,-0.59%,58048,-,-,17402,17404,18300,16615,,盤後,,
2022/04/07,TX,202205  ,17320,17360,17100,17118,-362,-2.07%,1931,17117,5495,17117,17122,18250,16592,,一般,,
2022/04/07,TX,202205  ,17476,17486,17312,17380,-100,-0.57%,877,-,-,17376,17381,18250,16592,,盤後,,
2022/04/07,TX,202206  ,17284,17317,17071,17081,-363,-2.08%,120,17081,1998,17085,17090,18398,15801,,一般,,
