交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/10/02,TX,202310  ,16531,16610,16504,16557,190,1.16%,76695,16556,67732,16557,16558,17360,16188,,一般,,
2023/10/02,TX,202310  ,16353,16448,16313,16428,61,0.37%,49107,-,-,16425,16428,17360,16188,,盤後,,
2023/10/02,TX,202311  ,16516,16612,16508,16558,186,1.14%,1104,16558,1945,16559,16562,16917,16186,,一般,,
2023/10/02,TX,202311  ,16357,16450,16318,16430,58,0.35%,580,-,-,16427,16432,16917,16186,,盤後,,
2023/10/02,TX,202312  ,16516,16600,16516,16548,183,1.12%,87,16548,683,16550,16555,17310,13257,,一般,,
2023/10/02,TX,202312  ,16353,16440,16316,16421,56,0.34%,139,-,-,16419,16426,17310,13257,,盤後,,
2023/10/02,TX,202403  ,16492,16585,16490,16538,183,1.12%,26,16538,567,16539,16544,17258,14451,,一般,,
2023/10/02,TX,202403  ,16340,16416,16315,16416,61,0.37%,10,-,-,16408,16415,17258,14451,,盤後,,
2023/10/02,TX,202406  ,16505,16565,16505,16542,207,1.27%,7,16516,158,16512,16521,17122,16140,,一般,,
2023/10/02,TX,202406  ,16304,16304,16296,16296,-39,-0.24%,2,-,-,16385,16396,17122,16140,,盤後,,
2023/10/02,TX,202409  ,16209,16289,16193,16258,208,1.30%,41,16245,76,16241,16250,16289,15890,,一般,,
2023/10/02,TX,202409  ,16063,16123,16063,16123,73,0.45%,13,-,-,16104,16124,16200,15890,,盤後,,
2023/10/03,TX,202310  ,16497,16553,16408,16412,-144,-0.87%,84437,16411,66910,16411,16412,17360,16188,,一般,,
2023/10/03,TX,202310  ,16570,16584,16457,16511,-45,-0.27%,49488,-,-,16511,16513,17360,16188,,盤後,,
2023/10/03,TX,202311  ,16516,16556,16413,16413,-145,-0.88%,1034,16416,2311,16416,16419,16917,16186,,一般,,
2023/10/03,TX,202311  ,16575,16585,16464,16518,-40,-0.24%,710,-,-,16515,16521,16917,16186,,盤後,,
2023/10/03,TX,202312  ,16484,16550,16416,16416,-132,-0.80%,71,16416,718,16413,16418,17310,13257,,一般,,
2023/10/03,TX,202312  ,16565,16577,16462,16516,-32,-0.19%,92,-,-,16512,16518,17310,13257,,盤後,,
2023/10/03,TX,202403  ,16491,16539,16418,16418,-120,-0.73%,10,16403,560,16401,16405,17258,14451,,一般,,
2023/10/03,TX,202403  ,16526,16526,16450,16462,-76,-0.46%,12,-,-,16500,16506,17258,14451,,盤後,,
2023/10/03,TX,202406  ,16494,16494,16378,16378,-138,-0.84%,7,16378,155,16375,16385,17122,16140,,一般,,
2023/10/03,TX,202406  ,16472,16472,16472,16472,-44,-0.27%,1,-,-,16477,16486,17122,16140,,盤後,,
2023/10/03,TX,202409  ,16170,16170,16115,16115,-130,-0.80%,2,16115,81,16103,16111,16289,15890,,一般,,
2023/10/03,TX,202409  ,16269,16269,16181,16181,-64,-0.39%,4,-,-,16203,16215,16289,15890,,盤後,,
2023/10/04,TX,202310  ,16285,16286,16164,16245,-166,-1.01%,105815,16245,70024,16244,16245,17360,16164,,一般,,
2023/10/04,TX,202310  ,16428,16444,16282,16305,-106,-0.65%,57631,-,-,16302,16303,17360,16188,,盤後,,
2023/10/04,TX,202311  ,16291,16294,16178,16252,-164,-1.00%,1167,16256,2590,16252,16256,16917,16178,,一般,,
2023/10/04,TX,202311  ,16432,16450,16292,16315,-101,-0.62%,696,-,-,16310,16313,16917,16186,,盤後,,
2023/10/04,TX,202312  ,16290,16296,16179,16257,-159,-0.97%,177,16257,739,16253,16258,17310,13257,,一般,,
2023/10/04,TX,202312  ,16443,16448,16296,16307,-109,-0.66%,178,-,-,16308,16313,17310,13257,,盤後,,
2023/10/04,TX,202403  ,16266,16277,16180,16264,-139,-0.85%,43,16246,564,16244,16249,17258,14451,,一般,,
2023/10/04,TX,202403  ,16337,16337,16287,16287,-116,-0.71%,7,-,-,16295,16300,17258,14451,,盤後,,
2023/10/04,TX,202406  ,16203,16203,16181,16181,-197,-1.20%,4,16230,160,16226,16234,17122,16140,,一般,,
2023/10/04,TX,202406  ,16310,16310,16283,16285,-93,-0.57%,15,-,-,16274,16288,17122,16140,,盤後,,
2023/10/04,TX,202409  ,15968,16000,15907,16000,-115,-0.71%,8,15965,90,15959,15971,16289,15890,,一般,,
2023/10/04,TX,202409  ,16133,16133,16076,16076,-39,-0.24%,7,-,-,16004,16020,16289,15890,,盤後,,
2023/10/05,TX,202310  ,16300,16486,16288,16456,211,1.30%,88286,16457,69086,16456,16457,17360,16164,,一般,,
2023/10/05,TX,202310  ,16222,16349,16215,16336,91,0.56%,59087,-,-,16333,16336,17360,16164,,盤後,,
2023/10/05,TX,202311  ,16313,16491,16299,16466,210,1.29%,1352,16466,3045,16462,16465,16917,16178,,一般,,
2023/10/05,TX,202311  ,16236,16356,16227,16341,85,0.52%,767,-,-,16341,16346,16917,16178,,盤後,,
2023/10/05,TX,202312  ,16306,16488,16306,16461,204,1.25%,244,16461,720,16456,16461,17310,13257,,一般,,
2023/10/05,TX,202312  ,16246,16355,16246,16355,98,0.60%,126,-,-,16340,16346,17310,13257,,盤後,,
2023/10/05,TX,202403  ,16365,16481,16365,16460,214,1.32%,25,16451,573,16449,16454,17258,14451,,一般,,
2023/10/05,TX,202403  ,16234,16304,16234,16304,58,0.36%,7,-,-,16330,16336,17258,14451,,盤後,,
2023/10/05,TX,202406  ,16402,16456,16402,16456,226,1.39%,16,16432,153,16428,16436,17122,16140,,一般,,
2023/10/05,TX,202406  ,16300,16322,16290,16317,87,0.54%,13,-,-,16314,16324,17122,16140,,盤後,,
2023/10/05,TX,202409  ,16053,16192,16053,16192,227,1.42%,14,16168,89,16165,16172,16289,15890,,一般,,
2023/10/05,TX,202409  ,15948,16031,15948,16031,66,0.41%,2,-,-,16047,16060,16289,15890,,盤後,,
2023/10/06,TX,202310  ,16476,16552,16473,16531,74,0.45%,67779,16528,66322,16528,16529,17360,16164,,一般,,
2023/10/06,TX,202310  ,16436,16484,16381,16457,0,0.00%,57082,-,-,16457,16461,17360,16164,,盤後,,
2023/10/06,TX,202311  ,16490,16559,16484,16535,69,0.42%,871,16536,3173,16535,16538,16917,16178,,一般,,
2023/10/06,TX,202311  ,16446,16490,16393,16466,0,0.00%,831,-,-,16465,16472,16917,16178,,盤後,,
2023/10/06,TX,202312  ,16497,16551,16490,16534,73,0.44%,90,16534,738,16530,16534,17310,13257,,一般,,
2023/10/06,TX,202312  ,16441,16489,16398,16477,16,0.10%,152,-,-,16461,16468,17310,13257,,盤後,,
2023/10/06,TX,202403  ,16512,16542,16500,16530,79,0.48%,14,16530,577,16521,16525,17258,14451,,一般,,
2023/10/06,TX,202403  ,16450,16475,16416,16475,24,0.15%,4,-,-,16455,16461,17258,14451,,盤後,,
2023/10/06,TX,202406  ,16500,16520,16477,16508,76,0.46%,8,16508,154,16502,16509,17122,16140,,一般,,
2023/10/06,TX,202406  ,16436,16460,16400,16450,18,0.11%,5,-,-,16433,16446,17122,16140,,盤後,,
2023/10/06,TX,202409  ,16223,16264,16204,16248,80,0.49%,20,16248,90,16236,16245,16289,15890,,一般,,
2023/10/06,TX,202409  ,16160,16185,16160,16185,17,0.11%,2,-,-,16169,16182,16289,15890,,盤後,,
2023/10/11,TX,202310  ,16829,16829,16662,16717,189,1.14%,83064,16714,65459,16715,16717,17360,16164,,一般,,
2023/10/11,TX,202310  ,16534,16668,16438,16660,132,0.80%,75829,-,-,16659,16660,17360,16164,,盤後,,
2023/10/11,TX,202311  ,16825,16833,16673,16725,189,1.14%,2077,16723,3814,16723,16725,16917,16178,,一般,,
