交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/11/03,TX,202511  ,28380,28583,28229,28340,-90,-0.32%,71870,28341,67082,28337,28340,28588,23736,,一般,,
2025/11/03,TX,202511  ,28430,28458,28150,28265,-165,-0.58%,52159,-,-,28265,28271,28588,23736,,盤後,,
2025/11/03,TX,202512  ,28398,28597,28251,28357,-82,-0.29%,1113,28356,2588,28357,28362,28597,16873,,一般,,
2025/11/03,TX,202512  ,28432,28464,28172,28296,-143,-0.50%,625,-,-,28283,28293,28592,16873,,盤後,,
2025/11/03,TX,202601  ,28440,28594,28288,28401,-69,-0.24%,28,28401,242,28390,28397,28600,27100,,一般,,
2025/11/03,TX,202601  ,28450,28495,28234,28325,-145,-0.51%,70,-,-,28315,28331,28600,27100,,盤後,,
2025/11/03,TX,202603  ,28594,28611,28335,28420,-56,-0.20%,14,28410,553,28408,28413,28611,17068,,一般,,
2025/11/03,TX,202603  ,28375,28375,28260,28260,-216,-0.76%,6,-,-,28317,28339,28528,17068,,盤後,,
2025/11/03,TX,202606  ,28500,28593,28300,28320,-130,-0.46%,33,28391,197,28387,28396,28593,20819,,一般,,
2025/11/03,TX,202606  ,28435,28467,28285,28285,-165,-0.58%,11,-,-,28305,28330,28580,20819,,盤後,,
2025/11/03,TX,202609  ,-,-,-,-,-,-,0,28149,78,28139,28160,28363,24962,,一般,,
2025/11/03,TX,202609  ,-,-,-,-,-,-,0,-,-,28045,28070,28363,24962,,盤後,,
2025/11/04,TX,202511  ,28410,28594,28113,28117,-224,-0.79%,87286,28119,67053,28113,28117,28594,23736,,一般,,
2025/11/04,TX,202511  ,28322,28572,28273,28496,155,0.55%,43702,-,-,28492,28496,28588,23736,,盤後,,
2025/11/04,TX,202512  ,28432,28611,28141,28141,-215,-0.76%,1719,28141,2957,28140,28145,28611,16873,,一般,,
2025/11/04,TX,202512  ,28310,28587,28300,28505,149,0.53%,529,-,-,28507,28514,28597,16873,,盤後,,
2025/11/04,TX,202601  ,28467,28626,28190,28190,-211,-0.74%,92,28180,259,28177,28184,28626,27100,,一般,,
2025/11/04,TX,202601  ,28442,28604,28431,28600,199,0.70%,26,-,-,28533,28543,28604,27100,,盤後,,
2025/11/04,TX,202603  ,28526,28526,28300,28300,-110,-0.39%,11,28200,554,28196,28204,28611,17068,,一般,,
2025/11/04,TX,202603  ,28527,28531,28475,28531,121,0.43%,8,-,-,28553,28563,28611,17068,,盤後,,
2025/11/04,TX,202606  ,28464,28493,28193,28193,-198,-0.70%,30,28175,209,28173,28178,28593,20819,,一般,,
2025/11/04,TX,202606  ,28425,28536,28382,28536,145,0.51%,8,-,-,28530,28540,28593,20819,,盤後,,
2025/11/04,TX,202609  ,28250,28250,28215,28215,66,0.23%,2,27941,78,27929,27954,28363,24962,,一般,,
2025/11/04,TX,202609  ,-,-,-,-,-,-,0,-,-,28286,28321,28363,24962,,盤後,,
2025/11/05,TX,202511  ,27710,27850,27415,27805,-314,-1.12%,112619,27808,68021,27800,27808,28594,23736,,一般,,
2025/11/05,TX,202511  ,28100,28229,27906,27912,-207,-0.74%,61678,-,-,27912,27915,28594,23736,,盤後,,
2025/11/05,TX,202512  ,27787,27871,27458,27826,-315,-1.12%,2508,27829,3672,27824,27833,28611,16873,,一般,,
2025/11/05,TX,202512  ,28102,28255,27944,27951,-190,-0.68%,959,-,-,27943,27950,28611,16873,,盤後,,
2025/11/05,TX,202601  ,27853,27917,27520,27889,-291,-1.03%,101,27872,293,27866,27878,28626,27100,,一般,,
2025/11/05,TX,202601  ,28156,28285,27988,27988,-192,-0.68%,36,-,-,27980,27991,28626,27100,,盤後,,
2025/11/05,TX,202603  ,27811,27920,27580,27886,-314,-1.11%,50,27886,533,27885,27898,28611,17068,,一般,,
2025/11/05,TX,202603  ,28169,28284,28003,28003,-197,-0.70%,17,-,-,28000,28010,28611,17068,,盤後,,
2025/11/05,TX,202606  ,27775,27899,27527,27859,-316,-1.12%,77,27859,149,27856,27872,28593,20819,,一般,,
2025/11/05,TX,202606  ,28154,28196,28000,28000,-175,-0.62%,7,-,-,27976,27987,28593,20819,,盤後,,
2025/11/05,TX,202609  ,27372,27435,27310,27435,-506,-1.81%,4,27639,80,27617,27661,28363,24962,,一般,,
2025/11/05,TX,202609  ,27951,27951,27849,27849,-92,-0.33%,2,-,-,27735,27765,28363,24962,,盤後,,
2025/11/06,TX,202511  ,28010,28141,27903,28034,226,0.81%,69013,28034,67626,28029,28034,28594,23736,,一般,,
2025/11/06,TX,202511  ,27860,28157,27746,28052,244,0.88%,50350,-,-,28051,28055,28594,23736,,盤後,,
2025/11/06,TX,202512  ,28025,28159,27926,28051,222,0.80%,1477,28055,4496,28049,28055,28611,16873,,一般,,
2025/11/06,TX,202512  ,27899,28176,27777,28076,247,0.89%,764,-,-,28075,28084,28611,16873,,盤後,,
2025/11/06,TX,202601  ,28045,28180,28025,28082,210,0.75%,22,28093,325,28089,28097,28626,27100,,一般,,
2025/11/06,TX,202601  ,27935,28206,27865,28107,235,0.84%,53,-,-,28105,28116,28626,27100,,盤後,,
2025/11/06,TX,202603  ,28005,28201,28000,28103,217,0.78%,8,28115,540,28110,28120,28611,17068,,一般,,
2025/11/06,TX,202603  ,27886,28187,27885,28187,301,1.08%,31,-,-,28127,28137,28611,17068,,盤後,,
2025/11/06,TX,202606  ,28057,28155,28050,28153,294,1.06%,6,28087,156,28082,28092,28593,20819,,一般,,
2025/11/06,TX,202606  ,27858,28190,27846,28120,261,0.94%,19,-,-,28100,28116,28593,20819,,盤後,,
2025/11/06,TX,202609  ,-,-,-,-,-,-,0,27865,77,27850,27882,28363,24962,,一般,,
