交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/03/03,TX,202503  ,22650,22797,22611,22718,-471,-2.03%,78247,22724,78397,22720,22723,24435,18886,,一般,,
2025/03/03,TX,202503  ,23205,23310,22600,22610,-579,-2.50%,66493,-,-,22610,22622,24435,18886,,盤後,,
2025/03/03,TX,202504  ,22680,22823,22643,22746,-466,-2.01%,634,22747,2328,22749,22753,23867,22600,,一般,,
2025/03/03,TX,202504  ,23237,23333,22639,22653,-559,-2.41%,1195,-,-,22639,22655,23867,22600,,盤後,,
2025/03/03,TX,202505  ,22728,22846,22700,22816,-437,-1.88%,25,22793,187,22790,22796,23821,22700,,一般,,
2025/03/03,TX,202505  ,23262,23352,22782,22782,-471,-2.03%,71,-,-,22675,22698,23821,22782,,盤後,,
2025/03/03,TX,202506  ,22750,22858,22688,22812,-440,-1.89%,29,22797,565,22794,22800,24547,19133,,一般,,
2025/03/03,TX,202506  ,23290,23340,22705,22705,-547,-2.35%,91,-,-,22671,22701,24547,19133,,盤後,,
2025/03/03,TX,202509  ,22517,22621,22460,22487,-516,-2.24%,44,22562,582,22560,22565,23902,21377,,一般,,
2025/03/03,TX,202509  ,23089,23089,22600,22600,-403,-1.75%,28,-,-,22427,22482,23902,21377,,盤後,,
2025/03/03,TX,202512  ,22588,22588,22588,22588,-471,-2.04%,10,22625,186,22615,22635,24048,22564,,一般,,
2025/03/03,TX,202512  ,23145,23145,22661,22661,-398,-1.73%,10,-,-,22472,22541,24048,22564,,盤後,,
2025/03/04,TX,202503  ,22242,22668,22194,22588,-136,-0.60%,84542,22588,75369,22577,22585,24435,18886,,一般,,
2025/03/04,TX,202503  ,22733,22758,22110,22193,-531,-2.34%,81778,-,-,22192,22200,24435,18886,,盤後,,
2025/03/04,TX,202504  ,22256,22690,22230,22608,-139,-0.61%,2096,22612,2926,22604,22613,23867,22150,,一般,,
2025/03/04,TX,202504  ,22732,22787,22150,22230,-517,-2.27%,1083,-,-,22226,22237,23867,22150,,盤後,,
2025/03/04,TX,202505  ,22337,22709,22284,22671,-122,-0.54%,51,22648,202,22642,22654,23821,22284,,一般,,
2025/03/04,TX,202505  ,22736,22805,22448,22467,-326,-1.43%,64,-,-,22269,22287,23821,22448,,盤後,,
2025/03/04,TX,202506  ,22290,22680,22290,22625,-172,-0.75%,55,22648,567,22642,22654,24547,19133,,一般,,
2025/03/04,TX,202506  ,22718,22820,22260,22260,-537,-2.36%,61,-,-,22273,22297,24547,19133,,盤後,,
2025/03/04,TX,202509  ,22088,22453,22088,22405,-157,-0.70%,38,22405,619,22404,22418,23902,21377,,一般,,
2025/03/04,TX,202509  ,22425,22456,21985,22078,-484,-2.15%,48,-,-,22046,22086,23902,21377,,盤後,,
2025/03/04,TX,202512  ,22242,22505,22242,22505,-120,-0.53%,5,22477,192,22470,22484,24048,22108,,一般,,
2025/03/04,TX,202512  ,22488,22488,22108,22108,-517,-2.29%,6,-,-,22095,22143,24048,22108,,盤後,,
2025/03/05,TX,202503  ,22659,22927,22637,22888,300,1.33%,67984,22892,75373,22889,22890,24435,18886,,一般,,
2025/03/05,TX,202503  ,22597,22829,22333,22552,-36,-0.16%,89307,-,-,22549,22552,24435,18886,,盤後,,
2025/03/05,TX,202504  ,22686,22943,22663,22915,303,1.34%,1021,22915,3410,22906,22910,23867,22150,,一般,,
2025/03/05,TX,202504  ,22625,22850,22366,22577,-35,-0.15%,1858,-,-,22570,22578,23867,22150,,盤後,,
2025/03/05,TX,202505  ,22662,22960,22662,22927,279,1.23%,36,22942,206,22940,22944,23821,22284,,一般,,
2025/03/05,TX,202505  ,22604,22880,22429,22740,92,0.41%,125,-,-,22599,22619,23821,22284,,盤後,,
2025/03/05,TX,202506  ,22850,22970,22840,22909,261,1.15%,29,22940,570,22938,22942,24547,19133,,一般,,
2025/03/05,TX,202506  ,22590,22886,22423,22886,238,1.05%,45,-,-,22607,22619,24547,19133,,盤後,,
2025/03/05,TX,202509  ,22633,22728,22565,22675,270,1.21%,33,22707,633,22704,22710,23902,21377,,一般,,
2025/03/05,TX,202509  ,22335,22650,22272,22649,244,1.09%,20,-,-,22371,22389,23902,21377,,盤後,,
2025/03/05,TX,202512  ,22635,22783,22634,22783,306,1.36%,6,22783,189,22765,22781,24048,22108,,一般,,
2025/03/05,TX,202512  ,22337,22678,22337,22678,201,0.89%,4,-,-,22437,22454,24048,22108,,盤後,,
2025/03/06,TX,202503  ,22991,23017,22704,22763,-129,-0.56%,56232,22762,73607,22761,22764,24435,18886,,一般,,
2025/03/06,TX,202503  ,22902,23032,22718,23003,111,0.48%,70222,-,-,22998,23005,24435,18886,,盤後,,
2025/03/06,TX,202504  ,23004,23029,22717,22765,-150,-0.65%,1355,22767,4210,22764,22771,23867,22150,,一般,,
2025/03/06,TX,202504  ,22908,23042,22736,23014,99,0.43%,1302,-,-,23011,23021,23867,22150,,盤後,,
2025/03/06,TX,202505  ,22978,22978,22747,22785,-157,-0.68%,59,22794,238,22791,22798,23821,22284,,一般,,
2025/03/06,TX,202505  ,22964,23063,22790,23036,94,0.41%,90,-,-,23041,23054,23821,22284,,盤後,,
2025/03/06,TX,202506  ,22916,22916,22750,22791,-149,-0.65%,21,22791,578,22786,22794,24547,19133,,一般,,
2025/03/06,TX,202506  ,22932,22990,22792,22932,-8,-0.03%,46,-,-,23038,23051,24547,19133,,盤後,,
2025/03/06,TX,202509  ,22649,22649,22545,22545,-162,-0.71%,8,22559,639,22555,22564,23902,21377,,一般,,
2025/03/06,TX,202509  ,22700,22818,22610,22818,111,0.49%,33,-,-,22811,22829,23902,21377,,盤後,,
2025/03/06,TX,202512  ,22658,22658,22610,22610,-173,-0.76%,3,22610,190,22611,22629,24048,22108,,一般,,
2025/03/06,TX,202512  ,22610,22783,22610,22783,0,0.00%,7,-,-,22868,22888,24048,22108,,盤後,,
2025/03/07,TX,202503  ,22499,22685,22480,22520,-242,-1.06%,54464,22523,73308,22520,22522,24435,18886,,一般,,
2025/03/07,TX,202503  ,22756,22809,22408,22419,-343,-1.51%,71921,-,-,22417,22419,24435,18886,,盤後,,
2025/03/07,TX,202504  ,22520,22692,22495,22522,-245,-1.08%,1084,22529,4193,22526,22531,23867,22150,,一般,,
2025/03/07,TX,202504  ,22773,22806,22420,22423,-344,-1.51%,1459,-,-,22424,22431,23867,22150,,盤後,,
2025/03/07,TX,202505  ,22543,22700,22533,22582,-212,-0.93%,38,22553,287,22551,22555,23821,22284,,一般,,
2025/03/07,TX,202505  ,22794,22795,22453,22501,-293,-1.29%,169,-,-,22447,22459,23821,22284,,盤後,,
2025/03/07,TX,202506  ,22590,22700,22544,22585,-206,-0.90%,13,22548,578,22546,22551,24547,19133,,一般,,
2025/03/07,TX,202506  ,22712,22712,22468,22470,-321,-1.41%,24,-,-,22447,22454,24547,19133,,盤後,,
2025/03/07,TX,202509  ,22340,22412,22310,22358,-201,-0.89%,20,22321,640,22318,22325,23902,21377,,一般,,
2025/03/07,TX,202509  ,22450,22500,22240,22240,-319,-1.41%,27,-,-,22217,22232,23902,21377,,盤後,,
2025/03/07,TX,202512  ,22400,22523,22376,22400,-210,-0.93%,7,22374,194,22363,22385,24048,22108,,一般,,
2025/03/07,TX,202512  ,22497,22522,22370,22370,-240,-1.06%,4,-,-,22266,22288,24048,22108,,盤後,,
2025/03/10,TX,202503  ,22456,22547,22315,22446,-77,-0.34%,65258,22446,74605,22444,22448,24435,18886,,一般,,
