交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/01/03,TX,202301  ,14050,14247,13952,14230,95,0.67%,114614,14230,75102,14227,14231,15082,12631,,一般,,
2023/01/03,TX,202301  ,14116,14132,14005,14096,-39,-0.28%,45492,-,-,14095,14096,15082,12631,,盤後,,
2023/01/03,TX,202302  ,14036,14210,13924,14196,99,0.70%,1331,14196,1646,14191,14197,15052,13909,,一般,,
2023/01/03,TX,202302  ,14078,14096,13974,14066,-31,-0.22%,568,-,-,14061,14065,15052,13909,,盤後,,
2023/01/03,TX,202303  ,13986,14172,13900,14160,101,0.72%,127,14160,1400,14156,14164,17000,12563,,一般,,
2023/01/03,TX,202303  ,14041,14063,13942,14060,1,0.01%,63,-,-,14028,14032,17000,12563,,盤後,,
2023/01/03,TX,202306  ,13858,14062,13796,14062,102,0.73%,32,14062,474,14051,14061,15417,12496,,一般,,
2023/01/03,TX,202306  ,13940,13950,13843,13892,-68,-0.49%,15,-,-,13924,13929,15417,12496,,盤後,,
2023/01/03,TX,202309  ,13333,13534,13333,13534,44,0.33%,3,13583,272,13578,13589,14441,11969,,一般,,
2023/01/03,TX,202309  ,13440,13440,13411,13411,-79,-0.59%,2,-,-,13457,13467,14441,11969,,盤後,,
2023/01/03,TX,202312  ,13300,13502,13260,13502,90,0.67%,9,13502,27,13499,13509,13671,13257,,一般,,
2023/01/03,TX,202312  ,13373,13373,13320,13325,-87,-0.65%,14,-,-,13373,13386,13671,13257,,盤後,,
2023/01/04,TX,202301  ,14205,14271,14181,14208,-22,-0.15%,69531,14209,70972,14208,14210,15082,12631,,一般,,
2023/01/04,TX,202301  ,14227,14315,14146,14182,-48,-0.34%,71193,-,-,14182,14187,15082,12631,,盤後,,
2023/01/04,TX,202302  ,14171,14235,14149,14176,-20,-0.14%,847,14176,2196,14174,14178,15052,13909,,一般,,
