交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2019/08/01,TX,201908  ,10635,10697,10623,10644,-92,-0.86%,109370,10644,83112,10642,10644,10836,9869,,一般,,
2019/08/01,TX,201908  ,10722,10733,10566,10617,-119,-1.11%,39309,-,-,10615,10617,10836,9869,,盤後,,
2019/08/01,TX,201909  ,10613,10670,10597,10618,-93,-0.87%,1296,10619,7172,10617,10619,10810,8817,,一般,,
2019/08/01,TX,201909  ,10700,10706,10543,10593,-118,-1.10%,663,-,-,10591,10593,10810,8817,,盤後,,
2019/08/01,TX,201910  ,10587,10641,10577,10593,-86,-0.81%,184,10593,486,10588,10591,10777,10525,,一般,,
2019/08/01,TX,201910  ,10669,10673,10525,10561,-118,-1.10%,64,-,-,10559,10565,10777,10525,,盤後,,
2019/08/01,TX,201912  ,10571,10603,10550,10568,-91,-0.85%,55,10568,906,10563,10567,10755,8770,,一般,,
2019/08/01,TX,201912  ,10651,10653,10527,10543,-116,-1.09%,43,-,-,10536,10541,10755,8770,,盤後,,
2019/08/01,TX,202003  ,10489,10555,10489,10507,-90,-0.85%,69,10507,725,10505,10509,10701,9756,,一般,,
2019/08/01,TX,202003  ,10587,10587,10475,10475,-122,-1.15%,14,-,-,10479,10484,10701,9756,,盤後,,
2019/08/01,TX,202006  ,10430,10511,10430,10464,-90,-0.85%,103,10464,297,10461,10464,10653,10200,,一般,,
2019/08/01,TX,202006  ,10527,10527,10450,10450,-104,-0.99%,2,-,-,10432,10437,10653,10200,,盤後,,
2019/08/02,TX,201908  ,10518,10535,10441,10469,-175,-1.64%,142909,10469,88918,10469,10470,10836,9869,,一般,,
2019/08/02,TX,201908  ,10634,10696,10525,10532,-112,-1.05%,71793,-,-,10532,10533,10836,9869,,盤後,,
2019/08/02,TX,201909  ,10500,10509,10418,10445,-174,-1.64%,1801,10445,7419,10444,10446,10810,8817,,一般,,
2019/08/02,TX,201909  ,10607,10669,10501,10507,-112,-1.05%,1095,-,-,10506,10508,10810,8817,,盤後,,
2019/08/02,TX,201910  ,10470,10480,10390,10415,-178,-1.68%,202,10415,574,10415,10417,10777,10390,,一般,,
2019/08/02,TX,201910  ,10576,10640,10479,10480,-113,-1.07%,158,-,-,10476,10481,10777,10479,,盤後,,
2019/08/02,TX,201912  ,10450,10452,10368,10395,-173,-1.64%,183,10395,891,10394,10397,10755,8770,,一般,,
2019/08/02,TX,201912  ,10554,10611,10447,10455,-113,-1.07%,54,-,-,10451,10456,10755,8770,,盤後,,
2019/08/02,TX,202003  ,10392,10395,10310,10330,-177,-1.68%,182,10330,785,10335,10338,10701,9756,,一般,,
2019/08/02,TX,202003  ,10515,10553,10393,10393,-114,-1.08%,34,-,-,10393,10398,10701,9756,,盤後,,
2019/08/02,TX,202006  ,10347,10351,10270,10289,-175,-1.67%,68,10289,297,10288,10290,10653,10200,,一般,,
2019/08/02,TX,202006  ,10458,10509,10352,10352,-112,-1.07%,42,-,-,10347,10352,10653,10200,,盤後,,
2019/08/05,TX,201908  ,10421,10460,10358,10379,-90,-0.86%,135670,10376,92332,10378,10379,10836,9869,,一般,,
2019/08/05,TX,201908  ,10472,10473,10401,10435,-34,-0.32%,57799,-,-,10434,10438,10836,9869,,盤後,,
2019/08/05,TX,201909  ,10389,10430,10333,10348,-97,-0.93%,1661,10350,8566,10349,10350,10810,8817,,一般,,
2019/08/05,TX,201909  ,10445,10446,10375,10410,-35,-0.34%,1609,-,-,10406,10410,10810,8817,,盤後,,
2019/08/05,TX,201910  ,10360,10403,10305,10323,-92,-0.88%,170,10323,688,10321,10324,10777,10305,,一般,,
2019/08/05,TX,201910  ,10409,10412,10350,10387,-28,-0.27%,72,-,-,10378,10385,10777,10350,,盤後,,
2019/08/05,TX,201912  ,10350,10378,10285,10301,-94,-0.90%,122,10301,936,10301,10302,10755,8770,,一般,,
2019/08/05,TX,201912  ,10387,10387,10330,10345,-50,-0.48%,48,-,-,10358,10366,10755,8770,,盤後,,
2019/08/05,TX,202003  ,10280,10320,10228,10248,-82,-0.79%,105,10248,837,10241,10244,10701,9756,,一般,,
2019/08/05,TX,202003  ,10328,10329,10280,10300,-30,-0.29%,31,-,-,10298,10306,10701,9756,,盤後,,
2019/08/05,TX,202006  ,10240,10275,10180,10200,-89,-0.87%,75,10195,338,10194,10197,10653,10180,,一般,,
2019/08/05,TX,202006  ,10268,10279,10235,10242,-47,-0.46%,26,-,-,10252,10260,10653,10200,,盤後,,
2019/08/06,TX,201908  ,10096,10387,10095,10331,-45,-0.43%,199053,10329,85380,10329,10330,10836,9869,,一般,,
2019/08/06,TX,201908  ,10380,10389,10144,10145,-231,-2.23%,72364,-,-,10145,10146,10836,9869,,盤後,,
