交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/04/01,TX,202504  ,21000,21271,20888,21181,417,2.01%,81447,21187,75350,21177,21183,23867,20689,,一般,,
2025/04/01,TX,202504  ,20805,21133,20689,21088,324,1.56%,72112,-,-,21084,21089,23867,20689,,盤後,,
2025/04/01,TX,202505  ,21037,21288,20917,21195,410,1.97%,1254,21203,1936,21195,21205,23821,20712,,一般,,
2025/04/01,TX,202505  ,20815,21150,20712,21116,331,1.59%,962,-,-,21103,21112,23821,20712,,盤後,,
2025/04/01,TX,202506  ,21043,21270,20900,21207,421,2.03%,203,21186,607,21181,21191,24547,19133,,一般,,
2025/04/01,TX,202506  ,20818,21105,20722,21085,299,1.44%,138,-,-,21089,21098,24547,19133,,盤後,,
2025/04/01,TX,202509  ,20643,20999,20636,20923,411,2.00%,57,20923,941,20906,20913,23902,20457,,一般,,
2025/04/01,TX,202509  ,20571,20731,20457,20700,188,0.92%,18,-,-,20820,20830,23902,20457,,盤後,,
2025/04/01,TX,202512  ,20692,20973,20687,20973,464,2.26%,28,20919,255,20913,20925,24048,20480,,一般,,
2025/04/01,TX,202512  ,20553,20675,20500,20675,166,0.81%,18,-,-,20820,20830,24048,20480,,盤後,,
2025/04/01,TX,202603  ,20664,20985,20664,20985,453,2.21%,3,20933,71,20924,20942,22263,20500,,一般,,
2025/04/01,TX,202603  ,20724,20742,20724,20742,210,1.02%,2,-,-,20838,20855,22263,20500,,盤後,,
2025/04/02,TX,202504  ,21273,21360,21188,21304,117,0.55%,66423,21296,73424,21301,21304,23867,20689,,一般,,
2025/04/02,TX,202504  ,21237,21388,21061,21334,147,0.69%,72967,-,-,21328,21337,23867,20689,,盤後,,
2025/04/02,TX,202505  ,21300,21377,21211,21321,118,0.56%,1169,21318,2498,21319,21322,23821,20712,,一般,,
2025/04/02,TX,202505  ,21231,21404,21082,21352,149,0.70%,1070,-,-,21345,21358,23821,20712,,盤後,,
2025/04/02,TX,202506  ,21323,21358,21200,21291,105,0.50%,31,21303,591,21300,21307,24547,19133,,一般,,
2025/04/02,TX,202506  ,21236,21389,21068,21268,82,0.39%,195,-,-,21328,21341,24547,19133,,盤後,,
2025/04/02,TX,202509  ,21000,21017,20964,21011,88,0.42%,9,21034,943,21031,21037,23902,20457,,一般,,
2025/04/02,TX,202509  ,20965,20999,20844,20967,44,0.21%,11,-,-,21058,21072,23902,20457,,盤後,,
2025/04/02,TX,202512  ,21000,21060,20950,21006,87,0.42%,17,21041,267,21037,21045,24048,20480,,一般,,
2025/04/02,TX,202512  ,20990,21090,20822,21050,131,0.63%,27,-,-,21065,21084,24048,20480,,盤後,,
2025/04/02,TX,202603  ,21027,21027,21000,21000,67,0.32%,2,21055,75,21048,21063,22263,20500,,一般,,
2025/04/02,TX,202603  ,20950,21120,20830,21120,187,0.89%,14,-,-,21076,21098,22263,20500,,盤後,,
2025/04/07,TX,202504  ,19167,19167,19167,19167,-2129,-10.00%,2736,19167,72153,-,19167,23867,19167,,一般,,
2025/04/07,TX,202504  ,21300,21668,20808,20859,-437,-2.05%,91512,-,-,20843,20860,23867,20689,,盤後,,
2025/04/07,TX,202505  ,19187,19187,19187,19187,-2131,-10.00%,871,19187,2547,-,19187,23821,19187,,一般,,
2025/04/07,TX,202505  ,21338,21680,20832,20870,-448,-2.10%,1714,-,-,20864,20884,23821,20712,,盤後,,
2025/04/07,TX,202506  ,19173,19173,19173,19173,-2130,-10.00%,38,19173,606,-,19173,24547,19133,,一般,,
2025/04/07,TX,202506  ,21285,21603,20816,20875,-428,-2.01%,141,-,-,20845,20867,24547,19133,,盤後,,
2025/04/07,TX,202509  ,18931,18931,18931,18931,-2103,-10.00%,9,18931,942,-,18931,23902,18931,,一般,,
2025/04/07,TX,202509  ,21052,21350,20925,20965,-69,-0.33%,31,-,-,20565,20593,23902,20457,,盤後,,
2025/04/07,TX,202512  ,18937,18937,18937,18937,-2104,-10.00%,18,18937,270,-,18937,24048,18937,,一般,,
2025/04/07,TX,202512  ,21040,21300,20700,20700,-341,-1.62%,41,-,-,20573,20604,24048,20480,,盤後,,
2025/04/07,TX,202603  ,18950,18950,18950,18950,-2105,-10.00%,2,18950,82,-,18950,22263,18950,,一般,,
2025/04/07,TX,202603  ,21005,21357,20600,20620,-435,-2.07%,26,-,-,20600,20630,22263,20500,,盤後,,
2025/04/08,TX,202504  ,18596,18754,18004,18190,-977,-5.10%,152423,18169,74145,18190,18196,23867,17566,,一般,,
2025/04/08,TX,202504  ,17768,19299,17566,18406,-761,-3.97%,201617,-,-,18375,18407,23867,17566,,盤後,,
2025/04/08,TX,202505  ,18601,18733,18000,18178,-1009,-5.26%,1805,18151,2677,18178,18187,23821,17280,,一般,,
2025/04/08,TX,202505  ,17280,19223,17280,18340,-847,-4.41%,2286,-,-,18330,18366,23821,17280,,盤後,,
2025/04/08,TX,202506  ,18514,18617,17966,18110,-1063,-5.54%,245,18125,510,18147,18160,24547,17256,,一般,,
2025/04/08,TX,202506  ,17256,19000,17256,18284,-889,-4.64%,306,-,-,18251,18304,24547,17256,,盤後,,
2025/04/08,TX,202509  ,18079,18362,17714,17833,-1098,-5.80%,63,17833,917,17844,17857,23902,17038,,一般,,
2025/04/08,TX,202509  ,17038,18500,17038,17849,-1082,-5.72%,102,-,-,17905,17973,23902,17038,,盤後,,
2025/04/08,TX,202512  ,18098,18343,17750,17889,-1048,-5.53%,34,17848,260,17835,17862,24048,17045,,一般,,
2025/04/08,TX,202512  ,17045,18300,17045,18016,-921,-4.86%,48,-,-,17852,17974,24048,17045,,盤後,,
2025/04/08,TX,202603  ,18000,18400,17772,17886,-1064,-5.61%,7,17886,88,17717,17878,22263,17220,,一般,,
