交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2021/03/02,TX,202103  ,16249,16277,15868,15907,-24,-0.15%,146577,15904,83021,15904,15907,16564,7591,,一般,,
2021/03/02,TX,202103  ,15931,15999,15746,15926,-5,-0.03%,100751,-,-,15926,15927,16564,7591,,盤後,,
2021/03/02,TX,202104  ,16161,16200,15800,15837,-19,-0.12%,1887,15835,10957,15835,15838,16499,14946,,一般,,
2021/03/02,TX,202104  ,15897,15925,15672,15855,-1,-0.01%,1241,-,-,15850,15855,16499,14946,,盤後,,
2021/03/02,TX,202105  ,16092,16117,15741,15754,-36,-0.23%,90,15769,502,15766,15772,16425,15650,,一般,,
2021/03/02,TX,202105  ,15780,15852,15650,15781,-9,-0.06%,136,-,-,15780,15786,16425,15650,,盤後,,
2021/03/02,TX,202106  ,16026,16051,15716,15716,-5,-0.03%,57,15700,3617,15697,15703,16362,10843,,一般,,
2021/03/02,TX,202106  ,15729,15780,15600,15645,-76,-0.48%,24,-,-,15705,15713,16362,10843,,盤後,,
2021/03/02,TX,202109  ,15550,15616,15235,15258,-21,-0.14%,31,15258,1723,15255,15266,15938,11440,,一般,,
2021/03/02,TX,202109  ,15296,15296,15120,15250,-29,-0.19%,5,-,-,15265,15278,15938,11440,,盤後,,
2021/03/02,TX,202112  ,15388,15396,15041,15041,-44,-0.29%,32,15056,418,15052,15061,15772,13184,,一般,,
2021/03/02,TX,202112  ,15053,15131,14979,15026,-59,-0.39%,13,-,-,15069,15085,15772,13184,,盤後,,
2021/03/03,TX,202103  ,16000,16196,15885,16181,277,1.74%,153225,16179,80831,16181,16185,16564,7591,,一般,,
2021/03/03,TX,202103  ,15935,16033,15905,15975,71,0.45%,54378,-,-,15973,15975,16564,7591,,盤後,,
2021/03/03,TX,202104  ,15940,16124,15815,16114,279,1.76%,2419,16109,10962,16109,16115,16499,14946,,一般,,
