交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/01/02,TX,202501  ,22935,22995,22689,22842,-202,-0.88%,78968,22843,73861,22842,22847,23996,22039,,一般,,
2025/01/02,TX,202501  ,23023,23168,22931,22986,-58,-0.25%,37987,-,-,22986,22987,23996,22039,,盤後,,
2025/01/02,TX,202502  ,23003,23060,22763,22906,-201,-0.87%,1137,22910,1883,22910,22916,23550,22084,,一般,,
2025/01/02,TX,202502  ,23080,23229,22999,23053,-54,-0.23%,348,-,-,23051,23055,23550,22084,,盤後,,
2025/01/02,TX,202503  ,23042,23089,22810,22950,-195,-0.84%,211,22950,597,22949,22958,24435,18886,,一般,,
2025/01/02,TX,202503  ,23199,23238,23058,23103,-42,-0.18%,26,-,-,23089,23101,24435,18886,,盤後,,
2025/01/02,TX,202506  ,23134,23166,22938,23080,-160,-0.69%,28,23057,520,23053,23062,24547,19133,,一般,,
2025/01/02,TX,202506  ,23357,23357,23150,23150,-90,-0.39%,19,-,-,23187,23197,24547,19133,,盤後,,
2025/01/02,TX,202509  ,23022,23022,22800,22817,-248,-1.08%,58,22887,366,22882,22892,23737,21377,,一般,,
2025/01/02,TX,202509  ,23178,23178,23000,23000,-65,-0.28%,9,-,-,23010,23037,23737,21377,,盤後,,
2025/01/02,TX,202512  ,22972,22972,22866,22866,-300,-1.30%,54,22992,75,22985,23000,23378,22700,,一般,,
2025/01/02,TX,202512  ,-,-,-,-,-,-,0,-,-,23101,23157,23378,22700,,盤後,,
2025/01/03,TX,202501  ,22935,23108,22905,22977,134,0.59%,62488,22977,71366,22976,22980,23996,22039,,一般,,
2025/01/03,TX,202501  ,22853,22997,22731,22847,4,0.02%,56505,-,-,22847,22851,23996,22039,,盤後,,
2025/01/03,TX,202502  ,22980,23161,22976,23045,135,0.59%,877,23045,2189,23037,23044,23550,22084,,一般,,
2025/01/03,TX,202502  ,22904,23060,22800,22918,8,0.03%,568,-,-,22911,22919,23550,22084,,盤後,,
2025/01/03,TX,202503  ,23080,23180,23025,23051,101,0.44%,176,23075,670,23072,23079,24435,18886,,一般,,
2025/01/03,TX,202503  ,22987,23099,22850,22850,-100,-0.44%,40,-,-,22951,22959,24435,18886,,盤後,,
2025/01/03,TX,202506  ,23253,23289,23150,23250,193,0.84%,27,23176,523,23172,23180,24547,19133,,一般,,
2025/01/03,TX,202506  ,23069,23190,22950,22963,-94,-0.41%,15,-,-,23054,23064,24547,19133,,盤後,,
2025/01/03,TX,202509  ,23012,23123,23012,23123,236,1.03%,16,23001,376,22999,23004,23737,21377,,一般,,
2025/01/03,TX,202509  ,23020,23020,22965,22965,78,0.34%,2,-,-,22884,22893,23737,21377,,盤後,,
2025/01/03,TX,202512  ,23198,23198,23042,23042,50,0.22%,10,23096,82,23092,23100,23378,22700,,一般,,
2025/01/03,TX,202512  ,22991,23070,22991,23070,78,0.34%,2,-,-,22986,23000,23378,22700,,盤後,,
2025/01/06,TX,202501  ,23222,23620,23218,23609,632,2.75%,71554,23606,73696,23605,23613,23996,22039,,一般,,
2025/01/06,TX,202501  ,22977,23245,22940,23226,249,1.08%,41262,-,-,23224,23226,23996,22039,,盤後,,
2025/01/06,TX,202502  ,23289,23677,23280,23670,625,2.71%,1380,23666,2725,23663,23673,23677,22084,,一般,,
2025/01/06,TX,202502  ,23031,23306,23006,23274,229,0.99%,475,-,-,23283,23288,23550,22084,,盤後,,
2025/01/06,TX,202503  ,23380,23699,23380,23670,595,2.58%,241,23692,730,23686,23698,24435,18886,,一般,,
2025/01/06,TX,202503  ,23091,23332,23079,23315,240,1.04%,60,-,-,23312,23321,24435,18886,,盤後,,
2025/01/06,TX,202506  ,23450,23780,23450,23780,604,2.61%,60,23780,498,23776,23788,24547,19133,,一般,,
2025/01/06,TX,202506  ,23224,23355,23224,23355,179,0.77%,34,-,-,23415,23422,24547,19133,,盤後,,
2025/01/06,TX,202509  ,23407,23590,23407,23590,589,2.56%,10,23613,374,23607,23620,23737,21377,,一般,,
2025/01/06,TX,202509  ,23151,23261,23151,23261,260,1.13%,4,-,-,23241,23251,23737,21377,,盤後,,
2025/01/06,TX,202512  ,23383,23700,23383,23700,604,2.62%,6,23700,84,23699,23719,23700,22700,,一般,,
2025/01/06,TX,202512  ,23265,23272,23265,23272,176,0.76%,2,-,-,23336,23349,23378,22700,,盤後,,
2025/01/07,TX,202501  ,23965,23990,23723,23752,146,0.62%,60282,23742,72125,23751,23759,23996,22039,,一般,,
2025/01/07,TX,202501  ,23636,23956,23618,23874,268,1.14%,52316,-,-,23870,23872,23996,22039,,盤後,,
2025/01/07,TX,202502  ,24037,24042,23785,23814,148,0.63%,1103,23807,3305,23811,23821,24042,22084,,一般,,
2025/01/07,TX,202502  ,23692,24012,23680,23926,260,1.10%,1018,-,-,23926,23931,24012,22084,,盤後,,
2025/01/07,TX,202503  ,24079,24079,23830,23830,138,0.58%,58,23846,732,23841,23852,24435,18886,,一般,,
2025/01/07,TX,202503  ,23712,24035,23712,23922,230,0.97%,110,-,-,23952,23958,24435,18886,,盤後,,
2025/01/07,TX,202506  ,24110,24110,24011,24011,231,0.97%,20,23938,497,23934,23943,24547,19133,,一般,,
2025/01/07,TX,202506  ,23840,24100,23840,24040,260,1.09%,14,-,-,24043,24049,24547,19133,,盤後,,
2025/01/07,TX,202509  ,23889,23889,23806,23806,193,0.82%,4,23773,375,23767,23779,23889,21377,,一般,,
2025/01/07,TX,202509  ,23771,23806,23771,23806,193,0.82%,2,-,-,23877,23884,23806,21377,,盤後,,
2025/01/07,TX,202512  ,24048,24048,23895,23895,195,0.82%,5,23870,84,23861,23880,24048,22700,,一般,,
2025/01/07,TX,202512  ,23964,23964,23964,23964,264,1.11%,1,-,-,23968,23985,23964,22700,,盤後,,
2025/01/08,TX,202501  ,23549,23649,23439,23450,-292,-1.23%,57685,23449,75245,23453,23455,23996,22039,,一般,,
2025/01/08,TX,202501  ,23758,23895,23476,23477,-265,-1.12%,56158,-,-,23478,23485,23996,22039,,盤後,,
2025/01/08,TX,202502  ,23609,23713,23509,23516,-291,-1.22%,1581,23516,4269,23520,23523,24042,22084,,一般,,
2025/01/08,TX,202502  ,23820,23954,23546,23548,-259,-1.09%,1206,-,-,23545,23554,24042,22084,,盤後,,
2025/01/08,TX,202503  ,23723,23725,23545,23547,-299,-1.25%,87,23547,767,23552,23558,24435,18886,,一般,,
2025/01/08,TX,202503  ,23901,23965,23600,23600,-246,-1.03%,62,-,-,23579,23590,24435,18886,,盤後,,
2025/01/08,TX,202506  ,23778,23808,23687,23687,-251,-1.05%,13,23649,494,23647,23652,24547,19133,,一般,,
2025/01/08,TX,202506  ,24000,24057,23777,23777,-161,-0.67%,14,-,-,23670,23681,24547,19133,,盤後,,
2025/01/08,TX,202509  ,23512,23512,23512,23512,-261,-1.10%,3,23488,375,23484,23492,23902,21377,,一般,,
2025/01/08,TX,202509  ,23902,23902,23600,23600,-173,-0.73%,2,-,-,23503,23518,23902,21377,,盤後,,
2025/01/08,TX,202512  ,23693,23707,23616,23616,-254,-1.06%,3,23588,84,23583,23593,24048,22700,,一般,,
2025/01/08,TX,202512  ,23766,23766,23766,23766,-104,-0.44%,1,-,-,23598,23619,24048,22700,,盤後,,
2025/01/09,TX,202501  ,23258,23410,23083,23105,-344,-1.47%,61445,23099,74063,23098,23106,23996,22039,,一般,,
2025/01/09,TX,202501  ,23400,23487,23252,23338,-111,-0.47%,57168,-,-,23344,23348,23996,22039,,盤後,,
2025/01/09,TX,202502  ,23338,23479,23159,23170,-346,-1.47%,3470,23174,6844,23172,23181,24042,22084,,一般,,
2025/01/09,TX,202502  ,23480,23556,23328,23411,-105,-0.45%,1588,-,-,23415,23422,24042,22084,,盤後,,
2025/01/09,TX,202503  ,23433,23500,23208,23212,-335,-1.42%,123,23212,816,23211,23225,24435,18886,,一般,,
2025/01/09,TX,202503  ,23500,23577,23380,23468,-79,-0.34%,67,-,-,23450,23459,24435,18886,,盤後,,
2025/01/09,TX,202506  ,23520,23582,23320,23320,-329,-1.39%,54,23320,496,23312,23331,24547,19133,,一般,,
2025/01/09,TX,202506  ,23590,23672,23490,23490,-159,-0.67%,18,-,-,23546,23558,24547,19133,,盤後,,
2025/01/09,TX,202509  ,23359,23420,23129,23129,-359,-1.53%,40,23144,408,23139,23149,23902,21377,,一般,,
2025/01/09,TX,202509  ,23447,23447,23381,23427,-61,-0.26%,10,-,-,23387,23400,23902,21377,,盤後,,
2025/01/09,TX,202512  ,23513,23513,23234,23244,-344,-1.46%,14,23244,90,23233,23242,24048,22700,,一般,,
2025/01/09,TX,202512  ,23542,23542,23431,23431,-157,-0.67%,6,-,-,23476,23499,24048,22700,,盤後,,
2025/01/10,TX,202501  ,23083,23141,22955,23049,-50,-0.22%,66921,23058,68891,23046,23050,23996,22039,,一般,,
2025/01/10,TX,202501  ,23085,23196,23006,23155,56,0.24%,24909,-,-,23154,23156,23996,22039,,盤後,,
2025/01/10,TX,202502  ,23169,23213,23032,23124,-50,-0.22%,6618,23142,11016,23120,23125,24042,22084,,一般,,
2025/01/10,TX,202502  ,23164,23269,23083,23238,64,0.28%,693,-,-,23228,23233,24042,22084,,盤後,,
2025/01/10,TX,202503  ,23195,23254,23079,23193,-19,-0.08%,118,23165,853,23162,23169,24435,18886,,一般,,
2025/01/10,TX,202503  ,23220,23307,23168,23275,63,0.27%,41,-,-,23267,23274,24435,18886,,盤後,,
2025/01/10,TX,202506  ,23276,23335,23200,23276,-44,-0.19%,16,23266,499,23262,23270,24547,19133,,一般,,
2025/01/10,TX,202506  ,23265,23409,23235,23385,65,0.28%,49,-,-,23372,23383,24547,19133,,盤後,,
2025/01/10,TX,202509  ,23128,23129,22996,23106,-38,-0.16%,49,23079,442,23076,23082,23902,21377,,一般,,
