交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/06/01,TX,202006  ,10983,11103,10971,11057,138,1.26%,105285,11057,84173,11057,11058,12115,8150,,一般,,
2020/06/01,TX,202006  ,10911,10967,10863,10957,38,0.35%,45347,-,-,10956,10957,12115,8150,,盤後,,
2020/06/01,TX,202007  ,10827,10950,10825,10909,141,1.31%,1782,10908,8256,10905,10908,10950,9842,,一般,,
2020/06/01,TX,202007  ,10762,10814,10719,10806,38,0.35%,974,-,-,10806,10808,10921,9842,,盤後,,
2020/06/01,TX,202008  ,10696,10809,10690,10768,139,1.31%,102,10768,250,10764,10769,10809,10350,,一般,,
2020/06/01,TX,202008  ,10611,10665,10580,10663,34,0.32%,106,-,-,10665,10673,10774,10350,,盤後,,
2020/06/01,TX,202009  ,10614,10737,10614,10700,139,1.32%,621,10700,3400,10695,10698,11739,7782,,一般,,
2020/06/01,TX,202009  ,10530,10600,10520,10590,29,0.27%,22,-,-,10595,10600,11739,7782,,盤後,,
2020/06/01,TX,202012  ,10529,10637,10529,10600,139,1.33%,44,10600,886,10599,10603,11688,7655,,一般,,
2020/06/01,TX,202012  ,10437,10490,10419,10490,29,0.28%,9,-,-,10497,10504,11688,7655,,盤後,,
2020/06/01,TX,202103  ,10440,10546,10440,10518,145,1.40%,71,10518,333,10508,10514,10546,7591,,一般,,
2020/06/01,TX,202103  ,10356,10415,10335,10404,31,0.30%,18,-,-,10405,10413,10507,7591,,盤後,,
2020/06/02,TX,202006  ,11080,11140,11072,11106,49,0.44%,83041,11107,82263,11106,11108,12115,8150,,一般,,
2020/06/02,TX,202006  ,11065,11087,11001,11078,21,0.19%,34256,-,-,11077,11078,12115,8150,,盤後,,
2020/06/02,TX,202007  ,10933,10988,10923,10958,50,0.46%,843,10958,8355,10955,10958,10988,9842,,一般,,
