交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2021/08/02,TX,202108  ,17313,17470,17160,17470,296,1.72%,131605,17467,69811,17468,17470,17808,15465,,一般,,
2021/08/02,TX,202108  ,17174,17300,17162,17280,106,0.62%,50413,-,-,17280,17281,17808,15465,,盤後,,
2021/08/02,TX,202109  ,17200,17366,17060,17366,295,1.73%,1087,17365,11819,17363,17367,17722,11440,,一般,,
2021/08/02,TX,202109  ,17078,17180,17065,17164,93,0.54%,542,-,-,17164,17169,17722,11440,,盤後,,
2021/08/02,TX,202110  ,17150,17281,17028,17281,253,1.49%,48,17321,470,17317,17325,17400,16670,,一般,,
2021/08/02,TX,202110  ,17047,17145,17047,17145,117,0.69%,16,-,-,17124,17134,17400,16670,,盤後,,
2021/08/02,TX,202112  ,17032,17255,16970,17255,292,1.72%,116,17255,5076,17254,17259,17568,13184,,一般,,
2021/08/02,TX,202112  ,16986,17026,16986,17023,60,0.35%,9,-,-,17054,17067,17568,13184,,盤後,,
2021/08/02,TX,202203  ,16994,17134,16875,17134,278,1.65%,15,17163,857,17159,17167,17445,14054,,一般,,
2021/08/02,TX,202203  ,16872,16970,16872,16959,103,0.61%,12,-,-,16964,16978,17445,14054,,盤後,,
2021/08/02,TX,202206  ,16899,17147,16899,17147,338,2.01%,19,17147,216,17094,17155,17380,16051,,一般,,
2021/08/02,TX,202206  ,16800,16832,16800,16832,23,0.14%,2,-,-,16880,16942,17380,16051,,盤後,,
2021/08/03,TX,202108  ,17426,17496,17361,17484,17,0.10%,95199,17482,69440,17481,17484,17808,15465,,一般,,
2021/08/03,TX,202108  ,17469,17485,17343,17382,-85,-0.49%,32949,-,-,17380,17382,17808,15465,,盤後,,
2021/08/03,TX,202109  ,17330,17390,17263,17378,13,0.07%,870,17378,11769,17379,17383,17722,11440,,一般,,
2021/08/03,TX,202109  ,17357,17370,17244,17244,-121,-0.70%,246,-,-,17275,17282,17722,11440,,盤後,,
2021/08/03,TX,202110  ,17300,17350,17229,17346,25,0.14%,35,17346,480,17338,17347,17400,16670,,一般,,
2021/08/03,TX,202110  ,17313,17324,17268,17268,-53,-0.31%,17,-,-,17235,17244,17400,16670,,盤後,,
2021/08/03,TX,202112  ,17199,17290,17193,17290,35,0.20%,17,17290,5068,17280,17291,17568,13184,,一般,,
2021/08/03,TX,202112  ,17255,17255,17150,17150,-105,-0.61%,9,-,-,17168,17178,17568,13184,,盤後,,
2021/08/03,TX,202203  ,17153,17202,17077,17201,38,0.22%,33,17201,859,17190,17207,17445,14054,,一般,,
2021/08/03,TX,202203  ,17120,17120,17100,17100,-63,-0.37%,2,-,-,17074,17102,17445,14054,,盤後,,
2021/08/03,TX,202206  ,17080,17126,17080,17126,-21,-0.12%,7,17148,215,17128,17168,17380,16051,,一般,,
2021/08/03,TX,202206  ,17085,17085,17085,17085,-62,-0.36%,1,-,-,17010,17083,17380,16051,,盤後,,
2021/08/04,TX,202108  ,17491,17586,17464,17571,89,0.51%,89232,17571,71578,17570,17572,17808,15465,,一般,,
2021/08/04,TX,202108  ,17490,17521,17409,17491,9,0.05%,32878,-,-,17490,17492,17808,15465,,盤後,,
2021/08/04,TX,202109  ,17386,17476,17365,17464,86,0.49%,779,17464,11736,17459,17464,17722,11440,,一般,,
2021/08/04,TX,202109  ,17411,17415,17311,17381,3,0.02%,256,-,-,17386,17392,17722,11440,,盤後,,
2021/08/04,TX,202110  ,17346,17432,17340,17423,77,0.44%,36,17423,504,17413,17423,17432,16670,,一般,,
2021/08/04,TX,202110  ,17320,17350,17285,17350,4,0.02%,13,-,-,17349,17361,17400,16670,,盤後,,
2021/08/04,TX,202112  ,17320,17365,17273,17338,48,0.28%,101,17338,5144,17338,17347,17568,13184,,一般,,
2021/08/04,TX,202112  ,17289,17310,17224,17310,20,0.12%,10,-,-,17291,17307,17568,13184,,盤後,,
2021/08/04,TX,202203  ,17221,17287,17198,17276,75,0.44%,53,17276,885,17265,17285,17445,14054,,一般,,
2021/08/04,TX,202203  ,-,-,-,-,-,-,0,-,-,17202,17240,17445,14054,,盤後,,
2021/08/04,TX,202206  ,17192,17269,17158,17236,88,0.51%,70,17236,241,17200,17241,17380,16051,,一般,,
2021/08/04,TX,202206  ,-,-,-,-,-,-,0,-,-,17140,17201,17380,16051,,盤後,,
2021/08/05,TX,202108  ,17570,17584,17520,17542,-29,-0.17%,65647,17544,70501,17542,17544,17808,15465,,一般,,
2021/08/05,TX,202108  ,17584,17588,17519,17537,-34,-0.19%,24595,-,-,17535,17538,17808,15465,,盤後,,
2021/08/05,TX,202109  ,17477,17477,17407,17431,-33,-0.19%,629,17431,11935,17426,17430,17722,11440,,一般,,
2021/08/05,TX,202109  ,17470,17473,17415,17415,-49,-0.28%,176,-,-,17423,17429,17722,11440,,盤後,,
2021/08/05,TX,202110  ,17418,17418,17376,17376,-47,-0.27%,19,17376,504,17376,17384,17432,16670,,一般,,
2021/08/05,TX,202110  ,17420,17420,17400,17400,-23,-0.13%,8,-,-,17377,17387,17432,16670,,盤後,,
2021/08/05,TX,202112  ,17321,17345,17290,17302,-36,-0.21%,39,17302,5155,17281,17310,17568,13184,,一般,,
2021/08/05,TX,202112  ,17336,17336,17336,17336,-2,-0.01%,2,-,-,17305,17317,17568,13184,,盤後,,
2021/08/05,TX,202203  ,17261,17261,17261,17261,-15,-0.09%,7,17238,885,17232,17245,17445,14054,,一般,,
2021/08/05,TX,202203  ,17276,-,-,17276,0,0.00%,1,-,-,17230,17253,17445,14054,,盤後,,
2021/08/05,TX,202206  ,-,-,-,-,-,-,0,17197,240,17180,17214,17380,16051,,一般,,
2021/08/05,TX,202206  ,17198,17198,17198,17198,-38,-0.22%,1,-,-,17168,17237,17380,16051,,盤後,,
2021/08/06,TX,202108  ,17555,17560,17353,17437,-107,-0.61%,110731,17439,67561,17438,17439,17808,15465,,一般,,
2021/08/06,TX,202108  ,17505,17568,17295,17565,21,0.12%,36508,-,-,17564,17565,17808,15465,,盤後,,
2021/08/06,TX,202109  ,17444,17444,17246,17334,-97,-0.56%,994,17334,12057,17327,17331,17722,11440,,一般,,
2021/08/06,TX,202109  ,17397,17450,17222,17450,19,0.11%,367,-,-,17443,17449,17722,11440,,盤後,,
2021/08/06,TX,202110  ,17343,17343,17226,17271,-105,-0.60%,27,17271,520,17270,17277,17432,16670,,一般,,
2021/08/06,TX,202110  ,17292,17390,17292,17390,14,0.08%,21,-,-,17386,17399,17432,16670,,盤後,,
2021/08/06,TX,202112  ,17248,17248,17135,17200,-102,-0.59%,243,17200,5118,17196,17200,17568,13184,,一般,,
2021/08/06,TX,202112  ,17100,17255,17100,17248,-54,-0.31%,8,-,-,17305,17324,17568,13184,,盤後,,
2021/08/06,TX,202203  ,17189,17189,17073,17128,-110,-0.64%,22,17128,888,17128,17137,17445,14054,,一般,,
2021/08/06,TX,202203  ,17176,17186,17176,17186,-52,-0.30%,4,-,-,17251,17264,17445,14054,,盤後,,
2021/08/06,TX,202206  ,17141,17141,17029,17070,-127,-0.74%,43,17070,241,17070,17088,17380,16051,,一般,,
2021/08/06,TX,202206  ,17100,17121,17100,17117,-80,-0.47%,4,-,-,17194,17219,17380,16051,,盤後,,
2021/08/09,TX,202108  ,17438,17448,17235,17404,-35,-0.20%,124689,17406,67707,17404,17407,17808,15465,,一般,,
2021/08/09,TX,202108  ,17447,17477,17410,17436,-3,-0.02%,23904,-,-,17436,17441,17808,15465,,盤後,,
2021/08/09,TX,202109  ,17318,17331,17134,17293,-41,-0.24%,1340,17290,12218,17286,17291,17722,11440,,一般,,
2021/08/09,TX,202109  ,17334,17363,17302,17336,2,0.01%,182,-,-,17323,17333,17722,11440,,盤後,,
2021/08/09,TX,202110  ,17225,17280,17088,17239,-32,-0.19%,58,17239,536,17234,17242,17432,16670,,一般,,
2021/08/09,TX,202110  ,17266,17280,17266,17275,4,0.02%,4,-,-,17267,17278,17432,16670,,盤後,,
2021/08/09,TX,202112  ,17050,17202,17021,17173,-27,-0.16%,139,17164,5117,17162,17167,17568,13184,,一般,,
2021/08/09,TX,202112  ,17202,17202,17202,17202,2,0.01%,1,-,-,17195,17212,17568,13184,,盤後,,
2021/08/09,TX,202203  ,16990,17032,16950,17032,-96,-0.56%,7,17100,887,17096,17105,17445,14054,,一般,,
2021/08/09,TX,202203  ,-,-,-,-,-,-,0,-,-,17106,17138,17445,14054,,盤後,,
2021/08/09,TX,202206  ,16951,17033,16930,17033,-37,-0.22%,3,17033,241,17032,17056,17380,16051,,一般,,
2021/08/09,TX,202206  ,17033,17033,17033,17033,-37,-0.22%,1,-,-,17046,17080,17380,16051,,盤後,,
2021/08/10,TX,202108  ,17396,17443,17259,17299,-107,-0.61%,109191,17295,68687,17297,17298,17808,15465,,一般,,
2021/08/10,TX,202108  ,17406,17467,17380,17397,-9,-0.05%,22442,-,-,17396,17398,17808,15465,,盤後,,
2021/08/10,TX,202109  ,17288,17320,17148,17181,-109,-0.63%,1068,17180,12404,17178,17182,17722,11440,,一般,,
2021/08/10,TX,202109  ,17300,17342,17265,17271,-19,-0.11%,293,-,-,17272,17282,17722,11440,,盤後,,
2021/08/10,TX,202110  ,17273,17273,17095,17104,-135,-0.78%,43,17122,549,17120,17125,17432,16670,,一般,,
2021/08/10,TX,202110  ,17239,17295,17221,17225,-14,-0.08%,13,-,-,17217,17233,17432,16670,,盤後,,
2021/08/10,TX,202112  ,17110,17110,17011,17020,-144,-0.84%,90,17043,5185,17039,17048,17568,13184,,一般,,
2021/08/10,TX,202112  ,17174,17177,17166,17166,2,0.01%,8,-,-,17146,17163,17568,13184,,盤後,,
2021/08/10,TX,202203  ,17037,17037,16956,16980,-120,-0.70%,28,16980,874,16981,16991,17445,14054,,一般,,
2021/08/10,TX,202203  ,17108,17132,17108,17132,32,0.19%,2,-,-,17086,17094,17445,14054,,盤後,,
2021/08/10,TX,202206  ,16936,16936,16936,16936,-97,-0.57%,1,16936,240,16918,16936,17380,16051,,一般,,
2021/08/10,TX,202206  ,-,-,-,-,-,-,0,-,-,17016,17048,17380,16051,,盤後,,
2021/08/11,TX,202108  ,17217,17298,17078,17171,-124,-0.72%,141084,17170,69071,17171,17172,17808,15465,,一般,,
2021/08/11,TX,202108  ,17300,17324,17189,17245,-50,-0.29%,35391,-,-,17245,17247,17808,15465,,盤後,,
2021/08/11,TX,202109  ,17113,17175,16965,17058,-122,-0.71%,1780,17055,12971,17053,17058,17722,11440,,一般,,
2021/08/11,TX,202109  ,17182,17199,17077,17129,-51,-0.30%,461,-,-,17126,17133,17722,11440,,盤後,,
2021/08/11,TX,202110  ,17061,17110,16920,17000,-122,-0.71%,108,17000,594,16996,17002,17432,16670,,一般,,
2021/08/11,TX,202110  ,17130,17142,17025,17061,-61,-0.36%,39,-,-,17071,17082,17432,16670,,盤後,,
2021/08/11,TX,202112  ,16947,17043,16840,16930,-113,-0.66%,137,16930,5206,16922,16930,17568,13184,,一般,,
2021/08/11,TX,202112  ,17055,17055,16955,16998,-45,-0.26%,15,-,-,16988,17005,17568,13184,,盤後,,
2021/08/11,TX,202203  ,16885,16942,16772,16860,-120,-0.71%,25,16860,874,16858,16869,17445,14054,,一般,,
2021/08/11,TX,202203  ,16930,16930,16930,16930,-50,-0.29%,1,-,-,16927,16946,17445,14054,,盤後,,
2021/08/11,TX,202206  ,16848,16848,16720,16797,-139,-0.82%,23,16797,241,16795,16817,17380,16051,,一般,,
2021/08/11,TX,202206  ,16934,16934,16885,16885,-51,-0.30%,2,-,-,16865,16890,17380,16051,,盤後,,
2021/08/12,TX,202108  ,17207,17235,17125,17157,-13,-0.08%,91671,17158,67442,17157,17160,17808,15465,,一般,,
2021/08/12,TX,202108  ,17152,17216,17116,17190,20,0.12%,35668,-,-,17190,17194,17808,15465,,盤後,,
2021/08/12,TX,202109  ,17092,17112,17010,17043,-12,-0.07%,1368,17039,13470,17038,17042,17722,11440,,一般,,
2021/08/12,TX,202109  ,17041,17096,17006,17080,25,0.15%,629,-,-,17070,17078,17722,11440,,盤後,,
2021/08/12,TX,202110  ,17024,17048,16958,17001,1,0.01%,62,16986,592,16983,16990,17432,16670,,一般,,
2021/08/12,TX,202110  ,16980,17037,16980,17004,4,0.02%,21,-,-,17007,17020,17432,16670,,盤後,,
2021/08/12,TX,202112  ,16950,16968,16900,16924,-6,-0.04%,123,16924,5195,16911,16921,17568,13184,,一般,,
2021/08/12,TX,202112  ,16873,16910,16873,16908,-22,-0.13%,6,-,-,16936,16949,17568,13184,,盤後,,
2021/08/12,TX,202203  ,16860,-,-,16860,0,0.00%,1,16849,874,16844,16854,17445,14054,,一般,,
2021/08/12,TX,202203  ,16842,16889,16831,16870,10,0.06%,4,-,-,16872,16889,17445,14054,,盤後,,
2021/08/12,TX,202206  ,-,-,-,-,-,-,0,16785,242,16774,16800,17380,16051,,一般,,
2021/08/12,TX,202206  ,16821,16856,16778,16778,-19,-0.11%,3,-,-,16800,16839,17380,16051,,盤後,,
2021/08/13,TX,202108  ,17185,17190,16934,16934,-224,-1.31%,150070,16936,68855,16934,16936,17808,15465,,一般,,
2021/08/13,TX,202108  ,17155,17212,17104,17211,53,0.31%,29582,-,-,17211,17212,17808,15465,,盤後,,
2021/08/13,TX,202109  ,17073,17073,16823,16823,-216,-1.27%,4898,16825,15740,16824,16825,17722,11440,,一般,,
2021/08/13,TX,202109  ,17039,17090,16988,17090,51,0.30%,533,-,-,17091,17092,17722,11440,,盤後,,
