交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2022/03/01,TX,202203  ,17756,17942,17692,17911,301,1.71%,109687,17912,74637,17912,17915,18545,14054,,一般,,
2022/03/01,TX,202203  ,17590,17790,17503,17790,180,1.02%,80350,-,-,17791,17792,18545,14054,,盤後,,
2022/03/01,TX,202204  ,17717,17911,17666,17888,309,1.76%,820,17883,4534,17882,17887,18300,17201,,一般,,
2022/03/01,TX,202204  ,17552,17760,17478,17760,181,1.03%,1029,-,-,17762,17766,18300,17201,,盤後,,
2022/03/01,TX,202205  ,17704,17877,17691,17853,298,1.70%,79,17853,423,17851,17858,18250,17200,,一般,,
2022/03/01,TX,202205  ,17529,17727,17462,17727,172,0.98%,35,-,-,17733,17738,18250,17200,,盤後,,
2022/03/01,TX,202206  ,17629,17834,17629,17815,306,1.75%,38,17815,1207,17810,17816,18398,15801,,一般,,
2022/03/01,TX,202206  ,17420,17689,17420,17689,180,1.03%,54,-,-,17691,17697,18398,15801,,盤後,,
2022/03/01,TX,202209  ,17175,17318,17135,17302,292,1.72%,40,17302,740,17299,17305,18005,15550,,一般,,
2022/03/01,TX,202209  ,16960,17180,16960,17180,170,1.00%,29,-,-,17192,17198,18005,15550,,盤後,,
2022/03/01,TX,202212  ,17100,17244,17060,17234,300,1.77%,32,17234,290,17230,17238,17888,16565,,一般,,
2022/03/01,TX,202212  ,16922,17105,16922,17105,171,1.01%,12,-,-,17117,17123,17888,16565,,盤後,,
2022/03/02,TX,202203  ,17788,17895,17758,17844,-68,-0.38%,94806,17838,73227,17841,17843,18545,14054,,一般,,
2022/03/02,TX,202203  ,17948,17980,17675,17756,-156,-0.87%,74515,-,-,17752,17756,18545,14054,,盤後,,
2022/03/02,TX,202204  ,17761,17866,17733,17815,-68,-0.38%,1080,17811,5180,17813,17817,18300,17201,,一般,,
2022/03/02,TX,202204  ,17921,17950,17658,17730,-153,-0.86%,1011,-,-,17725,17731,18300,17201,,盤後,,
2022/03/02,TX,202205  ,17742,17833,17707,17779,-74,-0.41%,27,17779,415,17785,17791,18250,17200,,一般,,
2022/03/02,TX,202205  ,17900,17900,17645,17668,-185,-1.04%,42,-,-,17697,17704,18250,17200,,盤後,,
2022/03/02,TX,202206  ,17674,17795,17668,17758,-57,-0.32%,93,17758,1250,17747,17753,18398,15801,,一般,,
