交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2022/09/01,TX,202209  ,14841,14842,14675,14736,-306,-2.03%,118005,14737,77142,14734,14736,18005,13651,,一般,,
2022/09/01,TX,202209  ,15039,15049,14906,14939,-103,-0.68%,72111,-,-,14937,14939,18005,13651,,盤後,,
2022/09/01,TX,202210  ,14850,14850,14666,14730,-297,-1.98%,1704,14728,3915,14724,14727,15380,14400,,一般,,
2022/09/01,TX,202210  ,15027,15036,14899,14930,-97,-0.65%,1069,-,-,14926,14931,15380,14400,,盤後,,
2022/09/01,TX,202211  ,14820,14820,14670,14720,-297,-1.98%,124,14720,361,14718,14723,15347,14670,,一般,,
2022/09/01,TX,202211  ,15010,15010,14900,14921,-96,-0.64%,60,-,-,14917,14925,15347,14711,,盤後,,
2022/09/01,TX,202212  ,14747,14747,14650,14690,-289,-1.93%,59,14690,1666,14692,14698,17888,13566,,一般,,
2022/09/01,TX,202212  ,14922,14970,14870,14910,-69,-0.46%,28,-,-,14882,14899,17888,13566,,盤後,,
2022/09/01,TX,202303  ,14788,14788,14592,14630,-297,-1.99%,36,14646,794,14642,14650,17000,13495,,一般,,
2022/09/01,TX,202303  ,14911,14911,14872,14876,-51,-0.34%,3,-,-,14820,14849,17000,13495,,盤後,,
2022/09/01,TX,202306  ,14640,14640,14542,14558,-285,-1.92%,28,14558,228,14559,14585,15417,13426,,一般,,
2022/09/01,TX,202306  ,14817,14817,14732,14732,-111,-0.75%,2,-,-,14739,14769,15417,13426,,盤後,,
2022/09/02,TX,202209  ,14776,14782,14584,14597,-140,-0.95%,92325,14598,76619,14596,14598,18005,13651,,一般,,
2022/09/02,TX,202209  ,14700,14820,14613,14810,73,0.50%,80495,-,-,14801,14804,18005,13651,,盤後,,
2022/09/02,TX,202210  ,14762,14762,14576,14589,-139,-0.94%,939,14589,4204,14586,14590,15380,14400,,一般,,
2022/09/02,TX,202210  ,14698,14807,14608,14789,61,0.41%,1112,-,-,14788,14794,15380,14400,,盤後,,
2022/09/02,TX,202211  ,14726,14726,14591,14591,-129,-0.88%,58,14591,389,14581,14586,15347,14591,,一般,,
2022/09/02,TX,202211  ,14701,14797,14632,14797,77,0.52%,40,-,-,14784,14792,15347,14632,,盤後,,
2022/09/02,TX,202212  ,14709,14709,14544,14544,-146,-0.99%,75,14557,1690,14555,14560,17888,13566,,一般,,
2022/09/02,TX,202212  ,14663,14760,14584,14760,70,0.48%,66,-,-,14743,14757,17888,13566,,盤後,,
2022/09/02,TX,202303  ,14649,14649,14530,14540,-106,-0.72%,21,14521,787,14516,14527,17000,13495,,一般,,
2022/09/02,TX,202303  ,14604,14700,14561,14700,54,0.37%,26,-,-,14692,14723,17000,13495,,盤後,,
2022/09/02,TX,202306  ,14592,14592,14455,14455,-103,-0.71%,14,14437,231,14433,14442,15417,13426,,一般,,
2022/09/02,TX,202306  ,14540,14616,14463,14616,58,0.40%,10,-,-,14617,14653,15417,13426,,盤後,,
