交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2021/09/01,TX,202109  ,17408,17500,17363,17476,21,0.12%,111022,17474,78206,17473,17475,17722,11440,,一般,,
2021/09/01,TX,202109  ,17470,17482,17373,17393,-62,-0.36%,36016,-,-,17392,17393,17722,11440,,盤後,,
2021/09/01,TX,202110  ,17350,17433,17309,17407,7,0.04%,1342,17410,3502,17407,17412,17433,16000,,一般,,
2021/09/01,TX,202110  ,17424,17426,17317,17332,-68,-0.39%,587,-,-,17332,17337,17432,16000,,盤後,,
2021/09/01,TX,202111  ,17309,17396,17279,17370,1,0.01%,116,17370,300,17372,17377,17396,15978,,一般,,
2021/09/01,TX,202111  ,17355,17361,17286,17298,-71,-0.41%,36,-,-,17299,17304,17377,15978,,盤後,,
2021/09/01,TX,202112  ,17295,17353,17265,17343,4,0.02%,180,17343,5136,17340,17345,17568,13184,,一般,,
2021/09/01,TX,202112  ,17338,17338,17256,17274,-65,-0.37%,14,-,-,17267,17273,17568,13184,,盤後,,
2021/09/01,TX,202203  ,17177,17241,17134,17232,-2,-0.01%,55,17232,635,17225,17233,17445,14054,,一般,,
2021/09/01,TX,202203  ,17255,17255,17140,17184,-50,-0.29%,25,-,-,17156,17165,17445,14054,,盤後,,
2021/09/01,TX,202206  ,17134,17134,17094,17118,-24,-0.14%,5,17118,341,17121,17146,17380,15801,,一般,,
2021/09/01,TX,202206  ,17125,17142,17122,17142,0,0.00%,4,-,-,17064,17086,17380,15801,,盤後,,
2021/09/02,TX,202109  ,17434,17507,17266,17320,-154,-0.88%,137473,17319,73630,17319,17322,17722,11440,,一般,,
2021/09/02,TX,202109  ,17482,17524,17443,17475,1,0.01%,27996,-,-,17474,17475,17722,11440,,盤後,,
2021/09/02,TX,202110  ,17379,17440,17207,17262,-148,-0.85%,1366,17261,3842,17257,17262,17457,16000,,一般,,
2021/09/02,TX,202110  ,17405,17457,17382,17406,-4,-0.02%,369,-,-,17406,17411,17457,16000,,盤後,,
2021/09/02,TX,202111  ,17325,17400,17181,17227,-143,-0.82%,193,17224,349,17222,17229,17414,15978,,一般,,
2021/09/02,TX,202111  ,17381,17414,17353,17409,39,0.22%,36,-,-,17369,17375,17414,15978,,盤後,,
2021/09/02,TX,202112  ,17285,17361,17145,17187,-156,-0.90%,33,17187,5129,17190,17197,17568,13184,,一般,,
2021/09/02,TX,202112  ,17349,17388,17318,17333,-10,-0.06%,14,-,-,17339,17344,17568,13184,,盤後,,
2021/09/02,TX,202203  ,17195,17239,17040,17073,-159,-0.92%,59,17073,646,17078,17086,17445,14054,,一般,,
2021/09/02,TX,202203  ,17207,17271,17196,17208,-24,-0.14%,30,-,-,17222,17231,17445,14054,,盤後,,
2021/09/02,TX,202206  ,17089,17089,16935,16980,-138,-0.81%,33,16980,339,16976,16990,17380,15801,,一般,,
2021/09/02,TX,202206  ,17106,17106,17104,17104,-14,-0.08%,5,-,-,17121,17143,17380,15801,,盤後,,
2021/09/03,TX,202109  ,17442,17553,17370,17509,190,1.10%,114430,17508,75343,17503,17509,17722,11440,,一般,,
2021/09/03,TX,202109  ,17351,17435,17342,17408,89,0.51%,31201,-,-,17408,17409,17722,11440,,盤後,,
2021/09/03,TX,202110  ,17369,17490,17312,17445,184,1.07%,1491,17448,4296,17441,17449,17490,16000,,一般,,
2021/09/03,TX,202110  ,17286,17374,17285,17343,82,0.48%,458,-,-,17346,17351,17457,16000,,盤後,,
2021/09/03,TX,202111  ,17290,17454,17280,17428,204,1.18%,88,17410,384,17405,17415,17454,15978,,一般,,
2021/09/03,TX,202111  ,17282,17335,17273,17282,58,0.34%,19,-,-,17311,17316,17414,15978,,盤後,,
2021/09/03,TX,202112  ,17320,17410,17278,17396,209,1.22%,39,17379,5137,17374,17384,17568,13184,,一般,,
2021/09/03,TX,202112  ,17267,17283,17250,17283,96,0.56%,13,-,-,17278,17285,17568,13184,,盤後,,
2021/09/03,TX,202203  ,17204,17308,17133,17287,214,1.25%,46,17267,643,17262,17273,17445,14054,,一般,,
2021/09/03,TX,202203  ,17111,17191,17111,17132,59,0.35%,21,-,-,17166,17175,17445,14054,,盤後,,
2021/09/03,TX,202206  ,17108,17210,17108,17180,200,1.18%,28,17180,352,17167,17189,17380,15801,,一般,,
2021/09/03,TX,202206  ,17064,17064,17054,17056,76,0.45%,3,-,-,17068,17084,17380,15801,,盤後,,
2021/09/06,TX,202109  ,17440,17596,17425,17496,-12,-0.07%,120721,17493,73490,17493,17496,17722,11440,,一般,,
