交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2022/10/03,TX,202210  ,13248,13444,13215,13304,-90,-0.67%,110724,13303,72962,13302,13304,15380,13215,,一般,,
2022/10/03,TX,202210  ,13420,13465,13303,13306,-88,-0.66%,88781,-,-,13306,13308,15380,13291,,盤後,,
2022/10/03,TX,202211  ,13228,13425,13200,13289,-88,-0.66%,1465,13288,4266,13286,13291,15347,13200,,一般,,
2022/10/03,TX,202211  ,13396,13448,13288,13288,-89,-0.67%,1041,-,-,13288,13293,15347,13278,,盤後,,
2022/10/03,TX,202212  ,13212,13401,13175,13258,-93,-0.70%,166,13258,2130,13258,13263,17888,13175,,一般,,
2022/10/03,TX,202212  ,13368,13406,13266,13266,-85,-0.64%,139,-,-,13262,13268,17888,13259,,盤後,,
2022/10/03,TX,202303  ,13145,13312,13136,13185,-119,-0.89%,40,13210,819,13208,13213,17000,13136,,一般,,
2022/10/03,TX,202303  ,13268,13343,13222,13222,-82,-0.62%,18,-,-,13215,13221,17000,13216,,盤後,,
2022/10/03,TX,202306  ,13081,13273,13072,13122,-126,-0.95%,24,13159,424,13156,13162,15417,13072,,一般,,
2022/10/03,TX,202306  ,13278,13299,13180,13185,-63,-0.48%,55,-,-,13163,13170,15417,13160,,盤後,,
2022/10/03,TX,202309  ,12600,12750,12579,12605,-124,-0.97%,17,12642,76,12639,12645,13904,12579,,一般,,
2022/10/03,TX,202309  ,12792,12795,12648,12648,-81,-0.64%,51,-,-,12642,12653,13904,12648,,盤後,,
2022/10/04,TX,202210  ,13530,13615,13489,13597,294,2.21%,91521,13593,75267,13595,13597,15380,13215,,一般,,
2022/10/04,TX,202210  ,13335,13502,13283,13476,173,1.30%,67695,-,-,13477,13484,15380,13215,,盤後,,
2022/10/04,TX,202211  ,13517,13600,13474,13580,292,2.20%,1048,13579,4380,13578,13581,15347,13200,,一般,,
2022/10/04,TX,202211  ,13300,13481,13270,13464,176,1.32%,801,-,-,13460,13469,15347,13200,,盤後,,
2022/10/04,TX,202212  ,13490,13565,13451,13541,283,2.13%,113,13552,2124,13550,13554,17888,13175,,一般,,
2022/10/04,TX,202212  ,13287,13455,13268,13449,191,1.44%,112,-,-,13432,13442,17888,13175,,盤後,,
2022/10/04,TX,202303  ,13458,13510,13411,13497,287,2.17%,34,13497,815,13499,13505,17000,13136,,一般,,
2022/10/04,TX,202303  ,13235,13400,13210,13389,179,1.36%,24,-,-,13378,13390,17000,13136,,盤後,,
2022/10/04,TX,202306  ,13418,13459,13390,13445,286,2.17%,11,13445,435,13446,13452,15417,13072,,一般,,
2022/10/04,TX,202306  ,13162,13348,13162,13343,184,1.40%,15,-,-,13326,13338,15417,13072,,盤後,,
2022/10/04,TX,202309  ,12857,12937,12842,12925,283,2.24%,27,12925,91,12923,12931,13904,12579,,一般,,
2022/10/04,TX,202309  ,12659,12823,12650,12823,181,1.43%,34,-,-,12800,12817,13904,12579,,盤後,,
2022/10/05,TX,202210  ,13740,13884,13721,13820,227,1.67%,116457,13814,71327,13818,13820,15380,13215,,一般,,
2022/10/05,TX,202210  ,13610,13829,13593,13829,236,1.74%,66698,-,-,13827,13829,15380,13215,,盤後,,
