交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/09/01,TX,202309  ,16608,16727,16600,16651,31,0.19%,78439,16651,64613,16650,16652,17386,11969,,一般,,
2023/09/01,TX,202309  ,16614,16669,16534,16564,-56,-0.34%,48467,-,-,16564,16566,17386,11969,,盤後,,
2023/09/01,TX,202310  ,16582,16711,16582,16644,32,0.19%,730,16644,2024,16640,16645,17360,16205,,一般,,
2023/09/01,TX,202310  ,16614,16656,16530,16560,-52,-0.31%,657,-,-,16557,16562,17360,16205,,盤後,,
2023/09/01,TX,202311  ,16598,16705,16598,16631,21,0.13%,54,16640,144,16638,16643,16768,16207,,一般,,
2023/09/01,TX,202311  ,16615,16655,16530,16560,-50,-0.30%,35,-,-,16555,16560,16768,16207,,盤後,,
2023/09/01,TX,202312  ,16596,16680,16596,16608,22,0.13%,31,16617,509,16614,16620,17310,13257,,一般,,
2023/09/01,TX,202312  ,16574,16604,16513,16534,-52,-0.31%,6,-,-,16529,16535,17310,13257,,盤後,,
2023/09/01,TX,202403  ,16605,16621,16605,16615,62,0.37%,3,16584,534,16578,16590,17258,14451,,一般,,
2023/09/01,TX,202403  ,16547,16595,16531,16531,-22,-0.13%,17,-,-,16497,16508,17258,14451,,盤後,,
2023/09/01,TX,202406  ,16542,16542,16540,16540,50,0.30%,3,16525,177,16517,16534,17122,16140,,一般,,
2023/09/01,TX,202406  ,16498,16513,16428,16433,-57,-0.35%,5,-,-,16439,16456,17122,16140,,盤後,,
2023/09/04,TX,202309  ,16646,16782,16607,16782,131,0.79%,84928,16778,66279,16781,16782,17386,11969,,一般,,
2023/09/04,TX,202309  ,16633,16681,16572,16617,-34,-0.20%,54748,-,-,16617,16620,17386,11969,,盤後,,
2023/09/04,TX,202310  ,16626,16769,16601,16769,125,0.75%,1054,16767,2164,16768,16770,17360,16205,,一般,,
2023/09/04,TX,202310  ,16624,16670,16566,16613,-31,-0.19%,540,-,-,16612,16615,17360,16205,,盤後,,
2023/09/04,TX,202311  ,16622,16758,16600,16758,118,0.71%,91,16766,157,16765,16768,16768,16207,,一般,,
2023/09/04,TX,202311  ,16642,16650,16567,16610,-30,-0.18%,49,-,-,16608,16613,16768,16207,,盤後,,
2023/09/04,TX,202312  ,16623,16739,16585,16739,122,0.73%,45,16738,514,16738,16742,17310,13257,,一般,,
2023/09/04,TX,202312  ,16582,16640,16540,16582,-35,-0.21%,18,-,-,16581,16588,17310,13257,,盤後,,
2023/09/04,TX,202403  ,16580,16695,16580,16695,111,0.67%,9,16710,538,16706,16714,17258,14451,,一般,,
2023/09/04,TX,202403  ,16560,16570,16560,16570,-14,-0.08%,3,-,-,16547,16559,17258,14451,,盤後,,
2023/09/04,TX,202406  ,16562,16642,16562,16642,117,0.71%,11,16642,172,16644,16650,17122,16140,,一般,,
2023/09/04,TX,202406  ,16482,16529,16482,16500,-25,-0.15%,3,-,-,16494,16505,17122,16140,,盤後,,
2023/09/05,TX,202309  ,16736,16765,16707,16754,-24,-0.14%,57012,16752,64538,16753,16754,17386,11969,,一般,,
2023/09/05,TX,202309  ,16788,16792,16724,16747,-31,-0.18%,19789,-,-,16743,16746,17386,11969,,盤後,,
2023/09/05,TX,202310  ,16736,16755,16700,16744,-23,-0.14%,582,16744,2365,16743,16746,17360,16205,,一般,,
2023/09/05,TX,202310  ,16779,16779,16718,16733,-34,-0.20%,259,-,-,16733,16737,17360,16205,,盤後,,
2023/09/05,TX,202311  ,16710,16750,16700,16741,-25,-0.15%,103,16741,174,16741,16745,16768,16207,,一般,,
2023/09/05,TX,202311  ,16765,16765,16716,16716,-50,-0.30%,18,-,-,16731,16736,16768,16207,,盤後,,
2023/09/05,TX,202312  ,16695,16722,16678,16722,-16,-0.10%,11,16722,538,16715,16720,17310,13257,,一般,,
2023/09/05,TX,202312  ,16747,16747,16700,16705,-33,-0.20%,43,-,-,16703,16711,17310,13257,,盤後,,
2023/09/05,TX,202403  ,16648,16670,16648,16660,-50,-0.30%,4,16685,539,16681,16689,17258,14451,,一般,,
2023/09/05,TX,202403  ,-,-,-,-,-,-,0,-,-,16670,16680,17258,14451,,盤後,,
2023/09/05,TX,202406  ,16620,16632,16600,16632,-10,-0.06%,6,16632,171,16624,16631,17122,16140,,一般,,
2023/09/05,TX,202406  ,16620,16620,16620,16620,-22,-0.13%,1,-,-,16610,16623,17122,16140,,盤後,,
2023/09/06,TX,202309  ,16758,16801,16702,16711,-41,-0.24%,70796,16713,63780,16710,16712,17386,11969,,一般,,
2023/09/06,TX,202309  ,16738,16782,16691,16748,-4,-0.02%,42041,-,-,16747,16752,17386,11969,,盤後,,
2023/09/06,TX,202310  ,16739,16789,16698,16712,-32,-0.19%,1120,16712,2610,16704,16708,17360,16205,,一般,,
2023/09/06,TX,202310  ,16723,16771,16685,16740,-4,-0.02%,493,-,-,16736,16744,17360,16205,,盤後,,
2023/09/06,TX,202311  ,16755,16786,16700,16700,-41,-0.24%,71,16700,188,16701,16706,16786,16207,,一般,,
2023/09/06,TX,202311  ,16715,16767,16682,16732,-9,-0.05%,56,-,-,16733,16742,16768,16207,,盤後,,
2023/09/06,TX,202312  ,16740,16762,16675,16682,-40,-0.24%,34,16682,545,16677,16681,17310,13257,,一般,,
2023/09/06,TX,202312  ,16670,16738,16658,16728,6,0.04%,16,-,-,16708,16717,17310,13257,,盤後,,
2023/09/06,TX,202403  ,16697,16732,16650,16654,-31,-0.19%,21,16654,542,16641,16652,17258,14451,,一般,,
