交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/07/01,TX,202607  ,47516,47695,46895,47231,452,0.97%,58097,47221,105030,47204,47232,49240,36972,,一般,,
2026/07/01,TX,202607  ,46684,47520,46365,47428,649,1.39%,39982,-,-,47424,47430,49240,36972,,盤後,,
2026/07/01,TX,202608  ,47706,47890,47118,47412,417,0.89%,790,47426,2094,47405,47436,49470,41300,,一般,,
2026/07/01,TX,202608  ,46859,47700,46597,47635,640,1.36%,328,-,-,47627,47639,49470,41300,,盤後,,
2026/07/01,TX,202609  ,47908,47908,47358,47614,463,0.98%,33,47614,1421,47607,47641,49651,24962,,一般,,
2026/07/01,TX,202609  ,47001,47812,46875,47812,661,1.40%,32,-,-,47819,47838,49651,24962,,盤後,,
2026/07/01,TX,202612  ,48439,48450,48435,48435,455,0.95%,3,48422,285,48403,48441,50228,27382,,一般,,
2026/07/01,TX,202612  ,47789,48536,47789,48536,556,1.16%,5,-,-,48614,48650,50228,27382,,盤後,,
2026/07/01,TX,202703  ,-,-,-,-,-,-,0,49320,155,49298,49338,50802,32400,,一般,,
2026/07/01,TX,202703  ,48578,49447,48578,49447,569,1.16%,19,-,-,49504,49530,50802,32400,,盤後,,
2026/07/01,TX,202706  ,50250,50250,50250,50250,535,1.08%,2,50133,20,50095,50171,51411,47571,,一般,,
2026/07/01,TX,202706  ,49735,50250,49735,50250,535,1.08%,20,-,-,50314,50390,51411,47571,,盤後,,
2026/07/02,TX,202607  ,46200,46987,45780,46599,-622,-1.32%,66083,46606,104510,46598,46606,49240,36972,,一般,,
2026/07/02,TX,202607  ,47170,47548,46138,46354,-867,-1.84%,58217,-,-,46351,46354,49240,36972,,盤後,,
2026/07/02,TX,202608  ,46536,47180,46041,46816,-610,-1.29%,721,46812,2399,46798,46811,49470,41300,,一般,,
2026/07/02,TX,202608  ,47330,47750,46379,46558,-868,-1.83%,552,-,-,46577,46587,49470,41300,,盤後,,
2026/07/02,TX,202609  ,46500,47342,46435,47050,-564,-1.18%,68,47009,1426,47002,47017,49651,24962,,一般,,
2026/07/02,TX,202609  ,47531,47928,46600,46888,-726,-1.52%,45,-,-,46763,46776,49651,24962,,盤後,,
2026/07/02,TX,202612  ,47680,48056,47680,48056,-366,-0.76%,6,47808,286,47800,47816,50228,27382,,一般,,
2026/07/02,TX,202612  ,48716,48716,47450,47450,-972,-2.01%,8,-,-,47564,47618,50228,27382,,盤後,,
2026/07/02,TX,202703  ,49066,49066,49015,49015,-305,-0.62%,2,48716,154,48705,48727,50802,32400,,一般,,
2026/07/02,TX,202703  ,48900,48900,48900,48900,-420,-0.85%,1,-,-,48456,48487,50802,32400,,盤後,,
2026/07/02,TX,202706  ,49768,49768,49768,49768,-365,-0.73%,1,49527,20,49503,49551,51411,47571,,一般,,
2026/07/02,TX,202706  ,49456,49456,49128,49128,-1005,-2.00%,2,-,-,49268,49339,51411,47571,,盤後,,
2026/07/03,TX,202607  ,45700,47084,45608,46966,360,0.77%,58841,47000,103141,46965,46988,49240,36972,,一般,,
2026/07/03,TX,202607  ,46300,47223,45271,45668,-938,-2.01%,86249,-,-,45668,45702,49240,36972,,盤後,,
2026/07/03,TX,202608  ,45917,47285,45869,47181,369,0.79%,763,47207,2620,47180,47203,49470,41300,,一般,,
2026/07/03,TX,202608  ,46518,47412,45500,45885,-927,-1.98%,771,-,-,45890,45934,49470,41300,,盤後,,
2026/07/03,TX,202609  ,46520,47477,46520,47425,416,0.88%,38,47388,1445,47373,47403,49651,24962,,一般,,
2026/07/03,TX,202609  ,46500,47608,45900,46118,-891,-1.90%,52,-,-,46085,46129,49651,24962,,盤後,,
2026/07/03,TX,202612  ,47709,47800,47709,47800,-8,-0.02%,7,48172,287,48156,48188,50228,27382,,一般,,
2026/07/03,TX,202612  ,47436,47558,46655,46655,-1153,-2.41%,8,-,-,46881,46953,50228,27382,,盤後,,
