交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/01/02,TX,202001  ,12044,12120,12023,12102,108,0.90%,100401,12101,87608,12101,12102,12125,11070,,一般,,
2020/01/02,TX,202001  ,11996,12024,11965,12024,30,0.25%,22506,-,-,12022,12024,12125,11070,,盤後,,
2020/01/02,TX,202002  ,12038,12107,12013,12092,108,0.90%,1756,12091,2806,12089,12091,12111,11383,,一般,,
2020/01/02,TX,202002  ,11985,12012,11955,12012,28,0.23%,292,-,-,12010,12012,12111,11383,,盤後,,
2020/01/02,TX,202003  ,12014,12088,11998,12070,104,0.87%,172,12070,2441,12071,12074,12092,9756,,一般,,
2020/01/02,TX,202003  ,11950,11993,11940,11993,27,0.23%,53,-,-,11993,11996,12092,9756,,盤後,,
2020/01/02,TX,202006  ,11971,12035,11971,12024,105,0.88%,46,12024,836,12020,12024,12036,9919,,一般,,
2020/01/02,TX,202006  ,11920,11932,11919,11932,13,0.11%,17,-,-,11942,11948,12036,9919,,盤後,,
2020/01/02,TX,202009  ,11602,11670,11581,11655,106,0.92%,86,11655,595,11652,11657,11670,10270,,一般,,
2020/01/02,TX,202009  ,11537,11558,11527,11558,9,0.08%,14,-,-,11575,11581,11660,10270,,盤後,,
2020/01/02,TX,202012  ,11560,11623,11535,11601,101,0.88%,46,11601,140,11602,11608,11623,11462,,一般,,
2020/01/02,TX,202012  ,11475,11528,11475,11528,28,0.24%,6,-,-,11525,11529,11611,11462,,盤後,,
2020/01/03,TX,202001  ,12180,12198,11996,12086,-15,-0.12%,172660,12087,85123,12086,12088,12198,11070,,一般,,
2020/01/03,TX,202001  ,12099,12172,12093,12172,71,0.59%,32214,-,-,12171,12172,12172,11070,,盤後,,
2020/01/03,TX,202002  ,12170,12183,11986,12075,-16,-0.13%,3483,12075,3391,12073,12076,12183,11383,,一般,,
2020/01/03,TX,202002  ,12085,12158,12081,12157,66,0.55%,651,-,-,12158,12160,12158,11383,,盤後,,
2020/01/03,TX,202003  ,12149,12166,11970,12061,-9,-0.07%,337,12061,2541,12055,12060,12166,9756,,一般,,
2020/01/03,TX,202003  ,12068,12141,12067,12138,68,0.56%,121,-,-,12140,12144,12141,9756,,盤後,,
2020/01/03,TX,202006  ,12100,12115,11924,12011,-13,-0.11%,202,12011,869,12005,12009,12115,9919,,一般,,
2020/01/03,TX,202006  ,12023,12080,12023,12076,52,0.43%,17,-,-,12090,12094,12080,9919,,盤後,,
2020/01/03,TX,202009  ,11736,11739,11560,11634,-21,-0.18%,95,11634,588,11637,11643,11739,10270,,一般,,
2020/01/03,TX,202009  ,11655,11718,11649,11718,63,0.54%,91,-,-,11721,11725,11718,10270,,盤後,,
2020/01/03,TX,202012  ,11677,11688,11510,11592,-9,-0.08%,65,11592,163,11588,11594,11688,11462,,一般,,
2020/01/03,TX,202012  ,11613,11667,11613,11667,66,0.57%,21,-,-,11671,11676,11667,11462,,盤後,,
2020/01/06,TX,202001  ,12017,12034,11948,11950,-137,-1.13%,118380,11949,86049,11950,11951,12198,11070,,一般,,
2020/01/06,TX,202001  ,12092,12094,12035,12043,-44,-0.36%,36868,-,-,12042,12044,12198,11070,,盤後,,
2020/01/06,TX,202002  ,12015,12022,11937,11937,-138,-1.14%,2095,11938,3796,11938,11940,12183,11383,,一般,,
2020/01/06,TX,202002  ,12075,12079,12025,12034,-41,-0.34%,604,-,-,12032,12034,12183,11383,,盤後,,
2020/01/06,TX,202003  ,12001,12001,11923,11923,-138,-1.14%,207,11923,2656,11922,11925,12166,9756,,一般,,
2020/01/06,TX,202003  ,12055,12058,12010,12020,-41,-0.34%,69,-,-,12014,12017,12166,9756,,盤後,,
2020/01/06,TX,202006  ,11940,11954,11878,11878,-133,-1.11%,81,11878,905,11875,11879,12115,9919,,一般,,
2020/01/06,TX,202006  ,12008,12008,11965,11965,-46,-0.38%,50,-,-,11965,11971,12115,9919,,盤後,,
2020/01/06,TX,202009  ,11572,11583,11511,11511,-123,-1.06%,76,11511,601,11506,11510,11739,10270,,一般,,
2020/01/06,TX,202009  ,11635,11635,11594,11596,-38,-0.33%,29,-,-,11596,11601,11739,10270,,盤後,,
2020/01/06,TX,202012  ,11523,11536,11458,11458,-134,-1.16%,57,11458,182,11457,11461,11688,11458,,一般,,
2020/01/06,TX,202012  ,11597,11597,11545,11555,-37,-0.32%,10,-,-,11547,11551,11688,11462,,盤後,,
2020/01/07,TX,202001  ,11995,12009,11816,11871,-78,-0.65%,157264,11871,82993,11871,11872,12198,11070,,一般,,
2020/01/07,TX,202001  ,11938,11978,11901,11976,27,0.23%,38896,-,-,11976,11978,12198,11070,,盤後,,
2020/01/07,TX,202002  ,11985,11997,11807,11860,-78,-0.65%,4022,11860,4745,11859,11861,12183,11383,,一般,,
2020/01/07,TX,202002  ,11924,11968,11892,11968,30,0.25%,1024,-,-,11964,11966,12183,11383,,盤後,,
2020/01/07,TX,202003  ,11962,11979,11795,11848,-75,-0.63%,418,11846,2717,11844,11848,12166,9756,,一般,,
2020/01/07,TX,202003  ,11907,11950,11880,11950,27,0.23%,145,-,-,11948,11951,12166,9756,,盤後,,
2020/01/07,TX,202006  ,11932,11932,11751,11800,-78,-0.66%,90,11800,924,11799,11802,12115,9919,,一般,,
2020/01/07,TX,202006  ,11847,11900,11837,11900,22,0.19%,13,-,-,11901,11907,12115,9919,,盤後,,
2020/01/07,TX,202009  ,11560,11564,11382,11431,-80,-0.69%,100,11431,615,11430,11435,11739,10270,,一般,,
2020/01/07,TX,202009  ,11492,11503,11462,11499,-12,-0.10%,26,-,-,11533,11538,11739,10270,,盤後,,
2020/01/07,TX,202012  ,11513,11513,11334,11387,-71,-0.62%,67,11387,198,11382,11388,11688,11334,,一般,,
2020/01/07,TX,202012  ,11429,11452,11416,11419,-39,-0.34%,12,-,-,11483,11487,11688,11416,,盤後,,
2020/01/08,TX,202001  ,11728,11892,11697,11788,-83,-0.70%,158971,11788,81175,11787,11788,12198,11070,,一般,,
2020/01/08,TX,202001  ,11867,11911,11845,11908,37,0.31%,36974,-,-,11906,11910,12198,11070,,盤後,,
2020/01/08,TX,202002  ,11719,11875,11688,11773,-87,-0.73%,4845,11773,6671,11773,11774,12183,11383,,一般,,
2020/01/08,TX,202002  ,11856,11899,11836,11899,39,0.33%,837,-,-,11894,11899,12183,11383,,盤後,,
2020/01/08,TX,202003  ,11708,11854,11675,11756,-90,-0.76%,504,11757,2888,11756,11759,12166,9756,,一般,,
2020/01/08,TX,202003  ,11839,11880,11822,11880,34,0.29%,88,-,-,11879,11884,12166,9756,,盤後,,
2020/01/08,TX,202006  ,11659,11810,11631,11714,-86,-0.73%,106,11714,909,11708,11713,12115,9919,,一般,,
2020/01/08,TX,202006  ,11789,11830,11777,11830,30,0.25%,16,-,-,11833,11840,12115,9919,,盤後,,
2020/01/08,TX,202009  ,11294,11437,11261,11348,-83,-0.73%,99,11348,598,11338,11342,11739,10270,,一般,,
2020/01/08,TX,202009  ,11418,11466,11405,11466,35,0.31%,41,-,-,11464,11469,11739,10270,,盤後,,
2020/01/08,TX,202012  ,11233,11390,11233,11295,-92,-0.81%,37,11295,204,11291,11295,11688,11233,,一般,,
2020/01/08,TX,202012  ,11365,11414,11365,11414,27,0.24%,9,-,-,11417,11425,11688,11334,,盤後,,
2020/01/09,TX,202001  ,11919,11998,11883,11968,180,1.53%,115014,11969,80949,11968,11970,12198,11070,,一般,,
2020/01/09,TX,202001  ,11808,11920,11804,11898,110,0.93%,42405,-,-,11896,11899,12198,11070,,盤後,,
2020/01/09,TX,202002  ,11900,11980,11869,11958,185,1.57%,7530,11956,10884,11955,11958,12183,11383,,一般,,
2020/01/09,TX,202002  ,11797,11903,11788,11881,108,0.92%,1529,-,-,11879,11882,12183,11383,,盤後,,
2020/01/09,TX,202003  ,11884,11964,11855,11941,184,1.57%,510,11941,3100,11938,11942,12166,9756,,一般,,
2020/01/09,TX,202003  ,11779,11887,11779,11866,109,0.93%,163,-,-,11863,11867,12166,9756,,盤後,,
2020/01/09,TX,202006  ,11836,11903,11809,11890,176,1.50%,281,11890,1059,11888,11893,12115,9919,,一般,,
2020/01/09,TX,202006  ,11742,11839,11742,11839,125,1.07%,25,-,-,11816,11822,12115,9919,,盤後,,
2020/01/09,TX,202009  ,11466,11545,11447,11524,176,1.55%,76,11524,582,11521,11526,11739,10270,,一般,,
2020/01/09,TX,202009  ,11374,11463,11370,11460,112,0.99%,30,-,-,11446,11453,11739,10270,,盤後,,
2020/01/09,TX,202012  ,11419,11500,11406,11472,177,1.57%,37,11472,201,11474,11479,11688,11233,,一般,,
2020/01/09,TX,202012  ,11344,11420,11317,11420,125,1.11%,24,-,-,11399,11405,11688,11233,,盤後,,
2020/01/10,TX,202001  ,12005,12042,11953,12010,41,0.34%,114171,12011,72684,12010,12011,12198,11070,,一般,,
2020/01/10,TX,202001  ,11970,12005,11940,11981,12,0.10%,31526,-,-,11981,11982,12198,11070,,盤後,,
2020/01/10,TX,202002  ,11988,12027,11939,11997,41,0.34%,18562,11997,23938,11996,11997,12183,11383,,一般,,
2020/01/10,TX,202002  ,11958,11990,11929,11966,10,0.08%,1361,-,-,11968,11970,12183,11383,,盤後,,
2020/01/10,TX,202003  ,11977,12011,11933,11977,36,0.30%,242,11977,3085,11979,11981,12166,9756,,一般,,
2020/01/10,TX,202003  ,11951,11974,11917,11931,-10,-0.08%,84,-,-,11952,11955,12166,9756,,盤後,,
