交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/03/02,TX,202003  ,11011,11278,11005,11174,-102,-0.90%,203861,11176,85979,11174,11175,12166,9756,,一般,,
2020/03/02,TX,202003  ,11306,11345,11160,11162,-114,-1.01%,136418,-,-,11161,11162,12166,9756,,盤後,,
2020/03/02,TX,202004  ,11011,11245,10979,11146,-100,-0.89%,2907,11147,3479,11143,11146,12103,10979,,一般,,
2020/03/02,TX,202004  ,11268,11313,11131,11133,-113,-1.00%,1457,-,-,11132,11133,12103,11111,,盤後,,
2020/03/02,TX,202005  ,10985,11212,10978,11132,-99,-0.88%,123,11132,541,11124,11127,11776,10978,,一般,,
2020/03/02,TX,202005  ,11236,11293,11115,11115,-116,-1.03%,101,-,-,11111,11114,11776,11115,,盤後,,
2020/03/02,TX,202006  ,10978,11201,10950,11106,-94,-0.84%,511,11108,2483,11102,11106,12115,9919,,一般,,
2020/03/02,TX,202006  ,11232,11265,11089,11100,-100,-0.89%,198,-,-,11090,11091,12115,9919,,盤後,,
2020/03/02,TX,202009  ,10615,10833,10615,10744,-92,-0.85%,80,10744,637,10736,10740,11739,10270,,一般,,
2020/03/02,TX,202009  ,10890,10906,10730,10745,-91,-0.84%,78,-,-,10726,10727,11739,10270,,盤後,,
2020/03/02,TX,202012  ,10565,10771,10548,10680,-102,-0.95%,87,10680,513,10675,10679,11688,10548,,一般,,
2020/03/02,TX,202012  ,10821,10841,10668,10668,-114,-1.06%,54,-,-,10666,10667,11688,10662,,盤後,,
2020/03/03,TX,202003  ,11313,11375,11278,11324,148,1.32%,165499,11321,81816,11323,11324,12166,9756,,一般,,
2020/03/03,TX,202003  ,11171,11298,11072,11298,122,1.09%,128354,-,-,11297,11298,12166,9756,,盤後,,
2020/03/03,TX,202004  ,11280,11341,11248,11292,145,1.30%,2143,11288,3796,11290,11292,12103,10979,,一般,,
2020/03/03,TX,202004  ,11141,11265,11041,11265,118,1.06%,1296,-,-,11265,11269,12103,10979,,盤後,,
2020/03/03,TX,202005  ,11256,11322,11232,11264,132,1.19%,181,11264,631,11272,11275,11776,10978,,一般,,
2020/03/03,TX,202005  ,11138,11236,11028,11236,104,0.93%,86,-,-,11247,11250,11776,10978,,盤後,,
2020/03/03,TX,202006  ,11234,11300,11216,11245,137,1.23%,255,11245,2611,11250,11253,12115,9919,,一般,,
2020/03/03,TX,202006  ,11125,11216,11003,11216,108,0.97%,248,-,-,11224,11226,12115,9919,,盤後,,
2020/03/03,TX,202009  ,10862,10928,10860,10877,133,1.24%,54,10877,623,10884,10888,11739,10270,,一般,,
2020/03/03,TX,202009  ,10744,10848,10642,10848,104,0.97%,81,-,-,10858,10862,11739,10270,,盤後,,
2020/03/03,TX,202012  ,10822,10865,10787,10816,136,1.27%,54,10816,499,10823,10826,11688,10548,,一般,,
2020/03/03,TX,202012  ,10709,10792,10600,10792,112,1.05%,49,-,-,10798,10802,11688,10548,,盤後,,
2020/03/04,TX,202003  ,11348,11369,11267,11364,43,0.38%,142617,11358,83414,11362,11364,12166,9756,,一般,,
2020/03/04,TX,202003  ,11331,11400,11206,11255,-66,-0.58%,124817,-,-,11254,11257,12166,9756,,盤後,,
2020/03/04,TX,202004  ,11302,11335,11236,11332,44,0.39%,1557,11324,4321,11329,11332,12103,10979,,一般,,
2020/03/04,TX,202004  ,11301,11366,11183,11226,-62,-0.55%,1252,-,-,11222,11227,12103,10979,,盤後,,
2020/03/04,TX,202005  ,11264,11315,11220,11312,48,0.43%,134,11311,715,11310,11314,11776,10978,,一般,,
2020/03/04,TX,202005  ,11275,11343,11170,11209,-55,-0.49%,112,-,-,11203,11209,11776,10978,,盤後,,
2020/03/04,TX,202006  ,11253,11293,11200,11288,43,0.38%,246,11285,2681,11286,11290,12115,9919,,一般,,
2020/03/04,TX,202006  ,11246,11321,11139,11180,-65,-0.58%,202,-,-,11179,11185,12115,9919,,盤後,,
2020/03/04,TX,202009  ,10877,10923,10847,10921,44,0.40%,71,10918,616,10920,10925,11739,10270,,一般,,
2020/03/04,TX,202009  ,10884,10946,10801,10805,-72,-0.66%,46,-,-,10815,10821,11739,10270,,盤後,,
2020/03/04,TX,202012  ,10828,10862,10776,10862,46,0.43%,49,10857,487,10859,10864,11688,10548,,一般,,
2020/03/04,TX,202012  ,10823,10877,10736,10736,-80,-0.74%,17,-,-,10753,10760,11688,10548,,盤後,,
2020/03/05,TX,202003  ,11450,11501,11428,11492,134,1.18%,112997,11491,88673,11489,11492,12166,9756,,一般,,
2020/03/05,TX,202003  ,11380,11450,11368,11448,90,0.79%,60585,-,-,11447,11448,12166,9756,,盤後,,
2020/03/05,TX,202004  ,11414,11466,11399,11458,134,1.18%,2230,11456,5543,11455,11459,12103,10979,,一般,,
2020/03/05,TX,202004  ,11348,11417,11338,11417,93,0.82%,654,-,-,11414,11417,12103,10979,,盤後,,
2020/03/05,TX,202005  ,11402,11445,11390,11437,126,1.11%,133,11437,840,11435,11440,11776,10978,,一般,,
