交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/12/01,TX,202012  ,13818,13885,13751,13877,157,1.14%,91672,13875,98105,13877,13879,13975,7655,,一般,,
2020/12/01,TX,202012  ,13681,13788,13670,13738,18,0.13%,42804,-,-,13737,13738,13975,7655,,盤後,,
2020/12/01,TX,202101  ,13724,13803,13670,13796,161,1.18%,1454,13796,10548,13796,13800,13885,12240,,一般,,
2020/12/01,TX,202101  ,13603,13700,13588,13653,18,0.13%,630,-,-,13651,13653,13885,12240,,盤後,,
2020/12/01,TX,202102  ,13618,13721,13611,13721,146,1.08%,69,13736,454,13734,13739,13820,13528,,一般,,
2020/12/01,TX,202102  ,13546,13632,13546,13588,13,0.10%,36,-,-,13589,13593,13820,13528,,盤後,,
2020/12/01,TX,202103  ,13594,13665,13555,13665,165,1.22%,48,13665,6542,13662,13667,13743,7591,,一般,,
2020/12/01,TX,202103  ,13479,13545,13479,13542,42,0.31%,15,-,-,13513,13519,13743,7591,,盤後,,
2020/12/01,TX,202106  ,13430,13500,13380,13500,167,1.25%,23,13500,1581,13494,13500,13575,10843,,一般,,
2020/12/01,TX,202106  ,13355,13367,13306,13306,-27,-0.20%,7,-,-,13346,13353,13575,10843,,盤後,,
2020/12/01,TX,202109  ,13053,13134,13000,13131,163,1.26%,20,13131,232,13129,13137,13221,11440,,一般,,
2020/12/01,TX,202109  ,12938,12986,12938,12980,12,0.09%,13,-,-,12978,12987,13221,11440,,盤後,,
2020/12/02,TX,202012  ,13932,13980,13855,13956,81,0.58%,110308,13955,96199,13956,13958,13980,7655,,一般,,
2020/12/02,TX,202012  ,13861,13951,13840,13925,50,0.36%,37614,-,-,13924,13925,13975,7655,,盤後,,
2020/12/02,TX,202101  ,13839,13900,13780,13873,77,0.56%,2295,13873,11511,13874,13877,13900,12240,,一般,,
2020/12/02,TX,202101  ,13785,13870,13762,13840,44,0.32%,743,-,-,13843,13847,13885,12240,,盤後,,
2020/12/02,TX,202102  ,13785,13835,13722,13818,82,0.60%,109,13818,432,13815,13820,13835,13528,,一般,,
2020/12/02,TX,202102  ,13712,13810,13708,13768,32,0.23%,40,-,-,13782,13787,13820,13528,,盤後,,
2020/12/02,TX,202103  ,13706,13768,13650,13760,95,0.70%,50,13744,6550,13742,13747,13768,7591,,一般,,
2020/12/02,TX,202103  ,13636,13738,13630,13738,73,0.53%,20,-,-,13708,13713,13743,7591,,盤後,,
2020/12/02,TX,202106  ,13545,13598,13498,13577,77,0.57%,20,13577,1577,13575,13579,13598,10843,,一般,,
2020/12/02,TX,202106  ,13500,13570,13500,13530,30,0.22%,3,-,-,13540,13546,13575,10843,,盤後,,
2020/12/02,TX,202109  ,13159,13221,13133,13192,61,0.46%,29,13202,215,13198,13206,13221,11440,,一般,,
2020/12/02,TX,202109  ,13110,13193,13104,13176,45,0.34%,20,-,-,13165,13179,13221,11440,,盤後,,
2020/12/03,TX,202012  ,13971,14047,13903,13986,31,0.22%,125877,13982,92052,13983,13986,14047,7655,,一般,,
2020/12/03,TX,202012  ,13972,13997,13940,13960,5,0.04%,28543,-,-,13960,13962,13997,7655,,盤後,,
2020/12/03,TX,202101  ,13884,13961,13823,13900,27,0.19%,2820,13897,12939,13897,13902,13961,12240,,一般,,
2020/12/03,TX,202101  ,13890,13914,13860,13877,4,0.03%,396,-,-,13878,13882,13914,12240,,盤後,,
2020/12/03,TX,202102  ,13811,13893,13768,13838,20,0.14%,93,13838,483,13836,13842,13893,13528,,一般,,
2020/12/03,TX,202102  ,13833,13852,13804,13814,-4,-0.03%,43,-,-,13817,13824,13852,13528,,盤後,,
2020/12/03,TX,202103  ,13744,13817,13700,13729,-15,-0.11%,62,13765,6560,13762,13769,13817,7591,,一般,,
2020/12/03,TX,202103  ,13771,13777,13739,13752,8,0.06%,22,-,-,13745,13752,13777,7591,,盤後,,
2020/12/03,TX,202106  ,13563,13625,13525,13598,21,0.15%,28,13598,1587,13593,13598,13625,10843,,一般,,
2020/12/03,TX,202106  ,13595,13605,13575,13585,8,0.06%,10,-,-,13576,13583,13605,10843,,盤後,,
2020/12/03,TX,202109  ,13204,13266,13195,13266,64,0.48%,8,13219,216,13214,13225,13266,11440,,一般,,
2020/12/03,TX,202109  ,13220,13235,13197,13217,15,0.11%,10,-,-,13202,13211,13235,11440,,盤後,,
2020/12/04,TX,202012  ,14022,14149,14012,14138,156,1.12%,110715,14133,95814,14136,14138,14149,7655,,一般,,
2020/12/04,TX,202012  ,13982,14039,13982,13992,10,0.07%,31121,-,-,13990,13993,14047,7655,,盤後,,
2020/12/04,TX,202101  ,13923,14048,13916,14038,141,1.01%,4738,14036,17387,14036,14040,14048,12240,,一般,,
2020/12/04,TX,202101  ,13893,13943,13893,13893,-4,-0.03%,2651,-,-,13895,13901,13961,12240,,盤後,,
2020/12/04,TX,202102  ,13870,13979,13849,13971,133,0.96%,221,13971,729,13972,13977,13979,13528,,一般,,
2020/12/04,TX,202102  ,13848,13879,13838,13838,0,0.00%,165,-,-,13830,13839,13893,13528,,盤後,,
2020/12/04,TX,202103  ,13793,13900,13788,13898,133,0.97%,134,13898,6591,13894,13899,13900,7591,,一般,,
2020/12/04,TX,202103  ,13816,13816,13772,13774,9,0.07%,36,-,-,13752,13762,13817,7591,,盤後,,
2020/12/04,TX,202106  ,13608,13728,13608,13718,120,0.88%,30,13718,1599,13718,13723,13728,10843,,一般,,
2020/12/04,TX,202106  ,13601,13622,13600,13600,2,0.01%,16,-,-,13571,13588,13625,10843,,盤後,,
2020/12/04,TX,202109  ,13250,13348,13250,13347,128,0.97%,33,13347,226,13342,13352,13348,11440,,一般,,
