交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/12/01,TX,202312  ,17333,17434,17254,17421,28,0.16%,79764,17424,89886,17421,17424,17450,13257,,一般,,
2023/12/01,TX,202312  ,17394,17444,17322,17345,-48,-0.28%,55842,-,-,17345,17351,17450,13257,,盤後,,
2023/12/01,TX,202401  ,17333,17428,17256,17419,24,0.14%,852,17419,2727,17416,17422,17450,16001,,一般,,
2023/12/01,TX,202401  ,17405,17442,17324,17343,-52,-0.30%,770,-,-,17344,17352,17450,16001,,盤後,,
2023/12/01,TX,202402  ,17353,17427,17287,17420,17,0.10%,79,17420,168,17415,17422,17450,17148,,一般,,
2023/12/01,TX,202402  ,17428,17435,17330,17359,-44,-0.25%,79,-,-,17344,17353,17450,17148,,盤後,,
2023/12/01,TX,202403  ,17332,17428,17268,17418,23,0.13%,102,17418,604,17414,17422,17446,14451,,一般,,
2023/12/01,TX,202403  ,17404,17440,17330,17330,-65,-0.37%,32,-,-,17345,17355,17446,14451,,盤後,,
2023/12/01,TX,202406  ,17382,17411,17270,17411,27,0.16%,15,17411,279,17400,17408,17426,16016,,一般,,
2023/12/01,TX,202406  ,17414,17414,17338,17338,-46,-0.26%,3,-,-,17329,17340,17426,16016,,盤後,,
2023/12/01,TX,202409  ,17084,17220,17081,17218,43,0.25%,20,17218,359,17204,17213,17233,15810,,一般,,
2023/12/01,TX,202409  ,17192,17224,17140,17140,-35,-0.20%,17,-,-,17130,17140,17233,15810,,盤後,,
2023/12/04,TX,202312  ,17465,17491,17376,17419,-5,-0.03%,69262,17418,87232,17418,17423,17507,13257,,一般,,
2023/12/04,TX,202312  ,17426,17507,17366,17493,69,0.40%,57183,-,-,17491,17498,17507,13257,,盤後,,
2023/12/04,TX,202401  ,17466,17485,17376,17418,-1,-0.01%,733,17418,2837,17416,17422,17500,16001,,一般,,
2023/12/04,TX,202401  ,17418,17500,17366,17495,76,0.44%,732,-,-,17484,17494,17500,16001,,盤後,,
2023/12/04,TX,202402  ,17476,17481,17384,17422,2,0.01%,51,17422,185,17417,17422,17489,17148,,一般,,
2023/12/04,TX,202402  ,17419,17489,17372,17486,66,0.38%,113,-,-,17481,17494,17489,17148,,盤後,,
