交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2021/02/01,TX,202102  ,15156,15398,15090,15360,290,1.92%,164870,15362,79896,15361,15363,16183,13528,,一般,,
2021/02/01,TX,202102  ,15140,15230,15037,15109,39,0.26%,91790,-,-,15108,15109,16183,13528,,盤後,,
2021/02/01,TX,202103  ,15003,15325,15003,15291,293,1.95%,3622,15291,18902,15291,15294,16100,7591,,一般,,
2021/02/01,TX,202103  ,15053,15157,14968,15057,59,0.39%,1969,-,-,15034,15039,16100,7591,,盤後,,
2021/02/01,TX,202104  ,15056,15255,14970,15235,289,1.93%,254,15235,859,15233,15237,16009,14946,,一般,,
2021/02/01,TX,202104  ,15040,15100,14968,14990,44,0.29%,88,-,-,14981,14985,16009,14946,,盤後,,
2021/02/01,TX,202106  ,14949,15153,14860,15152,318,2.14%,50,15122,3178,15120,15125,15890,10843,,一般,,
2021/02/01,TX,202106  ,14927,14987,14829,14838,4,0.03%,42,-,-,14864,14871,15890,10843,,盤後,,
2021/02/01,TX,202109  ,14529,14730,14449,14712,299,2.07%,25,14700,1519,14697,14703,15473,11440,,一般,,
2021/02/01,TX,202109  ,14498,14560,14393,14456,43,0.30%,58,-,-,14444,14462,15473,11440,,盤後,,
2021/02/01,TX,202112  ,14397,14583,14308,14582,299,2.09%,39,14582,423,14568,14577,15325,13184,,一般,,
2021/02/01,TX,202112  ,14354,14430,14280,14358,75,0.53%,27,-,-,14312,14324,15325,13184,,盤後,,
2021/02/02,TX,202102  ,15469,15820,15459,15755,393,2.56%,177487,15752,77165,15751,15755,16183,13528,,一般,,
2021/02/02,TX,202102  ,15362,15470,15315,15452,90,0.59%,49062,-,-,15452,15453,16183,13528,,盤後,,
2021/02/02,TX,202103  ,15400,15748,15393,15683,392,2.56%,6401,15682,21939,15682,15686,16100,7591,,一般,,
2021/02/02,TX,202103  ,15298,15399,15250,15388,97,0.63%,1420,-,-,15385,15387,16100,7591,,盤後,,
2021/02/02,TX,202104  ,15353,15689,15343,15627,392,2.57%,666,15627,1414,15623,15629,16009,14946,,一般,,
2021/02/02,TX,202104  ,15215,15332,15193,15332,97,0.64%,51,-,-,15325,15328,16009,14946,,盤後,,
2021/02/02,TX,202106  ,15235,15564,15230,15509,387,2.56%,136,15509,3265,15504,15509,15890,10843,,一般,,
2021/02/02,TX,202106  ,15125,15213,15113,15212,90,0.60%,13,-,-,15210,15217,15890,10843,,盤後,,
2021/02/02,TX,202109  ,14805,15142,14805,15082,382,2.60%,72,15082,1520,15085,15090,15473,11440,,一般,,
2021/02/02,TX,202109  ,14727,14760,14700,14700,0,0.00%,5,-,-,14791,14803,15473,11440,,盤後,,
