交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/08/01,TX,202508  ,23064,23442,23048,23344,-240,-1.02%,69641,23345,87973,23339,23346,23683,20375,,一般,,
2025/08/01,TX,202508  ,23595,23683,23310,23344,-240,-1.02%,50109,-,-,23343,23348,23683,20375,,盤後,,
2025/08/01,TX,202509  ,23100,23370,22997,23272,-234,-1.00%,1641,23279,3470,23273,23284,23902,16850,,一般,,
2025/08/01,TX,202509  ,23515,23616,23270,23309,-197,-0.84%,770,-,-,23292,23304,23902,16850,,盤後,,
2025/08/01,TX,202510  ,23079,23325,23014,23245,-235,-1.00%,55,23245,124,23244,23254,23561,22803,,一般,,
2025/08/01,TX,202510  ,23493,23561,23280,23291,-189,-0.80%,69,-,-,23264,23285,23561,22803,,盤後,,
2025/08/01,TX,202512  ,23020,23176,22990,23176,-226,-0.97%,7,23167,856,23160,23174,24048,16873,,一般,,
2025/08/01,TX,202512  ,23466,23466,23223,23223,-179,-0.76%,17,-,-,23173,23218,24048,16873,,盤後,,
2025/08/01,TX,202603  ,23051,23059,23051,23059,-235,-1.01%,2,23077,206,23070,23085,23355,17068,,一般,,
2025/08/01,TX,202603  ,23355,23355,23248,23248,-46,-0.20%,4,-,-,23073,23117,23355,17068,,盤後,,
2025/08/01,TX,202606  ,23036,23036,23036,23036,-165,-0.71%,1,22990,50,22958,23023,23150,20819,,一般,,
2025/08/01,TX,202606  ,23150,23150,23050,23050,-151,-0.65%,3,-,-,22956,23053,23150,20819,,盤後,,
2025/08/04,TX,202508  ,23108,23300,23032,23260,-85,-0.36%,55560,23272,88001,23256,23265,23683,20375,,一般,,
2025/08/04,TX,202508  ,23297,23323,22979,23085,-260,-1.11%,58950,-,-,23081,23089,23683,20375,,盤後,,
2025/08/04,TX,202509  ,23048,23214,22970,23172,-107,-0.46%,1396,23195,4220,23174,23184,23902,16850,,一般,,
2025/08/04,TX,202509  ,23259,23259,22930,23033,-246,-1.06%,903,-,-,23021,23033,23902,16850,,盤後,,
2025/08/04,TX,202510  ,23034,23159,22953,23130,-115,-0.49%,40,23148,147,23142,23155,23561,22803,,一般,,
2025/08/04,TX,202510  ,23135,23135,22906,22986,-259,-1.11%,24,-,-,22994,23007,23561,22803,,盤後,,
2025/08/04,TX,202512  ,22988,23100,22936,23100,-67,-0.29%,11,23068,858,23060,23076,24048,16873,,一般,,
2025/08/04,TX,202512  ,23000,23010,22850,22920,-247,-1.07%,14,-,-,22921,22946,24048,16873,,盤後,,
2025/08/04,TX,202603  ,22887,22956,22855,22956,-121,-0.52%,12,22974,209,22966,22983,23355,17068,,一般,,
2025/08/04,TX,202603  ,22984,22984,22765,22765,-312,-1.35%,20,-,-,22837,22861,23355,17068,,盤後,,
2025/08/04,TX,202606  ,22782,22820,22782,22820,-170,-0.74%,2,22891,51,22859,22923,23150,20819,,一般,,
2025/08/04,TX,202606  ,22737,22737,22737,22737,-253,-1.10%,1,-,-,22711,22799,23150,20819,,盤後,,
2025/08/05,TX,202508  ,23446,23584,23421,23575,303,1.30%,52372,23577,89813,23574,23575,23683,20375,,一般,,
2025/08/05,TX,202508  ,23282,23432,23267,23420,148,0.64%,24455,-,-,23413,23421,23683,20375,,盤後,,
2025/08/05,TX,202509  ,23347,23503,23343,23494,299,1.29%,812,23495,4475,23494,23496,23902,16850,,一般,,
2025/08/05,TX,202509  ,23195,23350,23195,23347,152,0.66%,470,-,-,23332,23343,23902,16850,,盤後,,
2025/08/05,TX,202510  ,23327,23466,23313,23466,318,1.37%,73,23466,120,23458,23462,23561,22803,,一般,,
2025/08/05,TX,202510  ,23200,23288,23178,23288,140,0.60%,12,-,-,23302,23313,23561,22803,,盤後,,
2025/08/05,TX,202512  ,23311,23380,23311,23380,312,1.35%,6,23380,857,23376,23383,24048,16873,,一般,,
2025/08/05,TX,202512  ,23068,23220,23068,23220,152,0.66%,10,-,-,23220,23234,24048,16873,,盤後,,
2025/08/05,TX,202603  ,23205,23220,23205,23220,246,1.07%,2,23283,208,23280,23287,23355,17068,,一般,,
2025/08/05,TX,202603  ,23008,23074,23008,23074,100,0.44%,2,-,-,23124,23141,23355,17068,,盤後,,
2025/08/05,TX,202606  ,23160,23160,23160,23160,269,1.18%,1,23199,50,23178,23221,23160,20819,,一般,,
2025/08/05,TX,202606  ,-,-,-,-,-,-,0,-,-,23017,23081,23150,20819,,盤後,,
2025/08/06,TX,202508  ,23423,23483,23381,23425,-152,-0.64%,45239,23417,86040,23427,23430,23683,20375,,一般,,
2025/08/06,TX,202508  ,23599,23622,23376,23398,-179,-0.76%,41998,-,-,23400,23401,23683,20375,,盤後,,
2025/08/06,TX,202509  ,23348,23405,23310,23355,-140,-0.60%,688,23350,4777,23356,23360,23902,16850,,一般,,
2025/08/06,TX,202509  ,23519,23542,23308,23344,-151,-0.64%,747,-,-,23329,23334,23902,16850,,盤後,,
2025/08/06,TX,202510  ,23332,23365,23285,23320,-146,-0.62%,28,23320,151,23322,23329,23561,22803,,一般,,
2025/08/06,TX,202510  ,23488,23494,23280,23300,-166,-0.71%,54,-,-,23297,23303,23561,22803,,盤後,,
2025/08/06,TX,202512  ,23282,23292,23228,23230,-150,-0.64%,4,23252,856,23248,23256,24048,16873,,一般,,
2025/08/06,TX,202512  ,23270,23270,23230,23230,-150,-0.64%,3,-,-,23218,23232,24048,16873,,盤後,,
2025/08/06,TX,202603  ,23155,23201,23131,23190,-93,-0.40%,9,23159,213,23155,23163,23355,17068,,一般,,
2025/08/06,TX,202603  ,23300,23300,23155,23155,-128,-0.55%,9,-,-,23125,23148,23355,17068,,盤後,,
2025/08/06,TX,202606  ,23100,23100,23100,23100,-99,-0.43%,1,23075,51,23058,23093,23160,20819,,一般,,
2025/08/06,TX,202606  ,-,-,-,-,-,-,0,-,-,23011,23068,23160,20819,,盤後,,
2025/08/07,TX,202508  ,23660,24054,23653,23997,580,2.48%,71465,23997,88584,23994,23997,24054,20375,,一般,,
2025/08/07,TX,202508  ,23416,23526,23291,23475,58,0.25%,39614,-,-,23475,23480,23683,20375,,盤後,,
2025/08/07,TX,202509  ,23537,23965,23537,23910,560,2.40%,2395,23910,5790,23910,23915,23965,16850,,一般,,
2025/08/07,TX,202509  ,23340,23450,23225,23421,71,0.30%,709,-,-,23400,23409,23902,16850,,盤後,,
2025/08/07,TX,202510  ,23541,23928,23541,23868,548,2.35%,94,23879,138,23876,23882,23928,22803,,一般,,
2025/08/07,TX,202510  ,23305,23400,23205,23383,63,0.27%,47,-,-,23368,23378,23561,22803,,盤後,,
2025/08/07,TX,202512  ,23528,23861,23528,23816,564,2.43%,50,23816,846,23808,23812,24048,16873,,一般,,
2025/08/07,TX,202512  ,23129,23338,23129,23333,81,0.35%,8,-,-,23296,23307,24048,16873,,盤後,,
2025/08/07,TX,202603  ,23425,23715,23425,23710,551,2.38%,7,23710,211,23708,23717,23715,17068,,一般,,
2025/08/07,TX,202603  ,23075,23205,23055,23191,32,0.14%,15,-,-,23201,23212,23355,17068,,盤後,,
2025/08/07,TX,202606  ,23550,23628,23550,23628,553,2.40%,2,23628,50,23596,23647,23628,20819,,一般,,
2025/08/07,TX,202606  ,-,-,-,-,-,-,0,-,-,23104,23151,23160,20819,,盤後,,
2025/08/08,TX,202508  ,24091,24095,23947,23949,-48,-0.20%,42140,23953,85806,23948,23951,24132,20375,,一般,,
2025/08/08,TX,202508  ,24001,24132,23930,24022,25,0.10%,43307,-,-,24014,24023,24132,20375,,盤後,,
2025/08/08,TX,202509  ,23987,24011,23873,23873,-37,-0.15%,643,23875,5920,23870,23875,24050,16850,,一般,,
2025/08/08,TX,202509  ,23926,24050,23856,23947,37,0.15%,731,-,-,23935,23947,24050,16850,,盤後,,
2025/08/08,TX,202510  ,23951,23951,23847,23860,-19,-0.08%,36,23838,169,23835,23841,24008,22803,,一般,,
2025/08/08,TX,202510  ,23898,24008,23836,23903,24,0.10%,57,-,-,23901,23912,24008,22803,,盤後,,
2025/08/08,TX,202512  ,23809,23809,23809,23809,-7,-0.03%,1,23772,848,23769,23775,24048,16873,,一般,,
2025/08/08,TX,202512  ,23822,23899,23822,23828,12,0.05%,17,-,-,23828,23844,24048,16873,,盤後,,
2025/08/08,TX,202603  ,23724,23724,23695,23695,-15,-0.06%,4,23673,213,23670,23676,23798,17068,,一般,,
2025/08/08,TX,202603  ,23798,23798,23700,23700,-10,-0.04%,13,-,-,23735,23751,23798,17068,,盤後,,
2025/08/08,TX,202606  ,-,-,-,-,-,-,0,23583,51,23562,23604,23704,20819,,一般,,
2025/08/08,TX,202606  ,23666,23704,23628,23628,0,0.00%,4,-,-,23620,23677,23704,20819,,盤後,,
2025/08/11,TX,202508  ,23973,24223,23833,24162,209,0.87%,62090,24148,84207,24157,24161,24223,20375,,一般,,
2025/08/11,TX,202508  ,23927,24020,23905,24013,60,0.25%,26734,-,-,24009,24014,24132,20375,,盤後,,
2025/08/11,TX,202509  ,23894,24142,23760,24088,213,0.89%,1432,24077,6118,24081,24086,24142,16850,,一般,,
2025/08/11,TX,202509  ,23867,23943,23830,23933,58,0.24%,465,-,-,23931,23941,24050,16850,,盤後,,
2025/08/11,TX,202510  ,23860,24103,23728,24048,210,0.88%,118,24048,202,24043,24050,24103,22803,,一般,,
2025/08/11,TX,202510  ,23816,23890,23816,23890,52,0.22%,15,-,-,23897,23905,24008,22803,,盤後,,
2025/08/11,TX,202512  ,23778,23995,23723,23980,208,0.87%,16,23974,843,23971,23978,24048,16873,,一般,,
2025/08/11,TX,202512  ,23745,23835,23745,23834,62,0.26%,30,-,-,23826,23839,24048,16873,,盤後,,
2025/08/11,TX,202603  ,23606,23900,23606,23900,227,0.96%,3,23879,219,23876,23883,23900,17068,,一般,,
2025/08/11,TX,202603  ,23681,23696,23681,23696,23,0.10%,4,-,-,23732,23743,23798,17068,,盤後,,
2025/08/11,TX,202606  ,23531,23531,23531,23531,-52,-0.22%,1,23788,52,23768,23808,23704,20819,,一般,,
2025/08/11,TX,202606  ,23606,23606,23606,23606,23,0.10%,1,-,-,23629,23671,23704,20819,,盤後,,
2025/08/12,TX,202508  ,24155,24241,24088,24135,-13,-0.05%,53748,24142,82714,24135,24139,24241,20375,,一般,,
2025/08/12,TX,202508  ,24166,24194,24071,24088,-60,-0.25%,24885,-,-,24084,24089,24223,20375,,盤後,,
2025/08/12,TX,202509  ,24077,24169,24021,24066,-11,-0.05%,1523,24070,6393,24062,24069,24169,16850,,一般,,
2025/08/12,TX,202509  ,24081,24116,24000,24016,-61,-0.25%,479,-,-,24009,24018,24142,16850,,盤後,,
2025/08/12,TX,202510  ,24056,24130,23988,24024,-24,-0.10%,82,24024,237,24026,24034,24130,22803,,一般,,
2025/08/12,TX,202510  ,24048,24067,23980,23980,-68,-0.28%,60,-,-,23973,23983,24103,22803,,盤後,,
2025/08/12,TX,202512  ,23960,24038,23920,23950,-24,-0.10%,16,23950,830,23951,23960,24048,16873,,一般,,
2025/08/12,TX,202512  ,23980,24000,23937,23950,-24,-0.10%,17,-,-,23900,23909,24048,16873,,盤後,,
2025/08/12,TX,202603  ,23840,23912,23830,23883,4,0.02%,9,23860,225,23856,23865,23912,17068,,一般,,
2025/08/12,TX,202603  ,23875,23875,23830,23830,-49,-0.21%,4,-,-,23804,23815,23900,17068,,盤後,,
2025/08/12,TX,202606  ,-,-,-,-,-,-,0,23779,54,23762,23796,23773,20819,,一般,,
