交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2021/06/01,TX,202106  ,17050,17148,17015,17130,119,0.70%,116773,17131,73727,17131,17132,17645,10843,,一般,,
2021/06/01,TX,202106  ,17029,17055,16966,16992,-19,-0.11%,18615,-,-,16991,16993,17645,10843,,盤後,,
2021/06/01,TX,202107  ,16928,17043,16920,17029,119,0.70%,900,17029,6017,17027,17029,17402,14700,,一般,,
2021/06/01,TX,202107  ,16930,16950,16878,16890,-20,-0.12%,259,-,-,16890,16896,17402,14700,,盤後,,
2021/06/01,TX,202108  ,16768,16832,16727,16822,114,0.68%,101,16822,563,16815,16824,16832,15465,,一般,,
2021/06/01,TX,202108  ,16741,16741,16694,16694,-14,-0.08%,6,-,-,16688,16699,16780,15465,,盤後,,
2021/06/01,TX,202109  ,16661,16684,16595,16684,124,0.75%,1300,16684,5137,16681,16684,17149,11440,,一般,,
2021/06/01,TX,202109  ,16560,16587,16560,16587,27,0.16%,10,-,-,16542,16550,17149,11440,,盤後,,
2021/06/01,TX,202112  ,16387,16474,16355,16460,114,0.70%,349,16460,2176,16461,16466,16960,13184,,一般,,
2021/06/01,TX,202112  ,16365,16365,16340,16362,16,0.10%,7,-,-,16323,16333,16960,13184,,盤後,,
2021/06/01,TX,202203  ,16202,16288,16202,16284,146,0.90%,26,16284,748,16266,16276,16800,14054,,一般,,
2021/06/01,TX,202203  ,16166,16166,16144,16144,6,0.04%,3,-,-,16126,16140,16800,14054,,盤後,,
2021/06/02,TX,202106  ,17171,17198,17016,17098,-33,-0.19%,121046,17102,72320,17098,17100,17645,10843,,一般,,
2021/06/02,TX,202106  ,17157,17226,17123,17168,37,0.22%,36313,-,-,17168,17169,17645,10843,,盤後,,
2021/06/02,TX,202107  ,17061,17091,16915,16995,-34,-0.20%,745,16994,6432,16990,16994,17402,14700,,一般,,
2021/06/02,TX,202107  ,17050,17121,17025,17066,37,0.22%,455,-,-,17063,17067,17402,14700,,盤後,,
2021/06/02,TX,202108  ,16860,16864,16747,16797,-25,-0.15%,105,16797,641,16776,16785,16904,15465,,一般,,
2021/06/02,TX,202108  ,16850,16904,16823,16823,1,0.01%,29,-,-,16856,16867,16904,15465,,盤後,,
2021/06/02,TX,202109  ,16686,16723,16578,16673,-11,-0.07%,410,16643,5517,16640,16647,17149,11440,,一般,,
2021/06/02,TX,202109  ,16709,16773,16685,16685,1,0.01%,34,-,-,16716,16722,17149,11440,,盤後,,
2021/06/02,TX,202112  ,16513,16520,16376,16444,-16,-0.10%,400,16426,2559,16424,16429,16960,13184,,一般,,
2021/06/02,TX,202112  ,16490,16549,16478,16524,64,0.39%,20,-,-,16498,16508,16960,13184,,盤後,,
2021/06/02,TX,202203  ,16339,16340,16200,16240,-44,-0.27%,12,16240,756,16233,16241,16800,14054,,一般,,
2021/06/02,TX,202203  ,16298,16361,16298,16359,75,0.46%,7,-,-,16306,16314,16800,14054,,盤後,,
2021/06/03,TX,202106  ,17253,17313,17147,17230,128,0.75%,130148,17226,73447,17228,17230,17645,10843,,一般,,
2021/06/03,TX,202106  ,17071,17206,17059,17202,100,0.58%,35243,-,-,17200,17203,17645,10843,,盤後,,
2021/06/03,TX,202107  ,17125,17191,17034,17105,111,0.65%,924,17105,6630,17111,17116,17402,14700,,一般,,
2021/06/03,TX,202107  ,16994,17083,16952,17083,89,0.52%,230,-,-,17082,17089,17402,14700,,盤後,,
2021/06/03,TX,202108  ,16900,16981,16836,16895,98,0.58%,82,16907,651,16903,16912,16981,15465,,一般,,
2021/06/03,TX,202108  ,16790,16870,16765,16870,73,0.43%,19,-,-,16875,16889,16904,15465,,盤後,,
