交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/04/01,TX,202004  ,9588,9650,9551,9552,-43,-0.45%,116273,9555,83725,9551,9552,12103,8268,,一般,,
2020/04/01,TX,202004  ,9630,9665,9551,9575,-20,-0.21%,73771,-,-,9573,9576,12103,8268,,盤後,,
2020/04/01,TX,202005  ,9523,9580,9484,9486,-43,-0.45%,1266,9486,6435,9483,9485,11776,8212,,一般,,
2020/04/01,TX,202005  ,9565,9595,9486,9526,-3,-0.03%,452,-,-,9506,9511,11776,8212,,盤後,,
2020/04/01,TX,202006  ,9452,9508,9415,9419,-36,-0.38%,106,9419,5547,9411,9414,12115,8150,,一般,,
2020/04/01,TX,202006  ,9506,9520,9427,9436,-19,-0.20%,56,-,-,9434,9440,12115,8150,,盤後,,
2020/04/01,TX,202009  ,9060,9105,9026,9030,-35,-0.39%,30,9026,1059,9022,9027,11739,7782,,一般,,
2020/04/01,TX,202009  ,9115,9132,9060,9060,-5,-0.06%,22,-,-,9044,9051,11739,7782,,盤後,,
2020/04/01,TX,202012  ,8987,9015,8950,8950,-13,-0.15%,12,8925,751,8923,8927,11688,7655,,一般,,
2020/04/01,TX,202012  ,9007,9007,8977,8977,14,0.16%,2,-,-,8946,8953,11688,7655,,盤後,,
2020/04/01,TX,202103  ,8902,8904,8851,8851,-19,-0.21%,11,8836,130,8834,8839,9499,7591,,一般,,
2020/04/01,TX,202103  ,8896,8896,8896,8896,26,0.29%,1,-,-,8857,8864,9499,7591,,盤後,,
2020/04/06,TX,202004  ,9741,9860,9582,9826,271,2.84%,146380,9823,82196,9825,9826,12103,8268,,一般,,
2020/04/06,TX,202004  ,9500,9530,9422,9464,-91,-0.95%,56001,-,-,9464,9465,12103,8268,,盤後,,
2020/04/06,TX,202005  ,9661,9767,9527,9764,278,2.93%,2121,9764,7593,9767,9770,11776,8212,,一般,,
2020/04/06,TX,202005  ,9436,9462,9358,9395,-91,-0.96%,348,-,-,9396,9400,11776,8212,,盤後,,
2020/04/06,TX,202006  ,9588,9700,9467,9700,281,2.98%,261,9700,5700,9701,9704,12115,8150,,一般,,
2020/04/06,TX,202006  ,9368,9388,9295,9323,-96,-1.02%,63,-,-,9325,9328,12115,8150,,盤後,,
2020/04/06,TX,202009  ,9199,9333,9089,9318,292,3.24%,63,9318,1062,9316,9321,11739,7782,,一般,,
2020/04/06,TX,202009  ,8995,8995,8917,8917,-109,-1.21%,16,-,-,8938,8942,11739,7782,,盤後,,
2020/04/06,TX,202012  ,9100,9215,8992,9215,290,3.25%,47,9215,748,9213,9219,11688,7655,,一般,,
2020/04/06,TX,202012  ,8888,8888,8800,8800,-125,-1.40%,11,-,-,8838,8843,11688,7655,,盤後,,
2020/04/06,TX,202103  ,9011,9119,8900,9119,283,3.20%,31,9119,124,9123,9131,9499,7591,,一般,,
2020/04/06,TX,202103  ,8800,8800,8720,8720,-116,-1.31%,9,-,-,8750,8754,9499,7591,,盤後,,
2020/04/07,TX,202004  ,9955,10020,9878,9997,174,1.77%,137022,9998,81049,9996,9998,12103,8268,,一般,,
2020/04/07,TX,202004  ,9813,9987,9792,9962,139,1.42%,50130,-,-,9963,9966,12103,8268,,盤後,,
2020/04/07,TX,202005  ,9912,9967,9828,9943,179,1.83%,2376,9943,8385,9941,9944,11776,8212,,一般,,
2020/04/07,TX,202005  ,9738,9928,9738,9908,144,1.47%,520,-,-,9905,9911,11776,8212,,盤後,,
2020/04/07,TX,202006  ,9842,9901,9768,9880,180,1.86%,235,9880,5722,9878,9883,12115,8150,,一般,,
2020/04/07,TX,202006  ,9699,9862,9684,9839,139,1.43%,85,-,-,9839,9846,12115,8150,,盤後,,
2020/04/07,TX,202009  ,9470,9509,9400,9498,180,1.93%,143,9498,1061,9494,9500,11739,7782,,一般,,
2020/04/07,TX,202009  ,9336,9427,9313,9427,109,1.17%,19,-,-,9456,9464,11739,7782,,盤後,,
2020/04/07,TX,202012  ,9350,9405,9286,9405,190,2.06%,38,9405,736,9398,9404,11688,7655,,一般,,
2020/04/07,TX,202012  ,9206,9350,9203,9350,135,1.47%,45,-,-,9356,9369,11688,7655,,盤後,,
2020/04/07,TX,202103  ,9288,9317,9192,9300,181,1.98%,27,9300,130,9302,9308,9499,7591,,一般,,
2020/04/07,TX,202103  ,9110,9259,9106,9258,139,1.52%,28,-,-,9261,9272,9499,7591,,盤後,,
2020/04/08,TX,202004  ,9950,10135,9945,10127,129,1.29%,130314,10122,80878,10126,10128,12103,8268,,一般,,
2020/04/08,TX,202004  ,10085,10184,9985,9994,-4,-0.04%,85741,-,-,9991,9994,12103,8268,,盤後,,
2020/04/08,TX,202005  ,9893,10082,9893,10075,132,1.33%,5443,10073,11476,10072,10076,11776,8212,,一般,,
2020/04/08,TX,202005  ,10037,10128,9933,9937,-6,-0.06%,982,-,-,9937,9942,11776,8212,,盤後,,
2020/04/08,TX,202006  ,9815,10021,9815,9998,118,1.19%,353,10019,6014,10017,10021,12115,8150,,一般,,
2020/04/08,TX,202006  ,9967,10065,9884,9884,4,0.04%,205,-,-,9873,9879,12115,8150,,盤後,,
2020/04/08,TX,202009  ,9452,9631,9452,9630,132,1.39%,41,9627,1076,9627,9631,11739,7782,,一般,,
2020/04/08,TX,202009  ,9585,9670,9490,9490,-8,-0.08%,34,-,-,9489,9496,11739,7782,,盤後,,
2020/04/08,TX,202012  ,9356,9521,9347,9521,116,1.23%,21,9521,725,9527,9534,11688,7655,,一般,,
2020/04/08,TX,202012  ,9477,9574,9400,9400,-5,-0.05%,50,-,-,9392,9400,11688,7655,,盤後,,
2020/04/08,TX,202103  ,9271,9444,9271,9428,128,1.38%,21,9428,139,9434,9440,9499,7591,,一般,,
2020/04/08,TX,202103  ,9393,9478,9300,9300,0,0.00%,32,-,-,9299,9307,9499,7591,,盤後,,
2020/04/09,TX,202004  ,10131,10197,10028,10101,-21,-0.21%,135819,10100,80629,10099,10101,12103,8268,,一般,,
2020/04/09,TX,202004  ,10077,10146,10008,10136,14,0.14%,67290,-,-,10136,10139,12103,8268,,盤後,,
2020/04/09,TX,202005  ,10081,10142,9963,10031,-42,-0.42%,6146,10027,15953,10026,10030,11776,8212,,一般,,
2020/04/09,TX,202005  ,10030,10090,9958,10082,9,0.09%,1112,-,-,10081,10087,11776,8212,,盤後,,
2020/04/09,TX,202006  ,10020,10072,9910,9967,-52,-0.52%,792,9966,6496,9966,9969,12115,8150,,一般,,
2020/04/09,TX,202006  ,9964,10015,9913,10015,-4,-0.04%,109,-,-,10024,10030,12115,8150,,盤後,,
2020/04/09,TX,202009  ,9635,9679,9532,9575,-52,-0.54%,54,9575,1095,9576,9580,11739,7782,,一般,,
2020/04/09,TX,202009  ,9559,9627,9550,9627,0,0.00%,10,-,-,9635,9642,11739,7782,,盤後,,
2020/04/09,TX,202012  ,9592,9592,9423,9498,-23,-0.24%,38,9479,723,9476,9483,11688,7655,,一般,,
2020/04/09,TX,202012  ,9433,9536,9433,9536,15,0.16%,9,-,-,9537,9544,11688,7655,,盤後,,
2020/04/09,TX,202103  ,9415,9495,9330,9377,-51,-0.54%,36,9377,162,9376,9388,9499,7591,,一般,,
2020/04/09,TX,202103  ,9343,9445,9334,9445,17,0.18%,9,-,-,9444,9450,9499,7591,,盤後,,
2020/04/10,TX,202004  ,10038,10140,10030,10133,33,0.33%,74244,10133,79143,10132,10134,12103,8268,,一般,,
2020/04/10,TX,202004  ,10105,10140,9985,10042,-58,-0.57%,74222,-,-,10041,10043,12103,8268,,盤後,,
2020/04/10,TX,202005  ,9978,10050,9961,10046,19,0.19%,5274,10046,19903,10044,10047,11776,8212,,一般,,
2020/04/10,TX,202005  ,10049,10065,9913,9962,-65,-0.65%,1722,-,-,9956,9960,11776,8212,,盤後,,
2020/04/10,TX,202006  ,9915,9986,9900,9979,13,0.13%,165,9979,6615,9980,9987,12115,8150,,一般,,
2020/04/10,TX,202006  ,9992,10002,9851,9895,-71,-0.71%,107,-,-,9902,9907,12115,8150,,盤後,,
2020/04/10,TX,202009  ,9567,9600,9543,9591,16,0.17%,19,9591,1098,9588,9595,11739,7782,,一般,,
2020/04/10,TX,202009  ,9603,9607,9472,9472,-103,-1.08%,16,-,-,9511,9520,11739,7782,,盤後,,
2020/04/10,TX,202012  ,9425,9492,9425,9490,11,0.12%,26,9490,736,9488,9496,11688,7655,,一般,,
2020/04/10,TX,202012  ,9505,9510,9382,9382,-97,-1.02%,26,-,-,9409,9422,11688,7655,,盤後,,
2020/04/10,TX,202103  ,9320,9384,9320,9384,7,0.07%,8,9384,171,9384,9401,9499,7591,,一般,,
2020/04/10,TX,202103  ,9410,9410,9300,9300,-77,-0.82%,11,-,-,9311,9319,9499,7591,,盤後,,
