交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/03/01,TX,202303  ,15381,15555,15333,15544,3,0.02%,82601,15546,69008,15542,15544,17000,12563,,一般,,
2023/03/01,TX,202303  ,15540,15541,15391,15441,-100,-0.64%,45956,-,-,15436,15439,17000,12563,,盤後,,
2023/03/01,TX,202304  ,15320,15519,15305,15510,4,0.03%,1271,15510,2963,15507,15510,15681,15174,,一般,,
2023/03/01,TX,202304  ,15500,15500,15360,15404,-102,-0.66%,746,-,-,15402,15408,15681,15174,,盤後,,
2023/03/01,TX,202305  ,15300,15500,15299,15495,0,0.00%,93,15495,343,15490,15495,15641,15270,,一般,,
2023/03/01,TX,202305  ,15478,15482,15355,15379,-116,-0.75%,117,-,-,15388,15394,15641,15270,,盤後,,
2023/03/01,TX,202306  ,15266,15450,15263,15450,0,0.00%,33,15450,618,15443,15447,15607,12496,,一般,,
2023/03/01,TX,202306  ,15416,15416,15348,15348,-102,-0.66%,7,-,-,15343,15349,15607,12496,,盤後,,
2023/03/01,TX,202309  ,14716,14904,14716,14900,-7,-0.05%,15,14900,358,14899,14906,15090,11969,,一般,,
2023/03/01,TX,202309  ,14860,14864,14770,14783,-124,-0.83%,27,-,-,14797,14806,15090,11969,,盤後,,
2023/03/01,TX,202312  ,14718,14823,14626,14823,10,0.07%,24,14823,112,14812,14820,14993,13257,,一般,,
2023/03/01,TX,202312  ,14700,14700,14679,14679,-134,-0.90%,3,-,-,14708,14715,14993,13257,,盤後,,
2023/03/02,TX,202303  ,15596,15618,15435,15542,-4,-0.03%,81548,15542,69601,15542,15544,17000,12563,,一般,,
2023/03/02,TX,202303  ,15552,15594,15488,15514,-32,-0.21%,45532,-,-,15512,15514,17000,12563,,盤後,,
