交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/03/02,TX,202603  ,34744,35495,34722,35232,-379,-1.06%,83451,35238,81723,35232,35236,35879,17068,,一般,,
2026/03/02,TX,202603  ,35638,35879,34910,35086,-525,-1.47%,82188,-,-,35080,35086,35879,17068,,盤後,,
2026/03/02,TX,202604  ,34825,35600,34825,35348,-367,-1.03%,2079,35356,1743,35346,35354,35968,31400,,一般,,
2026/03/02,TX,202604  ,35793,35968,35026,35199,-516,-1.44%,744,-,-,35181,35191,35968,31400,,盤後,,
2026/03/02,TX,202605  ,34986,35720,34986,35455,-367,-1.02%,61,35469,63,35465,35474,35962,34322,,一般,,
2026/03/02,TX,202605  ,35888,35888,35200,35328,-494,-1.38%,47,-,-,35310,35323,35962,34322,,盤後,,
2026/03/02,TX,202606  ,35159,35705,35122,35496,-360,-1.00%,111,35496,659,35491,35500,36100,20819,,一般,,
2026/03/02,TX,202606  ,35912,36100,35225,35314,-542,-1.51%,103,-,-,35348,35364,36100,20819,,盤後,,
2026/03/02,TX,202609  ,34896,35580,34896,35404,-350,-0.98%,68,35387,328,35383,35392,35995,24962,,一般,,
2026/03/02,TX,202609  ,35980,35995,35150,35288,-466,-1.30%,33,-,-,35240,35259,35995,24962,,盤後,,
2026/03/02,TX,202612  ,35307,35785,35307,35785,-229,-0.64%,51,35630,285,35626,35635,36263,27382,,一般,,
2026/03/02,TX,202612  ,36263,36263,35424,35424,-590,-1.64%,16,-,-,35510,35544,36263,27382,,盤後,,
2026/03/03,TX,202603  ,35018,35320,34314,34325,-913,-2.59%,112098,34331,81924,34327,34330,35879,17068,,一般,,
2026/03/03,TX,202603  ,35099,35366,34621,35175,-63,-0.18%,93330,-,-,35173,35179,35879,17068,,盤後,,
2026/03/03,TX,202604  ,35137,35426,34435,34446,-910,-2.57%,2162,34455,2211,34447,34453,35968,31400,,一般,,
2026/03/03,TX,202604  ,35200,35482,34746,35300,-56,-0.16%,3254,-,-,35294,35304,35968,31400,,盤後,,
2026/03/03,TX,202605  ,35300,35570,34600,34600,-869,-2.45%,59,34588,89,34585,34592,35962,34322,,一般,,
2026/03/03,TX,202605  ,35163,35580,35000,35464,-5,-0.01%,51,-,-,35419,35435,35962,34322,,盤後,,
2026/03/03,TX,202606  ,35328,35515,34620,34620,-876,-2.47%,248,34592,803,34589,34595,36100,20819,,一般,,
2026/03/03,TX,202606  ,35143,35579,34978,35503,7,0.02%,42,-,-,35437,35453,36100,20819,,盤後,,
2026/03/03,TX,202609  ,35168,35205,34487,34500,-887,-2.51%,41,34500,343,34497,34502,35995,24962,,一般,,
2026/03/03,TX,202609  ,35000,35472,34850,35355,-32,-0.09%,19,-,-,35335,35349,35995,24962,,盤後,,
2026/03/03,TX,202612  ,35388,35388,34800,34800,-830,-2.33%,11,34777,316,34762,34792,36263,27382,,一般,,
2026/03/03,TX,202612  ,35270,35700,35267,35655,25,0.07%,59,-,-,35594,35637,36263,27382,,盤後,,
2026/03/04,TX,202603  ,33461,33666,32679,32834,-1497,-4.36%,153854,32871,80836,32825,32834,35879,17068,,一般,,
2026/03/04,TX,202603  ,34319,34444,32834,33548,-783,-2.28%,148908,-,-,33542,33550,35879,17068,,盤後,,
2026/03/04,TX,202604  ,33588,33773,32795,32950,-1505,-4.37%,3649,32982,2888,32933,32946,35968,31400,,一般,,
2026/03/04,TX,202604  ,34417,34560,32962,33669,-786,-2.28%,6495,-,-,33656,33667,35968,31400,,盤後,,
2026/03/04,TX,202605  ,33697,33850,32900,33134,-1454,-4.20%,76,33037,114,33031,33043,35962,32900,,一般,,
2026/03/04,TX,202605  ,34593,34593,33361,33919,-669,-1.93%,90,-,-,33777,33795,35962,33361,,盤後,,
2026/03/04,TX,202606  ,33632,33852,32888,33015,-1577,-4.56%,290,33015,954,32995,33011,36100,20819,,一般,,
2026/03/04,TX,202606  ,34550,34550,33100,33900,-692,-2.00%,134,-,-,33796,33811,36100,20819,,盤後,,
2026/03/04,TX,202609  ,33621,33689,32754,32926,-1574,-4.56%,65,32927,367,32877,32907,35995,24962,,一般,,
2026/03/04,TX,202609  ,34400,34405,33010,33845,-655,-1.90%,95,-,-,33688,33708,35995,24962,,盤後,,
2026/03/04,TX,202612  ,33854,33864,32881,32881,-1896,-5.45%,40,33043,160,33021,33066,36263,27382,,一般,,
2026/03/04,TX,202612  ,34820,34820,33109,34000,-777,-2.23%,463,-,-,33782,33965,36263,27382,,盤後,,
2026/03/05,TX,202603  ,33911,34294,33392,33639,768,2.34%,117939,33666,77062,33639,33644,35879,17068,,一般,,
2026/03/05,TX,202603  ,32899,33845,32804,33735,864,2.63%,90497,-,-,33726,33740,35879,17068,,盤後,,
2026/03/05,TX,202604  ,33985,34393,33500,33746,764,2.32%,2311,33764,3099,33736,33745,35968,31400,,一般,,
2026/03/05,TX,202604  ,33004,33937,32930,33833,851,2.58%,1841,-,-,33823,33843,35968,31400,,盤後,,
2026/03/05,TX,202605  ,34092,34413,33648,33860,823,2.49%,38,33860,101,33842,33850,35962,32900,,一般,,
2026/03/05,TX,202605  ,33212,33955,33055,33888,851,2.58%,73,-,-,33905,33926,35962,32900,,盤後,,
2026/03/05,TX,202606  ,34100,34426,33616,33851,836,2.53%,51,33819,955,33814,33825,36100,20819,,一般,,
2026/03/05,TX,202606  ,33258,33950,33258,33950,935,2.83%,24,-,-,33866,33936,36100,20819,,盤後,,
2026/03/05,TX,202609  ,33925,34318,33535,33695,768,2.33%,34,33713,372,33708,33719,35995,24962,,一般,,
2026/03/05,TX,202609  ,32896,33781,32896,33712,785,2.38%,26,-,-,33712,33814,35995,24962,,盤後,,
2026/03/05,TX,202612  ,34057,34430,33750,33750,707,2.14%,55,33855,180,33837,33874,36263,27382,,一般,,
2026/03/05,TX,202612  ,33033,33929,33033,33929,886,2.68%,77,-,-,33818,33920,36263,27382,,盤後,,
2026/03/06,TX,202603  ,33360,33888,33296,33704,38,0.11%,78813,33703,77462,33705,33709,35879,17068,,一般,,
2026/03/06,TX,202603  ,33695,33799,32820,33288,-378,-1.12%,135936,-,-,33267,33305,35879,17068,,盤後,,
2026/03/06,TX,202604  ,33441,33969,33394,33794,30,0.09%,1264,33794,3141,33795,33801,35968,31400,,一般,,
2026/03/06,TX,202604  ,33789,33898,32930,33400,-364,-1.08%,3381,-,-,33363,33410,35968,31400,,盤後,,
2026/03/06,TX,202605  ,33639,33918,33589,33880,20,0.06%,18,33880,111,33879,33887,35962,32900,,一般,,
2026/03/06,TX,202605  ,33888,33901,33175,33175,-685,-2.02%,43,-,-,33463,33507,35962,32900,,盤後,,
2026/03/06,TX,202606  ,33638,33944,33638,33841,22,0.07%,42,33841,967,33841,33852,36100,20819,,一般,,
2026/03/06,TX,202606  ,33507,33856,33000,33468,-351,-1.04%,22,-,-,33425,33468,36100,20819,,盤後,,
2026/03/06,TX,202609  ,33512,33884,33512,33884,171,0.51%,10,33737,385,33731,33743,35995,24962,,一般,,
2026/03/06,TX,202609  ,33600,33675,32900,32906,-807,-2.39%,15,-,-,33313,33372,35995,24962,,盤後,,
2026/03/06,TX,202612  ,33644,33855,33545,33821,-34,-0.10%,10,33821,170,33819,33859,36263,27382,,一般,,
2026/03/06,TX,202612  ,33693,33693,33400,33486,-369,-1.09%,65,-,-,33402,33490,36263,27382,,盤後,,
2026/03/09,TX,202603  ,31730,32111,31124,31786,-1917,-5.69%,117924,31902,73763,31781,31786,35879,17068,,一般,,
