交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/02/03,TX,202002  ,11285,11370,11152,11325,-144,-1.26%,206381,11324,84916,11323,11324,12183,11152,,一般,,
2020/02/03,TX,202002  ,11455,11470,11211,11241,-228,-1.99%,71115,-,-,11242,11244,12183,11211,,盤後,,
2020/02/03,TX,202003  ,11267,11350,11136,11305,-143,-1.25%,2757,11304,6224,11303,11306,12166,9756,,一般,,
2020/02/03,TX,202003  ,11442,11451,11192,11225,-223,-1.95%,1538,-,-,11223,11227,12166,9756,,盤後,,
2020/02/03,TX,202004  ,11237,11315,11111,11278,-143,-1.25%,236,11277,497,11274,11277,12103,11111,,一般,,
2020/02/03,TX,202004  ,11411,11411,11169,11194,-227,-1.99%,253,-,-,11194,11198,12103,11169,,盤後,,
2020/02/03,TX,202006  ,11213,11285,11089,11254,-139,-1.22%,178,11254,1310,11249,11253,12115,9919,,一般,,
2020/02/03,TX,202006  ,11384,11387,11150,11172,-221,-1.94%,114,-,-,11168,11174,12115,9919,,盤後,,
2020/02/03,TX,202009  ,10842,10922,10731,10886,-146,-1.32%,147,10886,545,10883,10887,11739,10270,,一般,,
2020/02/03,TX,202009  ,11024,11024,10786,10798,-234,-2.12%,81,-,-,10804,10810,11739,10270,,盤後,,
2020/02/03,TX,202012  ,10793,10867,10662,10831,-143,-1.30%,65,10831,328,10828,10832,11688,10662,,一般,,
2020/02/03,TX,202012  ,10963,10963,10733,10760,-214,-1.95%,70,-,-,10749,10756,11688,10733,,盤後,,
2020/02/04,TX,202002  ,11373,11557,11362,11534,210,1.85%,145462,11534,81907,11532,11534,12183,11152,,一般,,
2020/02/04,TX,202002  ,11309,11375,11298,11353,29,0.26%,36926,-,-,11352,11353,12183,11152,,盤後,,
