交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2025/10/01,TX,202510  ,26094,26375,26000,26045,92,0.35%,77280,26043,68183,26044,26047,26544,22803,,一般,,
2025/10/01,TX,202510  ,25948,26161,25913,26130,177,0.68%,35252,-,-,26127,26130,26544,22803,,盤後,,
2025/10/01,TX,202511  ,26118,26382,26024,26061,94,0.36%,1102,26061,1655,26062,26068,26545,23736,,一般,,
2025/10/01,TX,202511  ,25978,26169,25940,26118,151,0.58%,320,-,-,26139,26146,26545,23736,,盤後,,
2025/10/01,TX,202512  ,26080,26350,26006,26050,104,0.40%,109,26050,944,26039,26046,26500,16873,,一般,,
2025/10/01,TX,202512  ,25935,26109,25927,26067,121,0.47%,26,-,-,26115,26123,26500,16873,,盤後,,
2025/10/01,TX,202603  ,26060,26252,26001,26001,82,0.32%,8,26016,523,26012,26020,26411,17068,,一般,,
2025/10/01,TX,202603  ,25900,26060,25900,26060,141,0.54%,37,-,-,26086,26095,26411,17068,,盤後,,
2025/10/01,TX,202606  ,-,-,-,-,-,-,0,25978,174,25974,25983,26350,20819,,一般,,
2025/10/01,TX,202606  ,-,-,-,-,-,-,0,-,-,26043,26052,26350,20819,,盤後,,
2025/10/01,TX,202609  ,25699,25869,25699,25869,301,1.18%,3,25657,37,25634,25680,25869,24962,,一般,,
2025/10/01,TX,202609  ,-,-,-,-,-,-,0,-,-,25707,25760,25688,24962,,盤後,,
2025/10/02,TX,202510  ,26459,26527,26381,26431,388,1.49%,57057,26424,69805,26428,26432,26544,22803,,一般,,
2025/10/02,TX,202510  ,25982,26445,25920,26421,378,1.45%,51865,-,-,26420,26424,26544,22803,,盤後,,
2025/10/02,TX,202511  ,26470,26540,26398,26444,383,1.47%,822,26438,1907,26444,26452,26545,23736,,一般,,
2025/10/02,TX,202511  ,25958,26456,25955,26430,369,1.42%,675,-,-,26431,26439,26545,23736,,盤後,,
2025/10/02,TX,202512  ,26455,26514,26388,26421,371,1.42%,56,26421,938,26421,26429,26514,16873,,一般,,
2025/10/02,TX,202512  ,25960,26428,25944,26400,350,1.34%,70,-,-,26407,26419,26500,16873,,盤後,,
2025/10/02,TX,202603  ,26450,26475,26365,26379,363,1.40%,30,26399,524,26396,26403,26475,17068,,一般,,
