交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/11/02,TX,202011  ,12474,12531,12402,12515,102,0.82%,97211,12516,99603,12515,12517,12935,12003,,一般,,
2020/11/02,TX,202011  ,12395,12486,12370,12469,56,0.45%,56436,-,-,12465,12469,12935,12003,,盤後,,
2020/11/02,TX,202012  ,12419,12465,12340,12453,104,0.84%,1093,12450,9182,12449,12453,12891,7655,,一般,,
2020/11/02,TX,202012  ,12342,12422,12315,12406,57,0.46%,953,-,-,12401,12408,12891,7655,,盤後,,
2020/11/02,TX,202101  ,12354,12383,12274,12383,106,0.86%,91,12383,770,12375,12380,12801,12240,,一般,,
2020/11/02,TX,202101  ,12270,12351,12240,12323,46,0.37%,176,-,-,12329,12336,12801,12240,,盤後,,
2020/11/02,TX,202103  ,12266,12276,12181,12270,88,0.72%,169,12270,5990,12272,12276,12769,7591,,一般,,
2020/11/02,TX,202103  ,12159,12247,12151,12203,21,0.17%,33,-,-,12230,12237,12769,7591,,盤後,,
2020/11/02,TX,202106  ,12096,12123,12013,12123,108,0.90%,45,12112,1100,12110,12115,12659,10843,,一般,,
2020/11/02,TX,202106  ,12008,12082,11993,12027,12,0.10%,23,-,-,12068,12075,12659,10843,,盤後,,
2020/11/02,TX,202109  ,11772,11795,11690,11789,89,0.76%,40,11789,142,11778,11786,12323,11440,,一般,,
2020/11/02,TX,202109  ,11679,11761,11679,11750,50,0.43%,32,-,-,11745,11754,12323,11440,,盤後,,
2020/11/03,TX,202011  ,12611,12715,12602,12685,169,1.35%,90467,12684,102652,12683,12685,12935,12003,,一般,,
2020/11/03,TX,202011  ,12510,12587,12496,12573,57,0.46%,37620,-,-,12568,12573,12935,12003,,盤後,,
2020/11/03,TX,202012  ,12534,12646,12534,12618,168,1.35%,1267,12618,9622,12615,12619,12891,7655,,一般,,
2020/11/03,TX,202012  ,12448,12520,12436,12500,50,0.40%,576,-,-,12501,12507,12891,7655,,盤後,,
2020/11/03,TX,202101  ,12481,12567,12470,12545,162,1.31%,123,12545,922,12541,12545,12801,12240,,一般,,
2020/11/03,TX,202101  ,12375,12439,12365,12406,23,0.19%,192,-,-,12425,12432,12801,12240,,盤後,,
2020/11/03,TX,202103  ,12364,12454,12363,12443,173,1.41%,51,12443,6010,12436,12439,12769,7591,,一般,,
2020/11/03,TX,202103  ,12262,12334,12262,12320,50,0.41%,13,-,-,12323,12331,12769,7591,,盤後,,
2020/11/03,TX,202106  ,12215,12300,12207,12279,167,1.38%,43,12279,1114,12272,12278,12659,10843,,一般,,
2020/11/03,TX,202106  ,12100,12177,12100,12125,13,0.11%,25,-,-,12161,12171,12659,10843,,盤後,,
2020/11/03,TX,202109  ,11893,11947,11893,11947,158,1.34%,6,11936,134,11932,11941,12323,11440,,一般,,
2020/11/03,TX,202109  ,11803,11842,11803,11820,31,0.26%,7,-,-,11827,11838,12323,11440,,盤後,,
2020/11/04,TX,202011  ,12770,12879,12662,12865,181,1.43%,149906,12864,101843,12863,12865,12935,12003,,一般,,
2020/11/04,TX,202011  ,12696,12785,12686,12774,90,0.71%,39897,-,-,12773,12775,12935,12003,,盤後,,
2020/11/04,TX,202012  ,12711,12813,12600,12798,180,1.43%,1934,12799,9807,12797,12800,12891,7655,,一般,,
2020/11/04,TX,202012  ,12629,12716,12620,12707,89,0.71%,1016,-,-,12704,12707,12891,7655,,盤後,,
2020/11/04,TX,202101  ,12632,12735,12530,12727,182,1.45%,109,12727,961,12723,12728,12801,12240,,一般,,
2020/11/04,TX,202101  ,12550,12633,12548,12632,87,0.69%,37,-,-,12630,12636,12801,12240,,盤後,,
2020/11/04,TX,202103  ,12527,12630,12430,12622,179,1.44%,74,12622,6039,12617,12622,12769,7591,,一般,,
2020/11/04,TX,202103  ,12475,12525,12468,12525,82,0.66%,19,-,-,12524,12529,12769,7591,,盤後,,
2020/11/04,TX,202106  ,12363,12450,12280,12450,171,1.39%,20,12450,1118,12453,12458,12659,10843,,一般,,
2020/11/04,TX,202106  ,12293,12361,12293,12361,82,0.67%,13,-,-,12360,12366,12659,10843,,盤後,,
2020/11/04,TX,202109  ,12000,12120,11920,12120,184,1.54%,21,12120,130,12108,12118,12323,11440,,一般,,
2020/11/04,TX,202109  ,11989,12030,11980,12030,94,0.79%,12,-,-,12018,12027,12323,11440,,盤後,,
2020/11/05,TX,202011  ,12924,12928,12821,12890,26,0.20%,90854,12891,102162,12890,12892,12950,12003,,一般,,
2020/11/05,TX,202011  ,12848,12950,12804,12911,47,0.37%,64724,-,-,12911,12916,12950,12003,,盤後,,
2020/11/05,TX,202012  ,12853,12858,12759,12825,26,0.20%,1581,12825,10343,12822,12826,12891,7655,,一般,,
2020/11/05,TX,202012  ,12796,12882,12740,12845,46,0.36%,1219,-,-,12843,12851,12891,7655,,盤後,,
2020/11/05,TX,202101  ,12778,12778,12690,12756,29,0.23%,126,12756,1067,12751,12754,12810,12240,,一般,,
2020/11/05,TX,202101  ,12720,12810,12670,12763,36,0.28%,120,-,-,12771,12779,12810,12240,,盤後,,
2020/11/05,TX,202103  ,12675,12675,12578,12648,26,0.21%,49,12648,6057,12642,12645,12769,7591,,一般,,
2020/11/05,TX,202103  ,12622,12700,12565,12700,78,0.62%,68,-,-,12662,12671,12769,7591,,盤後,,
2020/11/05,TX,202106  ,12488,12488,12415,12460,10,0.08%,43,12475,1127,12473,12478,12659,10843,,一般,,
2020/11/05,TX,202106  ,12428,12530,12428,12530,80,0.64%,23,-,-,12497,12506,12659,10843,,盤後,,
2020/11/05,TX,202109  ,12160,12160,12094,12110,-10,-0.08%,5,12134,132,12131,12137,12323,11440,,一般,,
2020/11/05,TX,202109  ,12100,12178,12100,12178,58,0.48%,4,-,-,12155,12166,12323,11440,,盤後,,
2020/11/06,TX,202011  ,12942,12991,12896,12936,45,0.35%,100789,12937,104862,12936,12939,12991,12003,,一般,,
2020/11/06,TX,202011  ,12891,12982,12888,12964,73,0.57%,40264,-,-,12963,12964,12982,12003,,盤後,,
2020/11/06,TX,202012  ,12875,12918,12830,12868,43,0.34%,1396,12870,10593,12866,12871,12918,7655,,一般,,
2020/11/06,TX,202012  ,12827,12911,12827,12889,64,0.50%,959,-,-,12893,12897,12911,7655,,盤後,,
2020/11/06,TX,202101  ,12800,12840,12760,12780,24,0.19%,124,12790,1155,12788,12792,12840,12240,,一般,,
2020/11/06,TX,202101  ,12758,12838,12758,12822,66,0.52%,88,-,-,12821,12825,12838,12240,,盤後,,
2020/11/06,TX,202103  ,12688,12733,12667,12680,32,0.25%,53,12681,6086,12679,12685,12769,7591,,一般,,
2020/11/06,TX,202103  ,12644,12727,12644,12712,64,0.51%,21,-,-,12710,12715,12769,7591,,盤後,,
2020/11/06,TX,202106  ,12512,12558,12495,12508,33,0.26%,70,12508,1188,12506,12511,12659,10843,,一般,,
2020/11/06,TX,202106  ,12471,12555,12471,12555,80,0.64%,43,-,-,12536,12543,12659,10843,,盤後,,
2020/11/06,TX,202109  ,12198,12200,12151,12156,22,0.18%,9,12156,130,12151,12166,12323,11440,,一般,,
2020/11/06,TX,202109  ,12189,12200,12189,12191,57,0.47%,7,-,-,12193,12202,12323,11440,,盤後,,
2020/11/09,TX,202011  ,13090,13175,13046,13121,184,1.42%,117098,13126,107526,13121,13124,13175,12003,,一般,,
2020/11/09,TX,202011  ,12942,13004,12923,12993,56,0.43%,39691,-,-,12993,12994,13004,12003,,盤後,,
2020/11/09,TX,202012  ,13006,13100,12975,13050,180,1.40%,2608,13054,11288,13047,13053,13100,7655,,一般,,
2020/11/09,TX,202012  ,12876,12932,12856,12921,51,0.40%,819,-,-,12921,12924,12932,7655,,盤後,,
2020/11/09,TX,202101  ,12931,13021,12897,12984,194,1.52%,160,12972,1246,12970,12974,13021,12240,,一般,,
