交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2022/05/03,TX,202205  ,16487,16570,16434,16470,-111,-0.67%,90193,16472,74613,16471,16473,18250,16160,,一般,,
2022/05/03,TX,202205  ,16595,16622,16363,16402,-179,-1.08%,68859,-,-,16401,16403,18250,16160,,盤後,,
2022/05/03,TX,202206  ,16449,16530,16400,16436,-105,-0.63%,765,16436,5037,16434,16438,18398,15801,,一般,,
2022/05/03,TX,202206  ,16541,16583,16330,16367,-174,-1.05%,632,-,-,16364,16369,18398,15801,,盤後,,
2022/05/03,TX,202207  ,16233,16275,16150,16187,-108,-0.66%,110,16187,532,16182,16188,16982,15900,,一般,,
2022/05/03,TX,202207  ,16299,16330,16100,16100,-195,-1.20%,130,-,-,16117,16123,16982,15900,,盤後,,
2022/05/03,TX,202209  ,15898,15930,15842,15845,-122,-0.76%,25,15858,1431,15856,15860,18005,15550,,一般,,
2022/05/03,TX,202209  ,15955,15955,15750,15750,-217,-1.36%,17,-,-,15784,15790,18005,15550,,盤後,,
2022/05/03,TX,202212  ,15804,15865,15747,15789,-95,-0.60%,38,15773,400,15770,15777,17888,15500,,一般,,
2022/05/03,TX,202212  ,15896,15916,15731,15731,-153,-0.96%,24,-,-,15702,15710,17888,15500,,盤後,,
2022/05/03,TX,202303  ,15779,15779,15713,15750,-74,-0.47%,3,15715,280,15712,15718,17000,15456,,一般,,
2022/05/03,TX,202303  ,15850,15850,15670,15670,-154,-0.97%,7,-,-,15642,15649,17000,15456,,盤後,,
2022/05/04,TX,202205  ,16505,16589,16489,16519,47,0.29%,69459,16519,76348,16519,16520,18250,16160,,一般,,
2022/05/04,TX,202205  ,16431,16502,16373,16467,-5,-0.03%,64491,-,-,16467,16472,18250,16160,,盤後,,
2022/05/04,TX,202206  ,16467,16550,16453,16483,47,0.29%,824,16483,5334,16481,16484,18398,15801,,一般,,
2022/05/04,TX,202206  ,16416,16465,16338,16430,-6,-0.04%,667,-,-,16430,16438,18398,15801,,盤後,,
2022/05/04,TX,202207  ,16232,16288,16198,16224,37,0.23%,118,16224,602,16223,16227,16982,15900,,一般,,
2022/05/04,TX,202207  ,16180,16197,16096,16183,-4,-0.02%,103,-,-,16177,16186,16982,15900,,盤後,,
2022/05/04,TX,202209  ,15905,15961,15885,15887,29,0.18%,29,15902,1453,15901,15904,18005,15550,,一般,,
2022/05/04,TX,202209  ,15816,15868,15769,15855,-3,-0.02%,22,-,-,15851,15859,18005,15550,,盤後,,
2022/05/04,TX,202212  ,15810,15876,15800,15806,33,0.21%,11,15817,401,15815,15820,17888,15500,,一般,,
2022/05/04,TX,202212  ,15717,15751,15692,15742,-31,-0.20%,39,-,-,15767,15777,17888,15500,,盤後,,
2022/05/04,TX,202303  ,15796,15818,15750,15760,45,0.29%,19,15760,284,15755,15761,17000,15456,,一般,,
2022/05/04,TX,202303  ,15672,15742,15630,15721,6,0.04%,28,-,-,15711,15721,17000,15456,,盤後,,
2022/05/05,TX,202205  ,16753,16776,16645,16684,165,1.00%,78883,16685,77519,16682,16684,18250,16160,,一般,,
2022/05/05,TX,202205  ,16528,16763,16394,16750,231,1.40%,77076,-,-,16749,16750,18250,16160,,盤後,,
2022/05/05,TX,202206  ,16723,16737,16612,16650,167,1.01%,1060,16650,5776,16646,16648,18398,15801,,一般,,
2022/05/05,TX,202206  ,16494,16724,16359,16712,229,1.39%,864,-,-,16711,16715,18398,15801,,盤後,,
2022/05/05,TX,202207  ,16442,16442,16335,16370,146,0.90%,174,16370,621,16362,16369,16982,15900,,一般,,
2022/05/05,TX,202207  ,16223,16415,16101,16415,191,1.18%,102,-,-,16412,16440,16982,15900,,盤後,,
2022/05/05,TX,202209  ,16099,16134,16029,16061,159,1.00%,63,16061,1446,16051,16058,18005,15550,,一般,,
2022/05/05,TX,202209  ,15902,16108,15781,16108,206,1.30%,41,-,-,16110,16123,18005,15550,,盤後,,
2022/05/05,TX,202212  ,16049,16049,15941,15970,153,0.97%,24,15970,413,15962,15969,17888,15500,,一般,,
2022/05/05,TX,202212  ,15828,16038,15706,16038,221,1.40%,31,-,-,16027,16039,17888,15500,,盤後,,
2022/05/05,TX,202303  ,15962,15970,15883,15893,133,0.84%,13,15893,284,15895,15904,17000,15456,,一般,,
2022/05/05,TX,202303  ,15745,15922,15681,15922,162,1.03%,12,-,-,15969,15983,17000,15456,,盤後,,
2022/05/06,TX,202205  ,16310,16380,16266,16355,-330,-1.98%,96310,16356,81201,16354,16357,18250,16160,,一般,,
2022/05/06,TX,202205  ,16638,16645,16277,16351,-334,-2.00%,93309,-,-,16347,16350,18250,16160,,盤後,,
2022/05/06,TX,202206  ,16283,16340,16232,16320,-330,-1.98%,1348,16321,6672,16317,16322,18398,15801,,一般,,
2022/05/06,TX,202206  ,16624,16624,16245,16326,-324,-1.95%,1147,-,-,16310,16316,18398,15801,,盤後,,
