交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/06/01,TX,202306  ,16440,16518,16422,16470,-18,-0.11%,70078,16469,88865,16466,16470,16724,12496,,一般,,
2023/06/01,TX,202306  ,16491,16541,16395,16442,-46,-0.28%,55034,-,-,16442,16444,16724,12496,,盤後,,
2023/06/01,TX,202307  ,16180,16250,16160,16211,-23,-0.14%,413,16211,2474,16205,16212,16456,14990,,一般,,
2023/06/01,TX,202307  ,16234,16267,16133,16187,-47,-0.29%,593,-,-,16174,16182,16456,14990,,盤後,,
2023/06/01,TX,202308  ,16095,16168,16089,16133,-27,-0.17%,45,16133,193,16134,16139,16370,15631,,一般,,
2023/06/01,TX,202308  ,16163,16190,16070,16120,-40,-0.25%,37,-,-,16100,16109,16370,15631,,盤後,,
2023/06/01,TX,202309  ,16050,16110,16050,16078,-32,-0.20%,24,16088,888,16085,16091,16326,11969,,一般,,
2023/06/01,TX,202309  ,16117,16117,16021,16073,-37,-0.23%,21,-,-,16054,16062,16326,11969,,盤後,,
2023/06/01,TX,202312  ,16010,16039,16003,16038,-16,-0.10%,10,16038,271,16025,16035,16251,13257,,一般,,
2023/06/01,TX,202312  ,16050,16068,16030,16030,-24,-0.15%,3,-,-,16000,16009,16251,13257,,盤後,,
2023/06/01,TX,202403  ,15950,15991,15950,15991,-15,-0.09%,16,15991,295,15979,15988,16224,14451,,一般,,
2023/06/01,TX,202403  ,16031,16031,15990,15990,-16,-0.10%,3,-,-,15954,15962,16224,14451,,盤後,,
2023/06/02,TX,202306  ,16577,16738,16566,16710,241,1.46%,81950,16711,90130,16711,16713,16738,12496,,一般,,
2023/06/02,TX,202306  ,16473,16594,16453,16564,95,0.58%,47765,-,-,16565,16566,16724,12496,,盤後,,
2023/06/02,TX,202307  ,16322,16477,16305,16459,248,1.53%,871,16459,2678,16455,16460,16477,14990,,一般,,
2023/06/02,TX,202307  ,16220,16325,16194,16303,92,0.57%,446,-,-,16301,16305,16456,14990,,盤後,,
2023/06/02,TX,202308  ,16257,16390,16256,16385,252,1.56%,77,16385,199,16379,16387,16390,15631,,一般,,
2023/06/02,TX,202308  ,16147,16223,16145,16223,90,0.56%,41,-,-,16230,16235,16370,15631,,盤後,,
2023/06/02,TX,202309  ,16202,16350,16202,16330,242,1.50%,34,16330,892,16330,16336,16350,11969,,一般,,
2023/06/02,TX,202309  ,16094,16188,16094,16188,100,0.62%,13,-,-,16181,16186,16326,11969,,盤後,,
2023/06/02,TX,202312  ,16148,16291,16148,16265,227,1.42%,15,16279,272,16275,16284,16291,13257,,一般,,
2023/06/02,TX,202312  ,16056,16095,16040,16095,57,0.36%,5,-,-,16123,16130,16251,13257,,盤後,,
2023/06/02,TX,202403  ,16091,16242,16091,16223,232,1.45%,23,16223,296,16227,16236,16242,14451,,一般,,
2023/06/02,TX,202403  ,16028,16092,16028,16089,98,0.61%,5,-,-,16076,16083,16224,14451,,盤後,,
2023/06/05,TX,202306  ,16750,16764,16657,16681,-30,-0.18%,67739,16683,86451,16681,16685,16800,12496,,一般,,
2023/06/05,TX,202306  ,16720,16800,16714,16762,51,0.31%,52987,-,-,16760,16765,16800,12496,,盤後,,
2023/06/05,TX,202307  ,16498,16522,16418,16442,-17,-0.10%,711,16443,2723,16439,16445,16548,14990,,一般,,
2023/06/05,TX,202307  ,16469,16548,16469,16520,61,0.37%,747,-,-,16515,16523,16548,14990,,盤後,,
