交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/02/01,TX,202302  ,15350,15402,15297,15383,115,0.75%,61365,15382,66031,15380,15383,15532,13909,,一般,,
2023/02/01,TX,202302  ,15255,15393,15228,15392,124,0.81%,43902,-,-,15387,15393,15532,13909,,盤後,,
2023/02/01,TX,202303  ,15299,15370,15270,15350,112,0.74%,542,15354,2441,15349,15354,17000,12563,,一般,,
2023/02/01,TX,202303  ,15228,15361,15200,15361,123,0.81%,420,-,-,15356,15365,17000,12563,,盤後,,
2023/02/01,TX,202304  ,15297,15321,15240,15300,99,0.65%,94,15312,186,15309,15315,15405,15174,,一般,,
2023/02/01,TX,202304  ,15215,15282,15174,15282,81,0.53%,70,-,-,15321,15331,15405,15174,,盤後,,
2023/02/01,TX,202306  ,15215,15245,15183,15232,95,0.63%,30,15253,453,15250,15257,15417,12496,,一般,,
2023/02/01,TX,202306  ,15146,15253,15117,15253,116,0.77%,40,-,-,15257,15268,15417,12496,,盤後,,
2023/02/01,TX,202309  ,14746,14756,14746,14756,111,0.76%,6,14756,264,14743,14753,14862,11969,,一般,,
2023/02/01,TX,202309  ,14668,14733,14668,14733,88,0.60%,5,-,-,14759,14772,14862,11969,,盤後,,
2023/02/01,TX,202312  ,14626,14666,14626,14666,119,0.82%,3,14653,62,14649,14657,14741,13257,,一般,,
2023/02/01,TX,202312  ,14574,14616,14538,14616,69,0.47%,9,-,-,14659,14671,14741,13257,,盤後,,
2023/02/02,TX,202302  ,15549,15600,15468,15580,198,1.29%,75910,15580,68426,15580,15581,15600,13909,,一般,,
2023/02/02,TX,202302  ,15388,15552,15330,15510,128,0.83%,58422,-,-,15508,15510,15552,13909,,盤後,,
2023/02/02,TX,202303  ,15508,15565,15437,15551,197,1.28%,1636,15550,3333,15547,15549,17000,12563,,一般,,
