交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/08/01,TX,202308  ,17160,17218,17090,17182,79,0.46%,92003,17178,74399,17179,17182,17425,15631,,一般,,
2023/08/01,TX,202308  ,17097,17148,17075,17135,32,0.19%,34788,-,-,17131,17138,17425,15631,,盤後,,
2023/08/01,TX,202309  ,17117,17177,17055,17140,70,0.41%,971,17140,2726,17140,17146,17386,11969,,一般,,
2023/08/01,TX,202309  ,17070,17114,17045,17104,34,0.20%,432,-,-,17095,17104,17386,11969,,盤後,,
2023/08/01,TX,202310  ,17129,17153,17044,17118,66,0.39%,47,17119,191,17117,17124,17360,16808,,一般,,
2023/08/01,TX,202310  ,17056,17090,17037,17050,-2,-0.01%,25,-,-,17073,17083,17360,16808,,盤後,,
2023/08/01,TX,202312  ,17076,17106,17000,17079,64,0.38%,14,17079,457,17076,17083,17310,13257,,一般,,
2023/08/01,TX,202312  ,17015,17050,16987,17014,-1,-0.01%,15,-,-,17032,17043,17310,13257,,盤後,,
2023/08/01,TX,202403  ,16998,17050,16936,17010,62,0.37%,52,17010,498,17013,17022,17258,14451,,一般,,
2023/08/01,TX,202403  ,16929,16990,16929,16990,42,0.25%,16,-,-,16972,16984,17258,14451,,盤後,,
2023/08/01,TX,202406  ,16862,16908,16862,16908,52,0.31%,3,16926,72,16921,16932,17122,16330,,一般,,
2023/08/01,TX,202406  ,16878,16878,16878,16878,22,0.13%,1,-,-,16880,16894,17122,16330,,盤後,,
2023/08/02,TX,202308  ,17093,17162,16806,16814,-364,-2.12%,136576,16820,75872,16814,16816,17425,15631,,一般,,
2023/08/02,TX,202308  ,17182,17195,17101,17143,-35,-0.20%,37388,-,-,17143,17147,17425,15631,,盤後,,
2023/08/02,TX,202309  ,17078,17127,16777,16785,-355,-2.07%,1666,16788,3137,16782,16786,17386,11969,,一般,,
2023/08/02,TX,202309  ,17147,17151,17070,17112,-28,-0.16%,421,-,-,17108,17115,17386,11969,,盤後,,
2023/08/02,TX,202310  ,17060,17096,16760,16762,-357,-2.09%,160,16761,245,16762,16764,17360,16760,,一般,,
2023/08/02,TX,202310  ,17132,17132,17048,17085,-34,-0.20%,22,-,-,17086,17094,17360,16808,,盤後,,
2023/08/02,TX,202312  ,17035,17056,16720,16746,-333,-1.95%,110,16721,486,16718,16724,17310,13257,,一般,,
2023/08/02,TX,202312  ,17082,17082,17026,17030,-49,-0.29%,11,-,-,17045,17052,17310,13257,,盤後,,
2023/08/02,TX,202403  ,16958,16966,16660,16675,-335,-1.97%,27,16659,488,16654,16664,17258,14451,,一般,,
2023/08/02,TX,202403  ,17024,17028,16966,16970,-40,-0.24%,12,-,-,16979,16989,17258,14451,,盤後,,
2023/08/02,TX,202406  ,16885,16901,16585,16590,-336,-1.99%,23,16567,86,16561,16574,17122,16330,,一般,,
2023/08/02,TX,202406  ,16910,16910,16872,16872,-54,-0.32%,3,-,-,16889,16901,17122,16330,,盤後,,
2023/08/04,TX,202308  ,16720,16863,16715,16824,4,0.02%,96586,16823,74523,16824,16826,17425,15631,,一般,,
2023/08/04,TX,202308  ,16790,16812,16659,16666,-154,-0.92%,66447,-,-,16659,16667,17425,15631,,盤後,,
2023/08/04,TX,202309  ,16684,16830,16684,16793,5,0.03%,743,16793,3241,16789,16794,17386,11969,,一般,,
2023/08/04,TX,202309  ,16763,16777,16628,16630,-158,-0.94%,984,-,-,16627,16636,17386,11969,,盤後,,
