交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/08/14,TX,202009  ,12670,12682,12601,12649,-19,-0.15%,1325,-,-,12648,12651,12861,7782,,盤後,,
2020/08/14,TX,202010  ,12584,12682,12549,12682,71,0.56%,127,12682,994,12680,12684,12791,11820,,一般,,
2020/08/14,TX,202010  ,12611,12627,12552,12598,-13,-0.10%,118,-,-,12596,12601,12791,11820,,盤後,,
2020/08/14,TX,202012  ,12507,12620,12507,12611,61,0.49%,27,12620,2064,12617,12623,12727,7655,,一般,,
2020/08/14,TX,202012  ,12492,12535,12492,12509,-41,-0.33%,9,-,-,12536,12539,12727,7655,,盤後,,
2020/08/14,TX,202103  ,12414,12510,12405,12509,65,0.52%,27,12509,914,12512,12517,12605,7591,,一般,,
2020/08/14,TX,202103  ,12438,12438,12431,12432,-12,-0.10%,3,-,-,12426,12432,12605,7591,,盤後,,
2020/08/14,TX,202106  ,12307,12414,12307,12410,65,0.53%,11,12410,273,12413,12418,12504,10843,,一般,,
2020/08/14,TX,202106  ,12343,12354,12285,12354,9,0.07%,17,-,-,12328,12335,12504,10843,,盤後,,
2020/08/17,TX,202008  ,12776,12959,12771,12955,166,1.30%,126563,12953,54015,12955,12956,12959,10350,,一般,,
2020/08/17,TX,202008  ,12789,12799,12747,12761,-28,-0.22%,28757,-,-,12761,12763,12925,10350,,盤後,,
2020/08/17,TX,202009  ,12721,12899,12720,12899,166,1.30%,29866,12897,45389,12898,12899,12899,7782,,一般,,
2020/08/17,TX,202009  ,12736,12744,12693,12705,-28,-0.22%,957,-,-,12705,12709,12861,7782,,盤後,,
2020/08/17,TX,202010  ,12669,12848,12669,12847,165,1.30%,210,12847,1053,12847,12850,12848,11820,,一般,,
2020/08/17,TX,202010  ,12681,12684,12645,12659,-23,-0.18%,87,-,-,12654,12660,12791,11820,,盤後,,
2020/08/17,TX,202012  ,12608,12786,12608,12786,166,1.32%,190,12786,2186,12786,12790,12786,7655,,一般,,
2020/08/17,TX,202012  ,12595,12621,12584,12584,-36,-0.29%,5,-,-,12592,12598,12727,7655,,盤後,,
2020/08/17,TX,202103  ,12502,12670,12502,12667,158,1.26%,45,12682,939,12680,12685,12670,7591,,一般,,
2020/08/17,TX,202103  ,12486,12514,12486,12514,5,0.04%,2,-,-,12486,12494,12605,7591,,盤後,,
2020/08/17,TX,202106  ,12439,12580,12430,12580,170,1.37%,61,12580,279,12583,12587,12580,10843,,一般,,
2020/08/17,TX,202106  ,12419,12419,12383,12383,-27,-0.22%,6,-,-,12387,12395,12504,10843,,盤後,,
2020/08/18,TX,202008  ,12983,12998,12836,12875,-78,-0.60%,134346,12877,27343,12875,12878,13029,10350,,一般,,
2020/08/18,TX,202008  ,12980,13029,12943,12982,29,0.22%,29396,-,-,12981,12983,13029,10350,,盤後,,
2020/08/18,TX,202009  ,12920,12947,12796,12831,-66,-0.51%,42289,12831,66236,12830,12833,12972,7782,,一般,,
2020/08/18,TX,202009  ,12921,12972,12888,12927,30,0.23%,3161,-,-,12927,12931,12972,7782,,盤後,,
2020/08/18,TX,202010  ,12865,12887,12748,12781,-66,-0.51%,350,12781,1297,12780,12783,12919,11820,,一般,,
2020/08/18,TX,202010  ,12869,12919,12838,12872,25,0.19%,151,-,-,12874,12878,12919,11820,,盤後,,
2020/08/18,TX,202012  ,12814,12830,12688,12723,-63,-0.49%,156,12723,2277,12720,12725,12845,7655,,一般,,
2020/08/18,TX,202012  ,12782,12845,12782,12845,59,0.46%,27,-,-,12812,12817,12845,7655,,盤後,,
2020/08/18,TX,202103  ,12695,12695,12584,12618,-64,-0.50%,35,12618,936,12612,12620,12749,7591,,一般,,
2020/08/18,TX,202103  ,12688,12749,12688,12749,67,0.53%,5,-,-,12707,12713,12749,7591,,盤後,,
2020/08/18,TX,202106  ,12605,12605,12486,12520,-60,-0.48%,52,12520,284,12516,12529,12659,10843,,一般,,
2020/08/18,TX,202106  ,12597,12659,12583,12620,40,0.32%,55,-,-,12611,12616,12659,10843,,盤後,,
2020/08/19,TX,202008  ,12905,12955,12780,12806,-71,-0.55%,70664,0,14235,12806,12807,13029,10350,,一般,,
2020/08/19,TX,202008  ,12855,12920,12852,12903,26,0.20%,24905,-,-,12901,12903,13029,10350,,盤後,,
2020/08/19,TX,202009  ,12877,12910,12739,12750,-81,-0.63%,71906,12749,79917,12750,12751,12972,7782,,一般,,
2020/08/19,TX,202009  ,12813,12873,12804,12857,26,0.20%,5538,-,-,12855,12857,12972,7782,,盤後,,
2020/08/19,TX,202010  ,12790,12856,12691,12700,-81,-0.63%,455,12699,1519,12700,12702,12919,11820,,一般,,
2020/08/19,TX,202010  ,12778,12820,12754,12785,4,0.03%,68,-,-,12803,12808,12919,11820,,盤後,,
2020/08/19,TX,202012  ,12750,12793,12630,12637,-86,-0.68%,158,12637,2341,12637,12643,12845,7655,,一般,,
2020/08/19,TX,202012  ,12697,12759,12697,12725,2,0.02%,12,-,-,12743,12749,12845,7655,,盤後,,
2020/08/19,TX,202103  ,12629,12630,12530,12539,-79,-0.63%,28,12539,935,12535,12541,12749,7591,,一般,,
2020/08/19,TX,202103  ,12618,12618,12618,12618,0,0.00%,2,-,-,12639,12649,12749,7591,,盤後,,
2020/08/19,TX,202106  ,12527,12535,12428,12440,-80,-0.64%,33,12440,293,12435,12441,12659,10843,,一般,,
2020/08/19,TX,202106  ,12485,12562,12485,12528,8,0.06%,16,-,-,12543,12553,12659,10843,,盤後,,
2020/08/20,TX,202009  ,12695,12709,12067,12305,-444,-3.48%,237845,12298,90054,12305,12306,12972,7782,,一般,,
2020/08/20,TX,202009  ,12741,12777,12700,12720,-29,-0.23%,29244,-,-,12718,12720,12972,7782,,盤後,,
2020/08/20,TX,202010  ,12650,12655,12029,12256,-443,-3.49%,1721,12249,2522,12255,12258,12919,11820,,一般,,
2020/08/20,TX,202010  ,12694,12726,12651,12669,-30,-0.24%,468,-,-,12667,12670,12919,11820,,盤後,,
2020/08/20,TX,202011  ,12599,12605,12016,12199,-480,-3.79%,150,12226,128,12224,12228,12605,12016,,一般,,
2020/08/20,TX,202012  ,12575,12596,11965,12200,-437,-3.46%,231,12186,2366,12195,12198,12845,7655,,一般,,
2020/08/20,TX,202012  ,12651,12662,12598,12598,-39,-0.31%,20,-,-,12607,12612,12845,7655,,盤後,,
2020/08/20,TX,202103  ,12476,12480,11912,12065,-474,-3.78%,72,12096,920,12094,12098,12749,7591,,一般,,
2020/08/20,TX,202103  ,12527,12547,12502,12502,-37,-0.30%,5,-,-,12502,12510,12749,7591,,盤後,,
2020/08/20,TX,202106  ,12379,12379,11814,11963,-477,-3.83%,68,11999,313,11997,12001,12659,10843,,一般,,
2020/08/20,TX,202106  ,12423,12459,12400,12400,-40,-0.32%,10,-,-,12403,12411,12659,10843,,盤後,,
2020/08/21,TX,202009  ,12466,12598,12423,12543,245,1.99%,134925,12551,87789,12543,12546,12972,7782,,一般,,
2020/08/21,TX,202009  ,12295,12433,12252,12425,127,1.03%,56955,-,-,12421,12425,12972,7782,,盤後,,
2020/08/21,TX,202010  ,12411,12545,12375,12495,246,2.01%,944,12498,2758,12491,12496,12919,11820,,一般,,
2020/08/21,TX,202010  ,12259,12381,12204,12373,124,1.01%,455,-,-,12370,12377,12919,11820,,盤後,,
2020/08/21,TX,202011  ,12370,12506,12350,12506,280,2.29%,81,12463,192,12461,12466,12605,12016,,一般,,
2020/08/21,TX,202011  ,12279,12313,12185,12313,87,0.71%,24,-,-,12339,12346,12605,12016,,盤後,,
2020/08/21,TX,202012  ,12346,12475,12340,12426,240,1.97%,62,12434,2382,12432,12436,12845,7655,,一般,,
2020/08/21,TX,202012  ,12198,12304,12148,12304,118,0.97%,22,-,-,12309,12316,12845,7655,,盤後,,
2020/08/21,TX,202103  ,12239,12375,12228,12327,231,1.91%,27,12327,924,12330,12335,12749,7591,,一般,,
2020/08/21,TX,202103  ,12134,12180,12079,12180,84,0.69%,17,-,-,12206,12214,12749,7591,,盤後,,
2020/08/21,TX,202106  ,12180,12280,12155,12229,230,1.92%,28,12229,319,12231,12238,12659,10843,,一般,,
2020/08/21,TX,202106  ,11990,12070,11981,12070,71,0.59%,24,-,-,12109,12119,12659,10843,,盤後,,
2020/08/24,TX,202009  ,12568,12653,12503,12604,53,0.42%,103793,12603,87968,12604,12606,12972,7782,,一般,,
2020/08/24,TX,202009  ,12561,12565,12464,12552,1,0.01%,36639,-,-,12551,12552,12972,7782,,盤後,,
2020/08/24,TX,202010  ,12519,12600,12458,12555,57,0.46%,686,12554,2886,12554,12557,12919,11820,,一般,,
2020/08/24,TX,202010  ,12505,12514,12415,12499,1,0.01%,392,-,-,12500,12504,12919,11820,,盤後,,
2020/08/24,TX,202011  ,12504,12569,12440,12526,63,0.51%,62,12526,235,12525,12529,12605,12016,,一般,,
2020/08/24,TX,202011  ,12465,12481,12404,12442,-21,-0.17%,35,-,-,12470,12474,12605,12016,,盤後,,
2020/08/24,TX,202012  ,12480,12534,12419,12493,59,0.47%,93,12493,2465,12497,12500,12845,7655,,一般,,
2020/08/24,TX,202012  ,12424,12431,12358,12408,-26,-0.21%,14,-,-,12440,12444,12845,7655,,盤後,,
2020/08/24,TX,202103  ,12380,12430,12367,12389,62,0.50%,21,12389,936,12393,12398,12749,7591,,一般,,
2020/08/24,TX,202103  ,12270,12350,12270,12350,23,0.19%,5,-,-,12338,12342,12749,7591,,盤後,,
2020/08/24,TX,202106  ,12267,12312,12267,12301,72,0.59%,13,12301,322,12294,12299,12659,10843,,一般,,
2020/08/24,TX,202106  ,12228,12245,12161,12245,16,0.13%,8,-,-,12240,12246,12659,10843,,盤後,,
2020/08/25,TX,202009  ,12657,12795,12643,12737,134,1.06%,111954,12735,90904,12735,12736,12972,7782,,一般,,
2020/08/25,TX,202009  ,12631,12676,12574,12633,30,0.24%,35883,-,-,12632,12633,12972,7782,,盤後,,
2020/08/25,TX,202010  ,12605,12744,12595,12686,132,1.05%,803,12686,2969,12685,12687,12919,11820,,一般,,
2020/08/25,TX,202010  ,12581,12627,12525,12579,25,0.20%,442,-,-,12582,12585,12919,11820,,盤後,,
2020/08/25,TX,202011  ,12598,12708,12580,12652,126,1.01%,80,12658,290,12657,12660,12708,12016,,一般,,
2020/08/25,TX,202011  ,12552,12588,12500,12500,-26,-0.21%,44,-,-,12553,12556,12605,12016,,盤後,,
2020/08/25,TX,202012  ,12555,12682,12541,12616,123,0.98%,173,12629,2580,12628,12631,12845,7655,,一般,,
2020/08/25,TX,202012  ,12543,12566,12485,12485,-8,-0.06%,12,-,-,12525,12528,12845,7655,,盤後,,
2020/08/25,TX,202103  ,12450,12568,12450,12513,124,1.00%,31,12528,952,12527,12530,12749,7591,,一般,,
2020/08/25,TX,202103  ,12450,12450,12428,12428,39,0.31%,4,-,-,12423,12427,12749,7591,,盤後,,
2020/08/25,TX,202106  ,12418,12483,12409,12427,126,1.02%,17,12427,318,12428,12432,12659,10843,,一般,,
2020/08/25,TX,202106  ,12331,12361,12308,12315,14,0.11%,11,-,-,12323,12329,12659,10843,,盤後,,
2020/08/26,TX,202009  ,12730,12799,12681,12792,57,0.45%,86909,12795,88560,12792,12794,12972,7782,,一般,,
2020/08/26,TX,202009  ,12736,12762,12706,12743,8,0.06%,28217,-,-,12743,12744,12972,7782,,盤後,,
2020/08/26,TX,202010  ,12677,12748,12633,12748,62,0.49%,588,12746,3048,12742,12746,12919,11820,,一般,,
2020/08/26,TX,202010  ,12691,12707,12658,12693,7,0.06%,192,-,-,12693,12696,12919,11820,,盤後,,
2020/08/26,TX,202011  ,12650,12717,12608,12717,59,0.47%,55,12717,325,12714,12718,12717,12016,,一般,,
2020/08/26,TX,202011  ,12655,12677,12633,12677,19,0.15%,20,-,-,12664,12668,12708,12016,,盤後,,
2020/08/26,TX,202012  ,12621,12692,12579,12692,63,0.50%,227,12692,2783,12685,12689,12845,7655,,一般,,
2020/08/26,TX,202012  ,12632,12650,12605,12642,13,0.10%,16,-,-,12636,12640,12845,7655,,盤後,,
2020/08/26,TX,202103  ,12520,12578,12509,12578,50,0.40%,11,12586,949,12583,12589,12749,7591,,一般,,
2020/08/26,TX,202103  ,12531,12531,12531,12531,3,0.02%,1,-,-,12536,12539,12749,7591,,盤後,,
2020/08/26,TX,202106  ,12422,12483,12400,12478,51,0.41%,23,12488,319,12486,12491,12659,10843,,一般,,
2020/08/26,TX,202106  ,12428,12451,12410,12443,16,0.13%,15,-,-,12435,12441,12659,10843,,盤後,,
2020/08/27,TX,202009  ,12838,12925,12735,12760,-35,-0.27%,126988,12758,85849,12759,12760,12972,7782,,一般,,
2020/08/27,TX,202009  ,12796,12884,12781,12868,73,0.57%,31371,-,-,12864,12869,12972,7782,,盤後,,
2020/08/27,TX,202010  ,12789,12872,12690,12711,-35,-0.27%,948,12711,3266,12710,12713,12919,11820,,一般,,
2020/08/27,TX,202010  ,12744,12834,12738,12816,70,0.55%,528,-,-,12814,12821,12919,11820,,盤後,,
2020/08/27,TX,202011  ,12770,12840,12673,12682,-35,-0.28%,77,12682,358,12682,12685,12840,12016,,一般,,
2020/08/27,TX,202011  ,12708,12795,12708,12795,78,0.61%,34,-,-,12785,12794,12795,12016,,盤後,,
2020/08/27,TX,202012  ,12773,12810,12635,12649,-43,-0.34%,563,12649,3311,12653,12655,12845,7655,,一般,,
2020/08/27,TX,202012  ,12678,12770,12678,12763,71,0.56%,19,-,-,12757,12764,12845,7655,,盤後,,
2020/08/27,TX,202103  ,12665,12700,12535,12552,-34,-0.27%,38,12552,950,12553,12556,12749,7591,,一般,,
2020/08/27,TX,202103  ,12613,12659,12613,12650,64,0.51%,14,-,-,12656,12664,12749,7591,,盤後,,
2020/08/27,TX,202106  ,12562,12606,12444,12453,-35,-0.28%,28,12453,310,12454,12459,12659,10843,,一般,,
2020/08/27,TX,202106  ,12486,12573,12486,12557,69,0.55%,53,-,-,12554,12565,12659,10843,,盤後,,
2020/08/28,TX,202009  ,12740,12782,12634,12691,-67,-0.53%,138555,12688,86812,12688,12692,12972,7782,,一般,,
