交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/06/01,TX,202606  ,45483,46465,45405,46035,720,1.59%,75635,46041,94962,46038,46048,46465,20819,,一般,,
2026/06/01,TX,202606  ,45363,45592,44858,45069,-246,-0.54%,54773,-,-,45056,45070,45632,20819,,盤後,,
2026/06/01,TX,202607  ,45467,46454,45426,46059,751,1.66%,963,46045,2600,46058,46072,46454,36972,,一般,,
2026/06/01,TX,202607  ,45360,45575,44880,45086,-222,-0.49%,562,-,-,45069,45087,45608,36972,,盤後,,
2026/06/01,TX,202608  ,45766,46337,45636,46323,836,1.84%,16,46296,124,46286,46306,46337,41460,,一般,,
2026/06/01,TX,202608  ,45806,45806,45123,45343,-144,-0.32%,22,-,-,45266,45343,45806,41460,,盤後,,
2026/06/01,TX,202609  ,45921,46680,45800,46331,720,1.58%,74,46427,743,46420,46435,46680,24962,,一般,,
2026/06/01,TX,202609  ,45620,45860,45448,45448,-163,-0.36%,18,-,-,45387,45465,45860,24962,,盤後,,
2026/06/01,TX,202612  ,46430,47170,46264,46900,776,1.68%,44,46970,269,46960,46981,47170,27382,,一般,,
2026/06/01,TX,202612  ,46239,46380,45960,45960,-164,-0.36%,19,-,-,45906,45970,46380,27382,,盤後,,
2026/06/01,TX,202703  ,47260,47700,47260,47500,672,1.44%,5,47733,137,47673,47794,47700,32400,,一般,,
2026/06/01,TX,202703  ,46673,46673,46673,46673,-155,-0.33%,1,-,-,46616,46668,46806,32400,,盤後,,
2026/06/02,TX,202606  ,46145,46228,45333,46087,46,0.10%,73548,46103,96365,46087,46101,46746,20819,,一般,,
2026/06/02,TX,202606  ,46080,46746,45745,46546,505,1.10%,60755,-,-,46545,46555,46746,20819,,盤後,,
2026/06/02,TX,202607  ,46153,46246,45386,46105,60,0.13%,935,46105,2802,46113,46132,46772,36972,,一般,,
2026/06/02,TX,202607  ,46100,46772,45778,46573,528,1.15%,596,-,-,46568,46584,46772,36972,,盤後,,
2026/06/02,TX,202608  ,46400,46400,45660,46050,-246,-0.53%,57,46370,176,46361,46379,46960,41460,,一般,,
2026/06/02,TX,202608  ,46296,46960,46106,46950,654,1.41%,30,-,-,46816,46863,46960,41460,,盤後,,
2026/06/02,TX,202609  ,46150,46150,45977,45977,-450,-0.97%,56,46538,795,46526,46551,47155,24962,,一般,,
2026/06/02,TX,202609  ,46458,47155,46240,46919,492,1.06%,39,-,-,46947,46987,47155,24962,,盤後,,
2026/06/02,TX,202612  ,47189,47189,46422,46899,-71,-0.15%,7,47123,270,47112,47135,47616,27382,,一般,,
2026/06/02,TX,202612  ,47026,47616,46780,47568,598,1.27%,14,-,-,47472,47556,47616,27382,,盤後,,
2026/06/02,TX,202703  ,-,-,-,-,-,-,0,47874,137,47747,48001,47700,32400,,一般,,
2026/06/02,TX,202703  ,-,-,-,-,-,-,0,-,-,48200,48405,47700,32400,,盤後,,
2026/06/03,TX,202606  ,46718,46994,46550,46868,765,1.66%,56092,46857,96784,46846,46865,46994,20819,,一般,,
