交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/07/01,TX,202007  ,11482,11623,11472,11546,76,0.66%,102446,11544,89399,11544,11546,11623,9842,,一般,,
2020/07/01,TX,202007  ,11454,11486,11415,11480,10,0.09%,37909,-,-,11481,11483,11571,9842,,盤後,,
2020/07/01,TX,202008  ,11312,11445,11301,11375,78,0.69%,911,11372,5306,11371,11376,11445,10350,,一般,,
2020/07/01,TX,202008  ,11277,11310,11245,11305,8,0.07%,313,-,-,11307,11310,11428,10350,,盤後,,
2020/07/01,TX,202009  ,11270,11400,11270,11330,78,0.69%,209,11330,5135,11328,11333,11739,7782,,一般,,
2020/07/01,TX,202009  ,11238,11265,11200,11265,13,0.12%,59,-,-,11263,11268,11739,7782,,盤後,,
2020/07/01,TX,202012  ,11165,11301,11160,11235,83,0.74%,71,11235,1020,11228,11234,11688,7655,,一般,,
2020/07/01,TX,202012  ,11140,11142,11100,11100,-52,-0.47%,10,-,-,11163,11168,11688,7655,,盤後,,
2020/07/01,TX,202103  ,11080,11212,11080,11142,79,0.71%,71,11142,495,11139,11146,11212,7591,,一般,,
2020/07/01,TX,202103  ,11047,11053,11028,11035,-28,-0.25%,14,-,-,11073,11080,11206,7591,,盤後,,
2020/07/01,TX,202106  ,11034,11130,11034,11071,87,0.79%,39,11071,57,11062,11069,11130,10843,,一般,,
2020/07/01,TX,202106  ,10975,10975,10968,10968,-16,-0.15%,5,-,-,10997,11003,11067,10843,,盤後,,
2020/07/02,TX,202007  ,11585,11712,11566,11695,151,1.31%,92103,11695,92250,11695,11698,11712,9842,,一般,,
2020/07/02,TX,202007  ,11559,11608,11516,11581,37,0.32%,45008,-,-,11581,11582,11623,9842,,盤後,,
2020/07/02,TX,202008  ,11417,11535,11398,11522,150,1.32%,1334,11519,6057,11519,11522,11535,10350,,一般,,
2020/07/02,TX,202008  ,11385,11436,11348,11406,34,0.30%,482,-,-,11409,11414,11445,10350,,盤後,,
2020/07/02,TX,202009  ,11384,11490,11368,11478,148,1.31%,123,11478,5182,11478,11482,11739,7782,,一般,,
2020/07/02,TX,202009  ,11365,11392,11310,11368,38,0.34%,36,-,-,11367,11371,11739,7782,,盤後,,
2020/07/02,TX,202012  ,11285,11395,11257,11380,145,1.29%,38,11380,1015,11377,11384,11688,7655,,一般,,
2020/07/02,TX,202012  ,11270,11280,11220,11272,37,0.33%,19,-,-,11267,11272,11688,7655,,盤後,,
2020/07/02,TX,202103  ,11197,11303,11168,11288,146,1.31%,51,11288,502,11288,11295,11303,7591,,一般,,
2020/07/02,TX,202103  ,11160,11190,11130,11190,48,0.43%,29,-,-,11179,11184,11212,7591,,盤後,,
2020/07/02,TX,202106  ,11123,11225,11123,11225,154,1.39%,84,11214,74,11211,11218,11225,10843,,一般,,
2020/07/02,TX,202106  ,11099,11112,11066,11112,41,0.37%,11,-,-,11101,11107,11130,10843,,盤後,,
2020/07/03,TX,202007  ,11788,11850,11752,11838,143,1.22%,92327,11834,91045,11836,11837,11850,9842,,一般,,
2020/07/03,TX,202007  ,11729,11837,11724,11784,89,0.76%,51885,-,-,11782,11785,11837,9842,,盤後,,
2020/07/03,TX,202008  ,11608,11670,11579,11658,139,1.21%,1125,11657,6427,11659,11662,11670,10350,,一般,,
2020/07/03,TX,202008  ,11557,11661,11550,11608,89,0.77%,800,-,-,11607,11611,11661,10350,,盤後,,
2020/07/03,TX,202009  ,11571,11623,11539,11620,142,1.24%,142,11620,5269,11618,11623,11739,7782,,一般,,
2020/07/03,TX,202009  ,11519,11609,11515,11567,89,0.78%,132,-,-,11564,11571,11739,7782,,盤後,,
2020/07/03,TX,202012  ,11482,11526,11469,11509,129,1.13%,42,11519,1005,11517,11522,11688,7655,,一般,,
2020/07/03,TX,202012  ,11414,11500,11408,11467,87,0.76%,60,-,-,11464,11470,11688,7655,,盤後,,
2020/07/03,TX,202103  ,11378,11436,11370,11427,139,1.23%,33,11426,505,11424,11434,11436,7591,,一般,,
2020/07/03,TX,202103  ,11323,11420,11320,11406,118,1.05%,60,-,-,11376,11382,11420,7591,,盤後,,
2020/07/03,TX,202106  ,11296,11353,11271,11345,131,1.17%,47,11345,75,11345,11352,11353,10843,,一般,,
2020/07/03,TX,202106  ,11246,11350,11244,11316,102,0.91%,57,-,-,11297,11307,11350,10843,,盤後,,
2020/07/06,TX,202007  ,11921,12072,11905,12065,231,1.95%,107214,12067,92777,12065,12067,12072,9842,,一般,,
2020/07/06,TX,202007  ,11870,11895,11850,11875,41,0.35%,19875,-,-,11875,11878,11895,9842,,盤後,,
2020/07/06,TX,202008  ,11747,11908,11732,11906,249,2.14%,2109,11906,7045,11902,11906,11908,10350,,一般,,
2020/07/06,TX,202008  ,11698,11717,11678,11701,44,0.38%,392,-,-,11701,11707,11717,10350,,盤後,,
2020/07/06,TX,202009  ,11711,11865,11700,11863,243,2.09%,181,11863,5322,11864,11866,11865,7782,,一般,,
2020/07/06,TX,202009  ,11660,11675,11648,11662,42,0.36%,59,-,-,11659,11669,11739,7782,,盤後,,
2020/07/06,TX,202012  ,11610,11769,11590,11769,250,2.17%,81,11769,1014,11767,11770,11769,7655,,一般,,
2020/07/06,TX,202012  ,11555,11571,11546,11559,40,0.35%,30,-,-,11556,11563,11688,7655,,盤後,,
2020/07/06,TX,202103  ,11512,11684,11505,11684,258,2.26%,71,11684,523,11685,11687,11684,7591,,一般,,
2020/07/06,TX,202103  ,11463,11481,11445,11478,52,0.46%,24,-,-,11468,11480,11481,7591,,盤後,,
2020/07/06,TX,202106  ,11439,11613,11431,11613,268,2.36%,75,11613,101,11608,11617,11613,10843,,一般,,
2020/07/06,TX,202106  ,11396,11403,11382,11392,47,0.41%,13,-,-,11389,11402,11403,10843,,盤後,,
2020/07/07,TX,202007  ,12149,12192,11990,12027,-40,-0.33%,134410,12028,88719,12027,12028,12192,9842,,一般,,
2020/07/07,TX,202007  ,12071,12137,12030,12133,66,0.55%,37012,-,-,12133,12134,12137,9842,,盤後,,
2020/07/07,TX,202008  ,12003,12033,11835,11867,-39,-0.33%,2016,11868,7570,11867,11870,12033,10350,,一般,,
2020/07/07,TX,202008  ,11921,11977,11876,11975,69,0.58%,661,-,-,11971,11975,11977,10350,,盤後,,
2020/07/07,TX,202009  ,11950,11984,11800,11832,-31,-0.26%,267,11832,5412,11828,11832,11984,7782,,一般,,
2020/07/07,TX,202009  ,11862,11929,11840,11929,66,0.56%,120,-,-,11930,11936,11929,7782,,盤後,,
2020/07/07,TX,202012  ,11850,11888,11711,11750,-19,-0.16%,103,11739,1043,11737,11741,11888,7655,,一般,,
2020/07/07,TX,202012  ,11781,11808,11769,11808,39,0.33%,18,-,-,11836,11842,11808,7655,,盤後,,
2020/07/07,TX,202103  ,11765,11812,11629,11657,-27,-0.23%,89,11657,540,11659,11664,11812,7591,,一般,,
2020/07/07,TX,202103  ,11681,11752,11657,11752,68,0.58%,26,-,-,11752,11759,11752,7591,,盤後,,
