交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/11/01,TX,202311  ,16099,16120,15978,16048,51,0.32%,86885,16050,73932,16047,16048,16917,15973,,一般,,
2023/11/01,TX,202311  ,16011,16088,15994,16061,64,0.40%,56324,-,-,16060,16066,16917,15973,,盤後,,
2023/11/01,TX,202312  ,16090,16124,15987,16055,50,0.31%,729,16058,3385,16051,16055,17310,13257,,一般,,
2023/11/01,TX,202312  ,16025,16090,16002,16075,70,0.44%,560,-,-,16065,16073,17310,13257,,盤後,,
2023/11/01,TX,202401  ,16125,16125,16002,16082,69,0.43%,61,16067,159,16065,16069,16589,16001,,一般,,
2023/11/01,TX,202401  ,16042,16100,16026,16100,87,0.54%,47,-,-,16075,16085,16589,16001,,盤後,,
2023/11/01,TX,202403  ,16130,16130,16020,16070,50,0.31%,31,16070,600,16065,16069,17258,14451,,一般,,
2023/11/01,TX,202403  ,16035,16106,16025,16106,86,0.54%,13,-,-,16079,16090,17258,14451,,盤後,,
2023/11/01,TX,202406  ,16130,16130,16020,16061,45,0.28%,25,16061,213,16060,16068,17122,16016,,一般,,
2023/11/01,TX,202406  ,16065,16100,16020,16100,84,0.52%,27,-,-,16073,16087,17122,16016,,盤後,,
2023/11/01,TX,202409  ,15937,15937,15810,15880,49,0.31%,18,15880,233,15871,15877,16564,15810,,一般,,
2023/11/01,TX,202409  ,15845,15885,15836,15841,10,0.06%,7,-,-,15888,15900,16564,15820,,盤後,,
2023/11/02,TX,202311  ,16256,16399,16250,16390,340,2.12%,80878,16389,72942,16390,16395,16917,15973,,一般,,
2023/11/02,TX,202311  ,16067,16219,16034,16203,153,0.95%,55992,-,-,16202,16209,16917,15973,,盤後,,
2023/11/02,TX,202312  ,16239,16397,16239,16391,333,2.07%,1591,16392,4185,16389,16395,17310,13257,,一般,,
2023/11/02,TX,202312  ,16075,16220,16044,16210,152,0.95%,746,-,-,16208,16215,17310,13257,,盤後,,
2023/11/02,TX,202401  ,16248,16406,16248,16406,339,2.11%,108,16406,174,16399,16406,16589,16001,,一般,,
2023/11/02,TX,202401  ,16067,16232,16059,16232,165,1.03%,62,-,-,16215,16227,16589,16001,,盤後,,
2023/11/02,TX,202403  ,16240,16413,16240,16407,337,2.10%,128,16407,589,16407,16413,17258,14451,,一般,,
2023/11/02,TX,202403  ,16075,16220,16066,16220,150,0.93%,19,-,-,16219,16230,17258,14451,,盤後,,
2023/11/02,TX,202406  ,16265,16400,16265,16400,339,2.11%,10,16400,209,16396,16409,17122,16016,,一般,,
2023/11/02,TX,202406  ,16065,16170,16065,16170,109,0.68%,8,-,-,16215,16229,17122,16016,,盤後,,
2023/11/02,TX,202409  ,16088,16212,16088,16210,330,2.08%,70,16210,255,16205,16212,16564,15810,,一般,,
2023/11/02,TX,202409  ,15871,16010,15871,16010,130,0.82%,8,-,-,16024,16035,16564,15810,,盤後,,
2023/11/03,TX,202311  ,16488,16537,16441,16512,123,0.75%,73936,16514,70074,16511,16513,16917,15973,,一般,,
2023/11/03,TX,202311  ,16389,16510,16381,16505,116,0.71%,50200,-,-,16502,16505,16917,15973,,盤後,,
2023/11/03,TX,202312  ,16504,16534,16446,16514,122,0.74%,1479,16513,4541,16510,16512,17310,13257,,一般,,
2023/11/03,TX,202312  ,16385,16509,16383,16501,109,0.66%,1050,-,-,16502,16508,17310,13257,,盤後,,
2023/11/03,TX,202401  ,16492,16538,16458,16523,117,0.71%,137,16523,201,16517,16522,16589,16001,,一般,,
2023/11/03,TX,202401  ,16394,16516,16394,16516,110,0.67%,116,-,-,16510,16517,16589,16001,,盤後,,
2023/11/03,TX,202403  ,16475,16552,16475,16532,125,0.76%,61,16532,550,16526,16531,17258,14451,,一般,,
2023/11/03,TX,202403  ,16450,16524,16445,16524,117,0.71%,47,-,-,16519,16525,17258,14451,,盤後,,
2023/11/03,TX,202406  ,16470,16527,16470,16520,120,0.73%,13,16520,218,16517,16522,17122,16016,,一般,,
2023/11/03,TX,202406  ,16466,16500,16465,16500,100,0.61%,6,-,-,16510,16520,17122,16016,,盤後,,
