交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2019/02/11,TX,201902  ,10010,10067,9966,9999,75,0.76%,101469,9998,84027,9998,9999,10122,9288,,一般,,
2019/02/11,TX,201902  ,9924,10030,9918,10005,81,0.82%,22900,-,-,10005,10006,10122,9288,,盤後,,
2019/02/11,TX,201903  ,9995,10052,9954,9989,76,0.77%,2935,9987,7476,9988,9989,11002,9272,,一般,,
2019/02/11,TX,201903  ,9913,10015,9909,9990,77,0.78%,658,-,-,9992,9996,11002,9272,,盤後,,
2019/02/11,TX,201904  ,9990,10038,9945,9973,71,0.72%,306,9973,670,9974,9976,10038,9700,,一般,,
2019/02/11,TX,201904  ,9912,10004,9900,9974,72,0.73%,196,-,-,9979,9983,10009,9700,,盤後,,
2019/02/11,TX,201906  ,9942,10003,9916,9939,69,0.70%,122,9939,2116,9940,9943,10950,9209,,一般,,
2019/02/11,TX,201906  ,9878,9960,9871,9944,74,0.75%,24,-,-,9948,9952,10950,9209,,盤後,,
2019/02/11,TX,201909  ,9560,9591,9502,9524,73,0.77%,53,9524,954,9525,9529,10521,8817,,一般,,
2019/02/11,TX,201909  ,9455,9540,9455,9527,76,0.80%,9,-,-,9533,9537,10521,8817,,盤後,,
2019/02/11,TX,201912  ,9529,9550,9465,9492,81,0.86%,66,9486,262,9484,9488,9550,8770,,一般,,
2019/02/11,TX,201912  ,9417,9507,9417,9507,96,1.02%,16,-,-,9493,9496,9522,8770,,盤後,,
2019/02/12,TX,201902  ,10049,10093,10029,10084,86,0.86%,79049,10084,88915,10084,10086,10122,9288,,一般,,
2019/02/12,TX,201902  ,10011,10041,10003,10023,25,0.25%,16728,-,-,10022,10023,10122,9288,,盤後,,
2019/02/12,TX,201903  ,10038,10082,10020,10075,88,0.88%,3112,10073,8925,10073,10075,11002,9272,,一般,,
2019/02/12,TX,201903  ,9998,10029,9993,10010,23,0.23%,501,-,-,10009,10013,11002,9272,,盤後,,
2019/02/12,TX,201904  ,10018,10068,10010,10060,87,0.87%,332,10060,835,10060,10064,10068,9700,,一般,,
2019/02/12,TX,201904  ,9993,10016,9991,9997,24,0.24%,44,-,-,9996,9999,10038,9700,,盤後,,
2019/02/12,TX,201906  ,9986,10033,9975,10025,86,0.87%,73,10025,2142,10026,10030,10950,9209,,一般,,
2019/02/12,TX,201906  ,9959,9978,9959,9969,30,0.30%,13,-,-,9964,9967,10950,9209,,盤後,,
2019/02/12,TX,201909  ,9568,9619,9565,9615,91,0.96%,60,9615,946,9612,9617,10521,8817,,一般,,
2019/02/12,TX,201909  ,9547,9560,9547,9556,32,0.34%,6,-,-,9549,9553,10521,8817,,盤後,,
2019/02/12,TX,201912  ,9532,9577,9520,9570,84,0.89%,57,9570,267,9571,9574,9577,8770,,一般,,
2019/02/12,TX,201912  ,9504,9528,9504,9521,35,0.37%,17,-,-,9509,9513,9550,8770,,盤後,,
2019/02/13,TX,201902  ,10125,10128,10055,10084,0,0.00%,96794,10085,87066,10084,10085,10141,9288,,一般,,
2019/02/13,TX,201902  ,10089,10141,10086,10128,44,0.44%,21402,-,-,10126,10128,10141,9288,,盤後,,
2019/02/13,TX,201903  ,10113,10115,10050,10079,6,0.06%,3079,10077,10428,10077,10078,11002,9272,,一般,,
2019/02/13,TX,201903  ,10078,10130,10074,10112,39,0.39%,860,-,-,10114,10119,11002,9272,,盤後,,
2019/02/13,TX,201904  ,10096,10100,10040,10064,4,0.04%,261,10064,842,10065,10068,10116,9700,,一般,,
2019/02/13,TX,201904  ,10066,10116,10066,10100,40,0.40%,186,-,-,10101,10107,10116,9700,,盤後,,
2019/02/13,TX,201906  ,10068,10069,10015,10038,13,0.13%,96,10038,2213,10038,10040,10950,9209,,一般,,
2019/02/13,TX,201906  ,10034,10078,10031,10072,47,0.47%,95,-,-,10067,10072,10950,9209,,盤後,,
2019/02/13,TX,201909  ,9661,9661,9596,9623,8,0.08%,139,9623,1008,9620,9622,10521,8817,,一般,,
2019/02/13,TX,201909  ,9637,9663,9630,9663,48,0.50%,10,-,-,9655,9659,10521,8817,,盤後,,
2019/02/13,TX,201912  ,9610,9615,9557,9575,5,0.05%,44,9579,260,9578,9581,9618,8770,,一般,,
2019/02/13,TX,201912  ,9596,9618,9585,9618,48,0.50%,19,-,-,9614,9619,9618,8770,,盤後,,
2019/02/14,TX,201902  ,10044,10124,10034,10080,-5,-0.05%,97857,10079,83990,10080,10081,10141,9288,,一般,,
2019/02/14,TX,201902  ,10092,10092,10046,10063,-22,-0.22%,21889,-,-,10063,10067,10141,9288,,盤後,,
2019/02/14,TX,201903  ,10040,10114,10028,10071,-6,-0.06%,5055,10071,12244,10071,10073,11002,9272,,一般,,
2019/02/14,TX,201903  ,10082,10082,10040,10057,-20,-0.20%,766,-,-,10055,10061,11002,9272,,盤後,,
2019/02/14,TX,201904  ,10030,10100,10020,10061,-3,-0.03%,197,10061,864,10059,10063,10116,9700,,一般,,
2019/02/14,TX,201904  ,10057,10065,10034,10045,-19,-0.19%,44,-,-,10044,10050,10116,9700,,盤後,,
2019/02/14,TX,201906  ,10001,10069,9996,10033,-5,-0.05%,124,10033,2247,10032,10035,10950,9209,,一般,,
2019/02/14,TX,201906  ,10040,10040,10001,10027,-11,-0.11%,6,-,-,10015,10021,10950,9209,,盤後,,
2019/02/14,TX,201909  ,9583,9651,9582,9616,-7,-0.07%,59,9616,997,9615,9619,10521,8817,,一般,,
2019/02/14,TX,201909  ,9614,9623,9600,9616,-7,-0.07%,7,-,-,9598,9604,10521,8817,,盤後,,
2019/02/14,TX,201912  ,9544,9607,9544,9573,-6,-0.06%,24,9573,262,9574,9578,9618,8770,,一般,,
2019/02/14,TX,201912  ,9550,9550,9550,9550,-29,-0.30%,1,-,-,9558,9564,9618,8770,,盤後,,
2019/02/15,TX,201902  ,10040,10116,10022,10042,-37,-0.37%,121921,10042,69058,10042,10043,10141,9288,,一般,,
2019/02/15,TX,201902  ,10089,10104,10035,10081,2,0.02%,33891,-,-,10080,10081,10141,9288,,盤後,,
2019/02/15,TX,201903  ,10035,10109,10018,10038,-33,-0.33%,17493,10037,26072,10037,10039,11002,9272,,一般,,
2019/02/15,TX,201903  ,10078,10095,10029,10071,0,0.00%,1968,-,-,10070,10074,11002,9272,,盤後,,
2019/02/15,TX,201904  ,10025,10097,10009,10027,-34,-0.34%,261,10027,867,10027,10028,10116,9700,,一般,,
2019/02/15,TX,201904  ,10075,10081,10018,10065,4,0.04%,113,-,-,10059,10064,10116,9700,,盤後,,
2019/02/15,TX,201906  ,9994,10064,9985,9995,-38,-0.38%,95,9995,2264,9996,10000,10950,9209,,一般,,
2019/02/15,TX,201906  ,10044,10053,9997,10040,7,0.07%,37,-,-,10030,10034,10950,9209,,盤後,,
2019/02/15,TX,201909  ,9575,9643,9566,9588,-28,-0.29%,56,9580,1007,9578,9582,10521,8817,,一般,,
2019/02/15,TX,201909  ,9631,9631,9575,9620,4,0.04%,11,-,-,9613,9617,10521,8817,,盤後,,
2019/02/15,TX,201912  ,9540,9599,9520,9538,-35,-0.37%,21,9538,273,9537,9541,9618,8770,,一般,,
2019/02/15,TX,201912  ,9553,9574,9538,9574,1,0.01%,6,-,-,9573,9577,9618,8770,,盤後,,
2019/02/18,TX,201902  ,10111,10161,10098,10135,93,0.93%,113809,10138,55548,10135,10139,10161,9288,,一般,,
2019/02/18,TX,201902  ,10041,10106,10030,10101,59,0.59%,27526,-,-,10100,10102,10141,9288,,盤後,,
2019/02/18,TX,201903  ,10100,10155,10093,10132,95,0.95%,28758,10134,46752,10132,10135,11002,9272,,一般,,
2019/02/18,TX,201903  ,10038,10099,10026,10097,60,0.60%,2248,-,-,10096,10097,11002,9272,,盤後,,
2019/02/18,TX,201904  ,10093,10142,10088,10120,93,0.93%,420,10120,1068,10119,10124,10142,9700,,一般,,
2019/02/18,TX,201904  ,10020,10085,10017,10085,58,0.58%,75,-,-,10084,10088,10116,9700,,盤後,,
2019/02/18,TX,201906  ,10057,10111,10055,10092,97,0.97%,125,10092,2260,10090,10096,10950,9209,,一般,,
2019/02/18,TX,201906  ,10000,10059,10000,10059,64,0.64%,53,-,-,10053,10059,10950,9209,,盤後,,
2019/02/18,TX,201909  ,9642,9692,9641,9674,94,0.98%,95,9674,1008,9671,9678,10521,8817,,一般,,
2019/02/18,TX,201909  ,9573,9640,9569,9640,60,0.63%,17,-,-,9635,9640,10521,8817,,盤後,,
2019/02/18,TX,201912  ,9602,9650,9598,9633,95,1.00%,75,9633,300,9628,9635,9650,8770,,一般,,
2019/02/18,TX,201912  ,9550,9579,9550,9578,40,0.42%,10,-,-,9594,9599,9618,8770,,盤後,,
2019/02/19,TX,201902  ,10123,10158,10104,10142,4,0.04%,93983,10143,39706,10142,10143,10161,9288,,一般,,
2019/02/19,TX,201902  ,10142,10145,10127,10136,-2,-0.02%,9340,-,-,10135,10137,10161,9288,,盤後,,
2019/02/19,TX,201903  ,10121,10157,10101,10145,11,0.11%,37856,10145,73322,10144,10145,11002,9272,,一般,,
2019/02/19,TX,201903  ,10137,10142,10124,10128,-6,-0.06%,1421,-,-,10130,10134,11002,9272,,盤後,,
2019/02/19,TX,201904  ,10104,10143,10095,10133,13,0.13%,209,10133,1121,10131,10135,10143,9700,,一般,,
2019/02/19,TX,201904  ,10128,10128,10113,10119,-1,-0.01%,36,-,-,10118,10123,10142,9700,,盤後,,
2019/02/19,TX,201906  ,10073,10115,10073,10104,12,0.12%,121,10104,2259,10102,10106,10950,9209,,一般,,
2019/02/19,TX,201906  ,10101,10101,10089,10093,1,0.01%,30,-,-,10091,10095,10950,9209,,盤後,,
2019/02/19,TX,201909  ,9671,9697,9656,9684,10,0.10%,96,9684,1016,9682,9687,10521,8817,,一般,,
2019/02/19,TX,201909  ,9673,9673,9673,9673,-1,-0.01%,2,-,-,9673,9676,10521,8817,,盤後,,
2019/02/19,TX,201912  ,9614,9650,9614,9639,6,0.06%,70,9639,332,9638,9642,9650,8770,,一般,,
2019/02/19,TX,201912  ,9627,9635,9625,9625,-8,-0.08%,6,-,-,9629,9633,9650,8770,,盤後,,
2019/02/20,TX,201902  ,10183,10262,10177,10256,113,1.11%,73350,0,21461,10255,10256,10262,9288,,一般,,
2019/02/20,TX,201902  ,10148,10204,10130,10179,36,0.35%,20731,-,-,10181,10182,10204,9288,,盤後,,
2019/02/20,TX,201903  ,10177,10263,10177,10249,104,1.03%,72429,10247,91572,10249,10250,11002,9272,,一般,,
2019/02/20,TX,201903  ,10146,10200,10132,10175,30,0.30%,8554,-,-,10177,10179,11002,9272,,盤後,,
2019/02/20,TX,201904  ,10168,10246,10168,10233,100,0.99%,896,10232,1434,10234,10237,10246,9700,,一般,,
2019/02/20,TX,201904  ,10135,10188,10124,10165,32,0.32%,217,-,-,10162,10168,10188,9700,,盤後,,
2019/02/20,TX,201906  ,10140,10216,10138,10207,103,1.02%,279,10205,2305,10203,10208,10950,9209,,一般,,
2019/02/20,TX,201906  ,10104,10158,10089,10136,32,0.32%,83,-,-,10135,10140,10950,9209,,盤後,,
2019/02/20,TX,201909  ,9729,9788,9725,9777,93,0.96%,75,9777,1016,9777,9782,10521,8817,,一般,,
2019/02/20,TX,201909  ,9698,9735,9698,9735,51,0.53%,12,-,-,9714,9721,10521,8817,,盤後,,
2019/02/20,TX,201912  ,9674,9736,9674,9714,75,0.78%,152,9726,324,9722,9730,9736,8770,,一般,,
2019/02/20,TX,201912  ,9655,9688,9655,9688,49,0.51%,22,-,-,9668,9674,9688,8770,,盤後,,
2019/02/21,TX,201903  ,10255,10327,10232,10324,77,0.75%,97337,10323,94804,10324,10325,11002,9272,,一般,,
2019/02/21,TX,201903  ,10257,10300,10254,10275,28,0.27%,24789,-,-,10273,10275,11002,9272,,盤後,,
2019/02/21,TX,201904  ,10242,10314,10218,10310,78,0.76%,900,10310,1780,10310,10313,10314,9700,,一般,,
2019/02/21,TX,201904  ,10236,10282,10236,10259,27,0.26%,333,-,-,10258,10262,10282,9700,,盤後,,
2019/02/21,TX,201905  ,10231,10290,10210,10290,73,0.71%,82,10290,51,10296,10299,10290,10210,,一般,,
2019/02/21,TX,201906  ,10210,10281,10191,10281,76,0.74%,141,10279,2306,10281,10285,10950,9209,,一般,,
2019/02/21,TX,201906  ,10220,10252,10214,10219,14,0.14%,68,-,-,10225,10232,10950,9209,,盤後,,
2019/02/21,TX,201909  ,9808,9858,9770,9858,81,0.83%,99,9855,1033,9855,9859,10521,8817,,一般,,
2019/02/21,TX,201909  ,9790,9825,9787,9800,23,0.24%,29,-,-,9801,9807,10521,8817,,盤後,,
2019/02/21,TX,201912  ,9732,9799,9719,9799,73,0.75%,73,9799,317,9800,9805,9799,8770,,一般,,
2019/02/21,TX,201912  ,9751,9773,9745,9757,31,0.32%,28,-,-,9748,9753,9773,8770,,盤後,,
2019/02/22,TX,201903  ,10272,10312,10245,10310,-13,-0.13%,87939,10308,90547,10311,10312,11002,9272,,一般,,
2019/02/22,TX,201903  ,10306,10322,10262,10279,-44,-0.43%,28118,-,-,10279,10280,11002,9272,,盤後,,
