交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2020/05/04,TX,202005  ,10540,10699,10477,10615,-332,-3.03%,133437,10610,79826,10613,10616,11776,8212,,一般,,
2020/05/04,TX,202005  ,10938,10946,10726,10775,-172,-1.57%,66723,-,-,10774,10778,11776,8212,,盤後,,
2020/05/04,TX,202006  ,10488,10630,10416,10551,-330,-3.03%,1432,10546,11791,10544,10550,12115,8150,,一般,,
2020/05/04,TX,202006  ,10866,10874,10663,10709,-172,-1.58%,525,-,-,10710,10716,12115,8150,,盤後,,
2020/05/04,TX,202007  ,10305,10445,10250,10354,-350,-3.27%,205,10354,444,10363,10367,10725,9842,,一般,,
2020/05/04,TX,202007  ,10685,10688,10500,10544,-160,-1.49%,44,-,-,10532,10539,10725,9842,,盤後,,
2020/05/04,TX,202009  ,10090,10221,10025,10156,-332,-3.17%,198,10156,1952,10148,10155,11739,7782,,一般,,
2020/05/04,TX,202009  ,10480,10480,10286,10298,-190,-1.81%,28,-,-,10316,10323,11739,7782,,盤後,,
2020/05/04,TX,202012  ,10022,10114,9910,10043,-331,-3.19%,44,10043,831,10035,10043,11688,7655,,一般,,
2020/05/04,TX,202012  ,10321,10339,10195,10195,-179,-1.73%,19,-,-,10203,10210,11688,7655,,盤後,,
2020/05/04,TX,202103  ,9900,10012,9819,9930,-350,-3.40%,31,9930,241,9936,9944,10289,7591,,一般,,
2020/05/04,TX,202103  ,10266,10266,10100,10102,-178,-1.73%,31,-,-,10105,10112,10289,7591,,盤後,,
2020/05/05,TX,202005  ,10717,10795,10658,10725,115,1.08%,110697,10719,79368,10722,10725,11776,8212,,一般,,
2020/05/05,TX,202005  ,10638,10687,10558,10685,75,0.71%,49292,-,-,10685,10686,11776,8212,,盤後,,
2020/05/05,TX,202006  ,10646,10723,10590,10651,105,1.00%,1707,10646,12110,10649,10654,12115,8150,,一般,,
2020/05/05,TX,202006  ,10563,10613,10499,10613,67,0.64%,652,-,-,10615,10618,12115,8150,,盤後,,
2020/05/05,TX,202007  ,10452,10531,10420,10471,117,1.13%,433,10471,866,10467,10472,10725,9842,,一般,,
2020/05/05,TX,202007  ,10386,10431,10316,10431,77,0.74%,30,-,-,10435,10437,10725,9842,,盤後,,
2020/05/05,TX,202009  ,10246,10314,10200,10254,98,0.96%,84,10254,1985,10249,10256,11739,7782,,一般,,
2020/05/05,TX,202009  ,10171,10198,10115,10149,-7,-0.07%,9,-,-,10219,10224,11739,7782,,盤後,,
2020/05/05,TX,202012  ,10139,10200,10098,10127,84,0.84%,65,10127,859,10132,10140,11688,7655,,一般,,
2020/05/05,TX,202012  ,9991,10101,9991,10089,46,0.46%,10,-,-,10107,10111,11688,7655,,盤後,,
2020/05/05,TX,202103  ,10020,10102,9980,10035,105,1.06%,33,10035,251,10033,10040,10289,7591,,一般,,
2020/05/05,TX,202103  ,9948,9948,9893,9900,-30,-0.30%,8,-,-,10006,10011,10289,7591,,盤後,,
2020/05/06,TX,202005  ,10658,10780,10618,10750,31,0.29%,123280,10749,79691,10749,10751,11776,8212,,一般,,
2020/05/06,TX,202005  ,10732,10762,10661,10675,-44,-0.41%,41089,-,-,10674,10675,11776,8212,,盤後,,
2020/05/06,TX,202006  ,10569,10693,10545,10665,19,0.18%,1277,10671,12082,10670,10674,12115,8150,,一般,,
2020/05/06,TX,202006  ,10651,10681,10595,10605,-41,-0.39%,319,-,-,10601,10604,12115,8150,,盤後,,
2020/05/06,TX,202007  ,10406,10505,10368,10478,7,0.07%,161,10478,1117,10488,10492,10725,9842,,一般,,
2020/05/06,TX,202007  ,10493,10505,10417,10417,-54,-0.52%,191,-,-,10418,10421,10725,9842,,盤後,,
2020/05/06,TX,202009  ,10210,10270,10146,10255,1,0.01%,27,10255,1999,10269,10275,11739,7782,,一般,,
2020/05/06,TX,202009  ,10260,10272,10201,10201,-53,-0.52%,14,-,-,10201,10204,11739,7782,,盤後,,
2020/05/06,TX,202012  ,10079,10163,10043,10148,21,0.21%,51,10148,872,10148,10156,11688,7655,,一般,,
2020/05/06,TX,202012  ,10135,10163,10094,10094,-33,-0.33%,12,-,-,10081,10088,11688,7655,,盤後,,
2020/05/06,TX,202103  ,9988,10060,9943,10049,14,0.14%,33,10049,250,10040,10048,10289,7591,,一般,,
2020/05/06,TX,202103  ,10052,10056,9995,9995,-40,-0.40%,13,-,-,9982,9989,10289,7591,,盤後,,
2020/05/07,TX,202005  ,10736,10877,10710,10833,84,0.78%,116774,10833,81556,10832,10833,11776,8212,,一般,,
2020/05/07,TX,202005  ,10774,10814,10691,10698,-51,-0.47%,42943,-,-,10698,10700,11776,8212,,盤後,,
2020/05/07,TX,202006  ,10652,10790,10638,10752,81,0.76%,2061,10750,12310,10750,10753,12115,8150,,一般,,
2020/05/07,TX,202006  ,10692,10720,10620,10625,-46,-0.43%,449,-,-,10620,10625,12115,8150,,盤後,,
2020/05/07,TX,202007  ,10490,10605,10470,10568,90,0.86%,301,10568,1375,10567,10571,10725,9842,,一般,,
2020/05/07,TX,202007  ,10523,10534,10435,10435,-43,-0.41%,52,-,-,10438,10444,10725,9842,,盤後,,
2020/05/07,TX,202009  ,10300,10388,10253,10342,87,0.85%,60,10342,2007,10346,10353,11739,7782,,一般,,
2020/05/07,TX,202009  ,10302,10310,10229,10229,-26,-0.25%,21,-,-,10219,10227,11739,7782,,盤後,,
2020/05/07,TX,202012  ,10213,10255,10211,10211,63,0.62%,26,10227,877,10224,10231,11688,7655,,一般,,
2020/05/07,TX,202012  ,10188,10203,10103,10107,-41,-0.40%,12,-,-,10100,10106,11688,7655,,盤後,,
2020/05/07,TX,202103  ,10025,10160,10025,10109,60,0.60%,12,10124,253,10121,10128,10289,7591,,一般,,
