交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2022/07/01,TX,202207  ,14656,14702,14128,14175,-449,-3.07%,183609,14175,98792,14173,14174,16982,14128,,一般,,
2022/07/01,TX,202207  ,14556,14691,14451,14677,53,0.36%,105437,-,-,14672,14676,16982,14451,,盤後,,
2022/07/01,TX,202208  ,14501,14537,13976,14026,-439,-3.03%,1610,14026,3731,14016,14019,16161,13976,,一般,,
2022/07/01,TX,202208  ,14400,14527,14300,14513,48,0.33%,831,-,-,14508,14512,16161,14300,,盤後,,
2022/07/01,TX,202209  ,14461,14468,13918,13960,-447,-3.10%,259,13960,3116,13957,13962,18005,13918,,一般,,
2022/07/01,TX,202209  ,14338,14457,14258,14457,50,0.35%,95,-,-,14451,14456,18005,14258,,盤後,,
2022/07/01,TX,202212  ,14251,14261,13850,13860,-472,-3.29%,39,13883,1127,13880,13886,17888,13850,,一般,,
2022/07/01,TX,202212  ,14308,14331,14192,14281,-51,-0.36%,12,-,-,14371,14384,17888,14192,,盤後,,
2022/07/01,TX,202303  ,14213,14213,13795,13795,-488,-3.42%,32,13832,779,13829,13835,17000,13795,,一般,,
2022/07/01,TX,202303  ,14250,14305,14135,14241,-42,-0.29%,21,-,-,14320,14329,17000,14135,,盤後,,
2022/07/01,TX,202306  ,14225,14225,13710,13710,-487,-3.43%,69,13747,76,13743,13752,15417,13710,,一般,,
2022/07/01,TX,202306  ,14101,14178,14037,14143,-54,-0.38%,19,-,-,14229,14246,15417,14037,,盤後,,
2022/07/04,TX,202207  ,14236,14312,14025,14152,-23,-0.16%,143173,14152,97788,14148,14152,16982,14025,,一般,,
2022/07/04,TX,202207  ,14202,14316,14164,14260,85,0.60%,86008,-,-,14260,14269,16982,14128,,盤後,,
2022/07/04,TX,202208  ,14073,14148,13877,13998,-28,-0.20%,1461,13998,3902,13993,14000,16161,13877,,一般,,
2022/07/04,TX,202208  ,14051,14155,14009,14115,89,0.63%,836,-,-,14101,14113,16161,13976,,盤後,,
2022/07/04,TX,202209  ,14031,14095,13817,13927,-33,-0.24%,114,13939,3134,13936,13943,18005,13817,,一般,,
2022/07/04,TX,202209  ,13980,14090,13960,14080,120,0.86%,122,-,-,14041,14055,18005,13918,,盤後,,
2022/07/04,TX,202212  ,13902,14000,13746,13871,-12,-0.09%,30,13857,1126,13853,13862,17888,13746,,一般,,
2022/07/04,TX,202212  ,13945,14008,13900,13989,106,0.76%,34,-,-,13961,13977,17888,13850,,盤後,,
2022/07/04,TX,202303  ,13865,13951,13700,13751,-81,-0.59%,30,13807,783,13803,13811,17000,13700,,一般,,
2022/07/04,TX,202303  ,13869,13941,13830,13920,88,0.64%,24,-,-,13912,13928,17000,13795,,盤後,,
2022/07/04,TX,202306  ,13800,13800,13612,13612,-135,-0.98%,22,13724,81,13719,13729,15417,13612,,一般,,
2022/07/04,TX,202306  ,13851,13851,13737,13850,103,0.75%,21,-,-,13826,13844,15417,13710,,盤後,,
2022/07/05,TX,202207  ,14350,14430,13975,14231,79,0.56%,175274,14209,94173,14230,14233,16982,13975,,一般,,
