交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2019/01/02,TX,201901  ,9760,9762,9506,9536,-133,-1.38%,165922,9529,93948,9533,9536,10139,9325,,一般,,
2019/01/02,TX,201901  ,9660,9718,9657,9673,4,0.04%,36041,-,-,9672,9673,10139,9325,,盤後,,
2019/01/02,TX,201902  ,9729,9740,9488,9513,-137,-1.42%,2002,9510,2684,9513,9516,10122,9395,,一般,,
2019/01/02,TX,201902  ,9641,9698,9637,9652,2,0.02%,441,-,-,9651,9655,10122,9395,,盤後,,
2019/01/02,TX,201903  ,9708,9715,9470,9488,-139,-1.44%,365,9488,2788,9494,9498,11002,9290,,一般,,
2019/01/02,TX,201903  ,9623,9676,9623,9631,4,0.04%,88,-,-,9630,9634,11002,9290,,盤後,,
2019/01/02,TX,201906  ,9634,9647,9412,9430,-134,-1.40%,138,9430,1447,9431,9435,10950,9231,,一般,,
2019/01/02,TX,201906  ,9557,9613,9557,9566,2,0.02%,12,-,-,9567,9571,10950,9231,,盤後,,
2019/01/02,TX,201909  ,9252,9252,9025,9032,-137,-1.49%,82,9032,935,9036,9042,10521,8881,,一般,,
2019/01/02,TX,201909  ,9180,9220,9180,9220,51,0.56%,8,-,-,9173,9177,10521,8881,,盤後,,
2019/01/02,TX,201912  ,9198,9198,8970,8986,-134,-1.47%,84,8986,79,8986,8992,9254,8875,,一般,,
2019/01/02,TX,201912  ,9130,9157,9123,9123,3,0.03%,8,-,-,9122,9126,9254,8875,,盤後,,
2019/01/03,TX,201901  ,9488,9547,9433,9440,-89,-0.93%,130686,9443,92395,9440,9442,10139,9325,,一般,,
2019/01/03,TX,201901  ,9528,9590,9472,9571,42,0.44%,47861,-,-,9570,9572,10139,9325,,盤後,,
2019/01/03,TX,201902  ,9472,9523,9415,9421,-89,-0.94%,1728,9423,2956,9420,9424,10122,9395,,一般,,
2019/01/03,TX,201902  ,9509,9569,9456,9549,39,0.41%,640,-,-,9549,9553,10122,9395,,盤後,,
2019/01/03,TX,201903  ,9445,9505,9398,9401,-87,-0.92%,378,9405,2883,9400,9405,11002,9290,,一般,,
2019/01/03,TX,201903  ,9473,9545,9440,9528,40,0.42%,103,-,-,9529,9533,11002,9290,,盤後,,
2019/01/03,TX,201906  ,9400,9440,9340,9346,-84,-0.89%,107,9346,1454,9338,9343,10950,9231,,一般,,
2019/01/03,TX,201906  ,9424,9480,9380,9480,50,0.53%,22,-,-,9466,9471,10950,9231,,盤後,,
2019/01/03,TX,201909  ,9000,9042,8940,8950,-82,-0.91%,41,8950,941,8943,8948,10521,8881,,一般,,
2019/01/03,TX,201909  ,9018,9086,8995,9086,54,0.60%,8,-,-,9072,9076,10521,8881,,盤後,,
2019/01/03,TX,201912  ,8939,8962,8895,8898,-88,-0.98%,84,8899,71,8892,8897,9254,8875,,一般,,
2019/01/03,TX,201912  ,8930,9030,8930,9030,44,0.49%,23,-,-,9021,9025,9254,8875,,盤後,,
2019/01/04,TX,201901  ,9367,9410,9305,9367,-76,-0.80%,168796,9370,92067,9367,9370,10139,9305,,一般,,
2019/01/04,TX,201901  ,9449,9475,9359,9369,-74,-0.78%,59202,-,-,9369,9370,10139,9325,,盤後,,
2019/01/04,TX,201902  ,9350,9390,9288,9344,-79,-0.84%,2353,9352,3507,9347,9352,10122,9288,,一般,,
2019/01/04,TX,201902  ,9438,9455,9341,9350,-73,-0.77%,1017,-,-,9349,9352,10122,9341,,盤後,,
2019/01/04,TX,201903  ,9320,9365,9272,9324,-81,-0.86%,528,9331,2881,9326,9331,11002,9272,,一般,,
