交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2026/02/02,TX,202602  ,31888,31964,31392,31610,-642,-1.99%,104352,31616,72341,31610,31616,33153,26305,,一般,,
2026/02/02,TX,202602  ,32116,32306,31700,31889,-363,-1.13%,98563,-,-,31857,31889,33153,26305,,盤後,,
2026/02/02,TX,202603  ,31941,32003,31450,31655,-643,-1.99%,2386,31659,5023,31654,31664,33173,17068,,一般,,
2026/02/02,TX,202603  ,32151,32339,31780,31905,-393,-1.22%,1808,-,-,31905,31942,33173,17068,,盤後,,
2026/02/02,TX,202604  ,32039,32069,31570,31774,-624,-1.93%,101,31760,154,31755,31765,33213,31570,,一般,,
2026/02/02,TX,202604  ,32275,32422,31888,32044,-354,-1.09%,90,-,-,31998,32038,33213,31888,,盤後,,
2026/02/02,TX,202606  ,32126,32201,31650,31910,-580,-1.79%,69,31856,450,31851,31861,33318,20819,,一般,,
2026/02/02,TX,202606  ,32355,32533,32002,32133,-357,-1.10%,66,-,-,32090,32130,33318,20819,,盤後,,
2026/02/02,TX,202609  ,32026,32026,31478,31708,-615,-1.90%,35,31681,250,31675,31687,33147,24962,,一般,,
2026/02/02,TX,202609  ,32142,32284,31960,32284,-39,-0.12%,26,-,-,31917,31966,33147,24962,,盤後,,
2026/02/02,TX,202612  ,31926,31926,31683,31709,-766,-2.36%,32,31824,74,31810,31838,33302,27382,,一般,,
2026/02/02,TX,202612  ,32200,32200,32074,32074,-401,-1.23%,5,-,-,32062,32126,33302,27382,,盤後,,
2026/02/03,TX,202602  ,32386,32446,32004,32261,645,2.04%,79583,32284,71853,32261,32263,33153,26305,,一般,,
2026/02/03,TX,202602  ,31580,32299,31578,32241,625,1.98%,57292,-,-,32240,32244,33153,26305,,盤後,,
2026/02/03,TX,202603  ,32410,32487,32052,32320,661,2.09%,2069,32324,6058,32294,32299,33173,17068,,一般,,
2026/02/03,TX,202603  ,31692,32346,31674,32290,631,1.99%,1267,-,-,32282,32291,33173,17068,,盤後,,
2026/02/03,TX,202604  ,32512,32570,32198,32403,643,2.02%,68,32392,191,32389,32395,33213,31570,,一般,,
2026/02/03,TX,202604  ,31913,32368,31913,32340,580,1.83%,68,-,-,32371,32385,33213,31570,,盤後,,
2026/02/03,TX,202606  ,32596,32614,32266,32525,669,2.10%,24,32495,447,32492,32499,33318,20819,,一般,,
2026/02/03,TX,202606  ,31963,32520,31962,32520,664,2.08%,19,-,-,32475,32483,33318,20819,,盤後,,
2026/02/03,TX,202609  ,32199,32199,32199,32199,518,1.64%,4,32321,248,32316,32327,33147,24962,,一般,,
2026/02/03,TX,202609  ,31729,32366,31729,32366,685,2.16%,9,-,-,32306,32326,33147,24962,,盤後,,
2026/02/03,TX,202612  ,32600,32653,32500,32500,676,2.12%,10,32500,82,32484,32510,33302,27382,,一般,,
2026/02/03,TX,202612  ,32120,32398,32120,32398,574,1.80%,2,-,-,32431,32462,33302,27382,,盤後,,
2026/02/04,TX,202602  ,32110,32475,32034,32423,139,0.43%,67316,32416,71802,32417,32424,33153,26305,,一般,,
2026/02/04,TX,202602  ,32300,32499,31741,32105,-179,-0.55%,82423,-,-,32102,32106,33153,26305,,盤後,,
2026/02/04,TX,202603  ,32163,32510,32080,32455,131,0.41%,1742,32452,6815,32448,32458,33173,17068,,一般,,
2026/02/04,TX,202603  ,32318,32533,31795,32188,-136,-0.42%,1601,-,-,32147,32155,33173,17068,,盤後,,
2026/02/04,TX,202604  ,32260,32608,32260,32536,144,0.44%,63,32551,258,32546,32557,33213,31570,,一般,,
2026/02/04,TX,202604  ,32533,32616,31924,32250,-142,-0.44%,105,-,-,32246,32286,33213,31570,,盤後,,
2026/02/04,TX,202606  ,32360,32688,32327,32644,149,0.46%,74,32652,447,32646,32658,33318,20819,,一般,,
2026/02/04,TX,202606  ,32596,32701,32113,32176,-319,-0.98%,22,-,-,32357,32409,33318,20819,,盤後,,
2026/02/04,TX,202609  ,32321,-,-,32321,0,0.00%,5,32483,253,32477,32489,33147,24962,,一般,,
2026/02/04,TX,202609  ,-,-,-,-,-,-,0,-,-,32176,32205,33147,24962,,盤後,,
2026/02/04,TX,202612  ,32333,32674,32333,32543,43,0.13%,4,32653,87,32643,32663,33302,27382,,一般,,
2026/02/04,TX,202612  ,32600,32600,32100,32100,-400,-1.23%,13,-,-,32327,32431,33302,27382,,盤後,,
2026/02/05,TX,202602  ,31970,32166,31798,31907,-509,-1.57%,79892,31902,72022,31907,31910,33153,26305,,一般,,
2026/02/05,TX,202602  ,32477,32612,31766,31903,-513,-1.58%,91481,-,-,31900,31904,33153,26305,,盤後,,
2026/02/05,TX,202603  ,32011,32201,31848,31959,-493,-1.52%,2845,31957,7817,31950,31956,33173,17068,,一般,,
2026/02/05,TX,202603  ,32515,32639,31818,31938,-514,-1.58%,1557,-,-,31943,31951,33173,17068,,盤後,,
2026/02/05,TX,202604  ,32111,32300,31948,32054,-497,-1.53%,70,32054,294,32050,32057,33213,31570,,一般,,
2026/02/05,TX,202604  ,32702,32710,31934,32073,-478,-1.47%,68,-,-,32040,32059,33213,31570,,盤後,,
2026/02/05,TX,202606  ,32310,32420,32105,32105,-547,-1.68%,32,32177,430,32173,32181,33318,20819,,一般,,
2026/02/05,TX,202606  ,32785,32796,32050,32050,-602,-1.84%,80,-,-,32153,32169,33318,20819,,盤後,,
2026/02/05,TX,202609  ,32483,-,-,32483,0,0.00%,25,31986,269,31980,31993,33147,24962,,一般,,
2026/02/05,TX,202609  ,32538,32538,32096,32096,-387,-1.19%,3,-,-,31968,31983,33147,24962,,盤後,,
2026/02/05,TX,202612  ,32390,32390,32076,32076,-577,-1.77%,4,32157,95,32146,32169,33302,27382,,一般,,
2026/02/05,TX,202612  ,32800,32800,32050,32100,-553,-1.69%,19,-,-,32125,32202,33302,27382,,盤後,,
2026/02/06,TX,202602  ,31458,31883,31220,31807,-95,-0.30%,98135,31789,67210,31802,31807,33153,26305,,一般,,
