交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2021/10/01,TX,202110  ,16800,16805,16415,16517,-402,-2.38%,162836,16518,74572,16514,16517,17531,16000,,一般,,
2021/10/01,TX,202110  ,16940,16942,16751,16779,-140,-0.83%,54177,-,-,16771,16779,17531,16000,,盤後,,
2021/10/01,TX,202111  ,16767,16767,16388,16487,-401,-2.37%,1746,16488,4451,16482,16488,17497,15978,,一般,,
2021/10/01,TX,202111  ,16907,16909,16720,16747,-141,-0.83%,461,-,-,16738,16749,17497,15978,,盤後,,
2021/10/01,TX,202112  ,16706,16706,16362,16460,-394,-2.34%,259,16460,5684,16453,16459,17568,13184,,一般,,
2021/10/01,TX,202112  ,16800,16842,16700,16705,-149,-0.88%,36,-,-,16706,16719,17568,13184,,盤後,,
2021/10/01,TX,202203  ,16590,16590,16241,16300,-431,-2.58%,76,16327,1599,16325,16330,17445,14054,,一般,,
2021/10/01,TX,202203  ,16675,16680,16580,16620,-111,-0.66%,6,-,-,16578,16591,17445,14054,,盤後,,
2021/10/01,TX,202206  ,16333,16333,16131,16209,-422,-2.54%,35,16223,443,16219,16228,17380,15801,,一般,,
2021/10/01,TX,202206  ,16631,-,-,16631,0,0.00%,3,-,-,16477,16490,17380,15801,,盤後,,
2021/10/01,TX,202209  ,15990,15990,15800,15828,-439,-2.70%,16,15857,92,15848,15866,16707,15800,,一般,,
2021/10/01,TX,202209  ,16267,-,-,16267,0,0.00%,3,-,-,16086,16127,16707,16060,,盤後,,
2021/10/04,TX,202110  ,16588,16629,16313,16358,-160,-0.97%,140802,16361,73770,16358,16360,17531,16000,,一般,,
2021/10/04,TX,202110  ,16455,16654,16340,16638,120,0.73%,90345,-,-,16638,16640,17531,16000,,盤後,,
2021/10/04,TX,202111  ,16583,16591,16284,16329,-159,-0.96%,1178,16329,4727,16326,16330,17497,15978,,一般,,
2021/10/04,TX,202111  ,16451,16620,16318,16613,125,0.76%,873,-,-,16605,16610,17497,15978,,盤後,,
2021/10/04,TX,202112  ,16560,16560,16260,16300,-160,-0.97%,252,16303,5734,16297,16302,17568,13184,,一般,,
2021/10/04,TX,202112  ,16422,16589,16284,16580,120,0.73%,64,-,-,16574,16581,17568,13184,,盤後,,
2021/10/04,TX,202203  ,16418,16418,16139,16193,-134,-0.82%,48,16175,1589,16172,16178,17445,14054,,一般,,
2021/10/04,TX,202203  ,16189,16402,16161,16383,56,0.34%,14,-,-,16448,16455,17445,14054,,盤後,,
2021/10/04,TX,202206  ,16070,16170,16053,16078,-145,-0.89%,25,16078,445,16069,16074,17380,15801,,一般,,
2021/10/04,TX,202206  ,16148,16300,16148,16300,77,0.47%,8,-,-,16341,16349,17380,15801,,盤後,,
2021/10/04,TX,202209  ,15700,15700,15700,15700,-157,-0.99%,2,15700,96,15689,15707,16707,15700,,一般,,
2021/10/04,TX,202209  ,15857,-,-,15857,0,0.00%,2,-,-,15964,15987,16707,15800,,盤後,,
2021/10/05,TX,202110  ,16240,16424,16107,16398,37,0.23%,151416,16395,70941,16395,16399,17531,16000,,一般,,
2021/10/05,TX,202110  ,16345,16457,16183,16258,-103,-0.63%,69824,-,-,16254,16256,17531,16000,,盤後,,
2021/10/05,TX,202111  ,16215,16388,16076,16367,38,0.23%,1397,16367,5041,16364,16370,17497,15978,,一般,,
2021/10/05,TX,202111  ,16305,16423,16152,16225,-104,-0.64%,613,-,-,16222,16226,17497,15978,,盤後,,
2021/10/05,TX,202112  ,16154,16356,16050,16342,39,0.24%,206,16342,5711,16336,16342,17568,13184,,一般,,
2021/10/05,TX,202112  ,16310,16378,16137,16218,-85,-0.52%,64,-,-,16193,16199,17568,13184,,盤後,,
2021/10/05,TX,202203  ,16089,16228,15956,16228,53,0.33%,85,16213,1643,16210,16217,17445,14054,,一般,,
2021/10/05,TX,202203  ,16241,16241,16068,16068,-107,-0.66%,5,-,-,16068,16075,17445,14054,,盤後,,
2021/10/05,TX,202206  ,16000,16081,15850,16057,-21,-0.13%,35,16111,471,16107,16116,17380,15801,,一般,,
2021/10/05,TX,202206  ,16128,16148,15909,15920,-158,-0.98%,19,-,-,15967,15975,17380,15801,,盤後,,
2021/10/05,TX,202209  ,-,-,-,-,-,-,0,15742,99,15733,15751,16707,15550,,一般,,
2021/10/05,TX,202209  ,15584,15584,15550,15550,-150,-0.96%,4,-,-,15590,15607,16707,15550,,盤後,,
2021/10/06,TX,202110  ,16470,16493,16265,16359,-36,-0.22%,136018,16362,69014,16359,16360,17531,16000,,一般,,
